CountyFIPS,NAICS,Employment
48403,42,0
48403,44,337
48403,48,28
48403,51,11
48403,52,67
48403,53,24
48403,54,51
48403,56,8
48403,61,0
48403,62,794
48403,71,0
48403,72,0
48403,81,33
48403,92,139
48405,11,59
48405,21,0
48405,22,0
48405,23,451
48405,31,0
48405,42,0
48405,44,209
48405,48,80
48405,51,0
48405,52,0
48405,53,0
48405,54,29
48405,56,24
48405,61,0
48405,62,451
48405,71,9
48405,72,100
48405,81,19
48405,92,109
48407,11,16
48407,21,10
48407,22,44
48407,23,88
48407,31,92
48407,42,37
48407,44,270
48407,48,71
48407,51,5
48407,52,60
48407,53,26
48407,54,127
48407,56,14
48407,61,0
48407,62,211
48407,71,0
48407,72,0
48407,81,57
48407,92,168
48409,11,430
48409,21,526
48409,22,150
48409,23,4420
48409,31,843
48409,42,295
48409,44,2493
48409,48,447
48409,51,208
48409,52,302
48409,53,153
48409,54,656
48409,55,59
48409,56,609
48409,61,6459
48409,62,1159
48409,71,285
48409,72,2293
48409,81,306
48409,92,1033
48411,11,213
48411,21,68
48411,22,0
48411,23,27
48411,31,49
48411,42,173
48411,44,159
48411,48,14
48411,51,0
48411,52,0
48411,53,0
48411,54,27
48411,56,18
48411,61,0
48411,62,68
48411,72,92
48411,81,69
48411,92,249
48413,11,0
48413,21,44
48413,22,0
48413,23,170
48413,31,0
48413,42,0
48413,44,38
48413,48,5
48413,51,0
48413,52,0
48413,53,0
48413,54,0
48413,56,0
48413,61,0
48413,62,76
48413,71,0
48413,72,0
48413,81,7
48413,92,73
48415,11,105
48415,21,1216
48415,22,218
48415,23,210
48415,31,186
48415,42,318
48415,44,713
48415,48,367
48415,51,36
48415,52,145
48415,53,58
48415,54,108
48415,56,241
48415,61,0
48415,62,0
48415,71,39
48415,72,601
48415,81,264
48415,92,526
48417,11,42
48417,21,494
48417,22,0
48417,23,0
48417,31,0
48417,42,0
48417,44,102
48417,48,8
48417,51,0
48417,52,40
48417,53,32
48417,54,0
48417,56,0
48417,61,0
48417,62,0
48417,71,0
48417,72,0
48417,81,0
48417,92,7
48419,11,575
48419,21,539
48419,22,23
48419,23,337
48419,31,2162
48419,42,216
48419,44,925
48419,48,427
48419,51,26
48419,52,580
48419,53,35
48419,54,0
48419,55,0
48419,56,199
48419,61,0
48419,62,688
48419,71,29
48419,72,513
48419,81,194
48419,92,269
48421,11,472
48421,22,0
48421,23,0
48421,31,0
48421,42,0
48421,44,97
48421,48,69
48421,51,0
48421,52,25
48421,53,5
48421,54,6
48421,56,65
48421,61,0
48421,62,11
48421,71,0
48421,72,0
48421,81,12
48421,92,55
48423,11,1118
48423,21,2056
48423,22,397
48423,23,4852
48423,31,6587
48423,42,5524
48423,44,13316
48423,48,4808
48423,51,1605
48423,52,3247
48423,53,1239
48423,54,4998
48423,55,575
48423,56,5504
48423,61,20491
48423,62,26374
48423,71,915
48423,72,10818
48423,81,3075
48423,92,2197
48425,11,12
48425,21,127
48425,22,0
48425,23,212
48425,31,140
48425,42,0
48425,44,227
48425,48,203
48425,51,15
48425,52,20
48425,53,32
48425,54,85
48425,56,16
48425,61,0
48425,62,0
48425,71,51
48425,72,422
48425,81,155
48425,92,2
48427,11,65
48427,21,173
48427,22,86
48427,23,124
48427,31,58
48427,42,91
48427,44,1645
48427,48,286
48427,51,57
48427,52,323
48427,53,18
48427,54,151
48427,55,0
48427,56,0
48427,61,0
48427,62,0
48427,71,0
48427,72,0
48427,81,78
48427,92,1854
48429,11,63
48429,21,327
48429,22,25
48429,23,227
48429,31,774
48429,42,55
48429,44,380
48429,48,106
48429,51,0
48429,52,137
48429,53,11
48429,54,106
48429,56,60
48429,61,0
48429,62,203
48429,71,20
48429,72,202
48429,81,0
48429,92,102
48431,11,89
48431,21,73
48431,22,0
48431,23,26
48431,42,19
48431,44,43
48431,48,3
48431,51,0
48431,52,0
48431,53,0
48431,54,0
48431,56,0
48431,61,0
48431,62,0
48431,71,0
48431,72,0
48431,81,16
48431,92,38
48433,11,15
48433,21,59
48433,22,0
48433,23,53
48433,42,13
48433,44,44
48433,48,7
48433,51,0
48433,52,0
48433,53,0
48433,54,0
48433,56,0
48433,61,0
48433,62,31
48433,71,0
48433,72,28
48433,81,9
48433,92,37
48435,11,78
48435,21,345
48435,22,0
48435,23,92
48435,31,55
48435,42,255
48435,44,148
48435,48,6
48435,51,0
48435,52,39
48435,53,7
48435,54,17
48435,56,53
48435,61,0
48435,62,0
48435,71,18
48435,72,154
48435,81,29
48435,92,15
48437,11,0
48437,21,0
48437,22,0
48437,23,44
48437,31,101
48437,42,91
48437,44,95
48437,48,12
48437,51,0
48437,52,0
48437,53,0
48437,54,25
48437,56,4
48437,61,0
48437,62,0
48437,71,0
48437,72,0
48437,81,46
48437,92,311
48439,11,1379
48439,21,6271
48439,22,2510
48439,23,56788
48439,31,89379
48439,42,50508
48439,44,102882
48439,48,82483
48439,51,10627
48439,52,50958
48439,53,14370
48439,54,46076
48439,55,8132
48439,56,64803
48439,61,173205
48439,62,132082
48439,71,18898
48439,72,95397
48439,81,27049
48439,92,28975
48441,11,147
48441,21,1170
48441,22,442
48441,23,3509
48441,31,2920
48441,42,2938
48441,44,7826
48441,48,1969
48441,51,1141
48441,52,2898
48441,53,917
48441,54,2599
48441,55,209
48441,56,3312
48441,61,6032
48441,62,12870
48441,71,654
48441,72,7046
48441,81,2284
48441,92,2476
48443,11,11
48443,22,0
48443,23,11
48443,42,0
48443,44,18
48443,48,5
48443,52,0
48443,54,0
48443,56,0
48443,61,0
48443,62,0
48443,72,49
48443,81,0
48443,92,40
48445,11,523
48445,21,431
48445,22,15
48445,23,58
48445,31,188
48445,42,234
48445,44,400
48445,48,17
48445,51,0
48445,52,0
48445,53,0
48445,54,65
48445,56,98
48445,61,0
48445,62,248
48445,71,0
48445,72,316
48445,81,75
48445,92,339
48447,11,38
48447,21,28
48447,22,0
48447,23,0
48447,31,0
48447,42,19
48447,44,16
48447,48,5
48447,52,0
48447,54,0
48447,56,0
48447,61,0
48447,62,0
48447,72,0
48447,81,0
48447,92,57
48449,11,70
48449,21,27
48449,22,108
48449,23,316
48449,31,5777
48449,42,502
48449,44,1692
48449,48,208
48449,51,67
48449,52,441
48449,53,70
48449,54,0
48449,55,0
48449,56,559
48449,61,62
48449,62,2092
48449,71,45
48449,72,1334
48449,81,303
48449,92,554
48451,11,518
48451,21,1339
48451,22,315
48451,23,2550
48451,31,3384
48451,42,2071
48451,44,6351
48451,48,1224
48451,51,644
48451,52,1833
48451,53,693
48451,54,1711
48451,55,105
48451,56,2483
48451,61,1414
48451,62,8109
48451,71,554
48451,72,5817
48451,81,1457
48451,92,3094
48453,11,523
48453,21,2474
48453,22,6720
48453,23,43446
48453,31,42334
48453,42,35818
48453,44,66639
48453,48,16393
48453,51,35411
48453,52,36395
48453,53,17693
48453,54,106416
48453,55,7105
48453,56,56910
48453,61,109062
48453,62,89813
48453,71,10803
48453,72,87991
48453,81,27156
48453,92,58862
48455,11,0
48455,21,0
48455,22,0
48455,23,62
48455,31,181
48455,42,0
48455,44,254
48455,48,66
48455,51,0
48455,52,74
48455,53,14
48455,54,48
48455,56,0
48455,61,0
48455,62,285
48455,71,0
48455,72,0
48455,81,134
48455,92,120
48457,11,211
48457,21,50
48457,22,48
48457,23,120
48457,31,159
48457,42,108
48457,44,620
48457,48,110
48457,51,0
48457,52,118
48457,53,36
48457,54,59
48457,56,23
48457,61,0
48457,62,0
48457,71,8
48457,72,0
48457,81,61
48457,92,205
48459,11,43
48459,21,197
48459,22,176
48459,23,844
48459,31,381
48459,42,265
48459,44,774
48459,48,277
48459,51,375
48459,52,268
48459,53,18
48459,54,220
48459,55,0
48459,56,0
48459,61,3463
48459,62,0
48459,71,11
48459,72,725
48459,81,128
48459,92,330
48461,11,51
48461,21,469
48461,22,0
48461,23,0
48461,31,0
48461,42,158
48461,44,0
48461,48,133
48461,51,0
48461,52,0
48461,53,0
48461,54,19
48461,55,0
48461,56,0
48461,61,0
48461,62,32
48461,71,0
48461,72,0
48461,81,0
48461,92,0
48463,11,506
48463,21,96
48463,22,160
48463,23,304
48463,31,405
48463,42,408
48463,44,1432
48463,48,288
48463,51,88
48463,52,254
48463,53,112
48463,54,0
48463,55,0
48463,56,355
48463,61,3625
48463,62,610
48463,71,46
48463,72,1156
48463,81,280
48463,92,822
48465,11,0
48465,21,0
48465,22,0
48465,23,361
48465,31,1894
48465,42,0
48465,44,3074
48465,48,697
48465,51,147
48465,52,524
48465,53,133
48465,54,277
48465,56,882
48465,61,115
48465,62,3640
48465,71,143
48465,72,1799
48465,81,233
48465,92,2933
48467,11,543
48467,21,77
48467,22,62
48467,23,1033
48467,31,1049
48467,42,565
48467,44,1541
48467,48,270
48467,51,55
48467,52,286
48467,53,112
48467,54,330
48467,55,0
48467,56,0
48467,61,125
48467,62,1304
48467,71,175
48467,72,1465
48467,81,273
48467,92,500
48469,11,166
48469,21,2234
48469,22,552
48469,23,2321
48469,31,2115
48469,42,2551
48469,44,5729
48469,48,2073
48469,51,355
48469,52,1123
48469,53,546
48469,54,1065
48469,55,162
48469,56,1332
48469,61,595
48469,62,6438
48469,71,342
48469,72,3987
48469,81,1438
48469,92,1505
48471,11,102
48471,21,58
48471,22,46
48471,23,827
48471,31,1262
48471,42,233
48471,44,2817
48471,48,215
48471,51,125
48471,52,460
48471,53,332
48471,54,591
48471,55,0
48471,56,0
48471,61,7793
48471,62,2253
48471,71,164
48471,72,2374
48471,81,404
48471,92,838
48473,11,165
48473,21,209
48473,22,40
48473,23,1421
48473,31,4127
48473,42,1317
48473,44,1295
48473,48,2536
48473,51,29
48473,52,234
48473,53,203
48473,54,574
48473,56,934
48473,61,138
48473,62,1332
48473,71,264
48473,72,1074
48473,81,225
48473,92,482
48475,11,10
48475,21,2489
48475,22,62
48475,23,395
48475,31,194
48475,42,341
48475,44,481
48475,48,367
48475,51,17
48475,52,105
48475,53,220
48475,54,157
48475,55,0
48475,56,0
48475,61,0
48475,62,0
48475,71,0
48475,72,0
48475,81,110
48475,92,251
48477,11,181
48477,21,80
48477,22,46
48477,23,664
48477,31,2596
48477,42,1099
48477,44,1994
48477,48,54
48477,51,116
48477,52,839
48477,53,146
48477,54,372
48477,55,11
48477,56,438
48477,61,60
48477,62,1996
48477,71,106
48477,72,1460
48477,81,251
48477,92,455
48479,11,149
48479,21,2109
48479,22,217
48479,23,1980
48479,31,733
48479,42,3319
48479,44,12648
48479,48,16553
48479,51,815
48479,52,2793
48479,53,1098
48479,54,2710
48479,55,67
48479,56,7985
48479,61,32232
48479,62,19485
48479,71,985
48479,72,10869
48479,81,1863
48479,92,6969
48481,11,1838
48481,21,886
48481,22,133
48481,23,1190
48481,31,1497
48481,42,880
48481,44,2268
48481,48,596
48481,51,75
48481,52,435
48481,53,114
48481,54,215
48481,56,366
48481,61,117
48481,62,2093
48481,71,55
48481,72,1199
48481,81,475
48481,92,567
48483,11,75
48483,21,395
48483,22,34
48483,23,69
48483,31,10
48483,42,26
48483,44,250
48483,48,85
48483,51,0
48483,52,53
48483,53,19
48483,54,52
48483,55,0
48483,56,0
48483,61,0
48483,62,50
48483,71,0
48483,72,0
48483,81,20
48483,92,97
48485,11,139
48485,21,904
48485,22,387
48485,23,1926
48485,31,5208
48485,42,1472
48485,44,7329
48485,48,1446
48485,51,820
48485,52,1855
48485,53,614
48485,54,1312
48485,55,65
48485,56,3587
48485,61,9450
48485,62,12364
48485,71,443
48485,72,6319
48485,81,1699
48485,92,2975
48487,11,191
48487,21,24
48487,22,214
48487,23,133
48487,31,945
48487,42,49
48487,44,626
48487,48,130
48487,51,87
48487,52,161
48487,53,29
48487,54,58
48487,55,0
48487,56,0
48487,61,0
48487,62,329
48487,71,15
48487,72,421
48487,81,151
48487,92,231
48489,11,0
48489,21,0
48489,22,0
48489,23,73
48489,31,65
48489,42,0
48489,44,343
48489,48,81
48489,51,0
48489,52,78
48489,53,27
48489,54,0
48489,56,0
48489,61,0
48489,62,560
48489,71,0
48489,72,0
48489,81,62
48489,92,242
48491,11,194
48491,21,997
48491,22,1996
48491,23,15785
48491,31,14467
48491,42,14117
48491,44,25399
48491,48,3498
48491,51,2403
48491,52,6322
48491,53,2717
48491,54,13520
48491,55,610
48491,56,9602
48491,61,7261
48491,62,22382
48491,71,2932
48491,72,20589
48491,81,6472
48491,92,5218
48493,11,94
48493,21,716
48493,22,62
48493,23,914
48493,31,542
48493,42,285
48493,44,1352
48493,48,228
48493,51,60
48493,52,173
48493,53,58
48493,54,335
48493,55,0
48493,56,0
48493,61,47
48493,62,882
48493,71,71
48493,72,754
48493,81,199
48493,92,412
48495,11,21
48495,21,951
48495,22,23
48495,23,0
48495,31,0
48495,42,101
48495,44,278
48495,48,595
48495,51,0
48495,52,63
48495,53,152
48495,54,49
48495,56,31
48495,61,0
48495,62,0
48495,71,0
48495,72,0
48495,81,77
48495,92,160
48497,11,134
48497,21,1837
48497,22,221
48497,23,1735
48497,31,2160
48497,42,1008
48497,44,2341
48497,48,894
48497,51,87
48497,52,371
48497,53,205
48497,54,584
48497,55,0
48497,56,0
48497,61,50
48497,62,2733
48497,71,108
48497,72,1803
48497,81,419
48497,92,713
48499,11,170
48499,21,138
48499,22,194
48499,23,875
48499,31,1299
48499,42,224
48499,44,1400
48499,48,207
48499,51,129
48499,52,331
48499,53,52
48499,54,367
48499,56,135
48499,61,538
48499,62,1737
48499,71,92
48499,72,1092
48499,81,354
48499,92,601
48501,11,378
48501,21,956
48501,22,0
48501,23,383
48501,31,57
48501,42,184
48501,44,296
48501,48,8
48501,51,10
48501,52,43
48501,53,112
48501,54,43
48501,56,52
48501,61,0
48501,62,0
48501,71,0
48501,72,0
48501,81,93
48501,92,171
48503,11,63
48503,21,632
48503,22,139
48503,23,184
48503,31,1320
48503,42,176
48503,44,730
48503,48,90
48503,51,74
48503,52,242
48503,53,66
48503,54,223
48503,55,41
48503,56,128
48503,61,1574
48503,62,1158
48503,71,0
48503,72,0
48503,81,143
48503,92,239
48505,11,6
48505,21,1114
48505,22,0
48505,23,150
48505,31,31
48505,42,0
48505,44,259
48505,48,82
48505,51,9
48505,52,0
48505,53,0
48505,54,6
48505,56,23
48505,61,0
48505,62,396
48505,71,10
48505,72,200
48505,81,30
48505,92,404
48507,11,231
48507,21,96
48507,22,15
48507,23,0
48507,31,0
48507,44,171
48507,48,9
48507,51,0
48507,52,0
48507,53,0
48507,54,58
48507,55,0
48507,56,0
48507,61,0
48507,62,411
48507,71,0
48507,72,0
48507,81,0
48507,92,134
49001,11,0
49001,21,0
49001,22,0
49001,23,159
49001,31,157
49001,42,0
49001,44,419
49001,48,83
49001,51,0
49001,52,0
49001,53,0
49001,54,26
49001,55,0
49001,56,0
49001,61,415
49001,62,297
49001,71,0
49001,72,0
49001,81,46
49001,92,270
49003,11,466
49003,21,30
49003,22,42
49003,23,1817
49003,31,6374
49003,42,653
49003,44,1958
49003,48,1722
49003,51,127
49003,52,325
49003,53,83
49003,54,0
49003,55,0
49003,56,1129
49003,61,2678
49003,62,2104
49003,71,344
49003,72,1598
49003,81,312
49003,92,854
49005,11,578
49005,21,22
49005,22,59
49005,23,2949
49005,31,12007
49005,42,1093
49005,44,6706
49005,48,1132
49005,51,666
49005,52,1176
49005,53,564
49005,54,4949
49005,55,359
49005,56,2206
49005,61,1098
49005,62,7119
49005,71,1176
49005,72,4268
49005,81,989
49005,92,2410
49007,11,17
49007,21,957
49007,22,72
49007,23,368
49007,31,400
49007,42,314
49007,44,1048
49007,48,395
49007,51,77
49007,52,136
49007,53,49
49007,54,209
49007,55,28
49007,56,285
49007,61,0
49007,62,0
49007,71,149
49007,72,710
49007,81,369
49007,92,812
49009,22,0
49009,23,0
49009,31,0
49009,44,0
49009,48,5
49009,53,0
49009,54,0
49009,56,0
49009,61,92
49009,71,0
49009,72,0
49009,81,0
49009,92,89
49011,11,494
49011,21,97
49011,22,84
49011,23,11129
49011,31,14007
49011,42,2516
49011,44,15586
49011,48,5649
49011,51,1100
49011,52,3035
49011,53,1517
49011,54,9308
49011,55,1088
49011,56,5673
49011,61,19732
49011,62,16416
49011,71,4291
49011,72,10367
49011,81,3483
49011,92,15524
49013,11,38
49013,21,1551
49013,22,60
49013,23,397
49013,31,150
49013,42,237
49013,44,926
49013,48,666
49013,51,0
49013,52,121
49013,53,82
49013,54,113
49013,55,55
49013,56,116
49013,61,0
49013,62,0
49013,71,0
49013,72,0
49013,81,0
49013,92,416
49015,11,25
49015,21,272
49015,22,0
49015,23,368
49015,31,21
49015,42,0
49015,44,487
49015,48,48
49015,51,14
49015,52,50
49015,53,0
49015,54,89
49015,55,0
49015,56,0
49015,61,0
49015,62,0
49015,71,0
49015,72,286
49015,81,103
49015,92,218
49017,11,0
49017,21,0
49017,22,27
49017,23,69
49017,31,53
49017,42,9
49017,44,209
49017,48,47
49017,51,0
49017,52,23
49017,53,5
49017,54,31
49017,56,18
49017,61,301
49017,62,22
49017,71,73
49017,72,1090
49017,81,0
49017,92,202
49019,11,0
49019,21,0
49019,22,26
49019,23,274
49019,31,102
49019,42,103
49019,44,811
49019,48,143
49019,51,46
49019,52,73
49019,53,195
49019,54,0
49019,55,0
49019,56,0
49019,61,459
49019,62,547
49019,71,461
49019,72,2048
49019,81,74
49019,92,447
49021,11,520
49021,21,108
49021,22,84
49021,23,1525
49021,31,1866
49021,42,357
49021,44,2522
49021,48,388
49021,51,165
49021,52,678
49021,53,320
49021,54,587
49021,55,59
49021,56,795
49021,61,2503
49021,62,2575
49021,71,400
49021,72,2549
49021,81,373
49021,92,1297
49023,11,188
49023,21,28
49023,22,0
49023,23,287
49023,31,818
49023,42,34
49023,44,248
49023,48,13
49023,51,0
49023,52,45
49023,53,11
49023,54,168
49023,56,148
49023,61,0
49023,62,0
49023,71,0
49023,72,0
49023,81,0
49023,92,265
49025,11,0
49025,21,0
49025,22,0
49025,23,142
49025,31,95
49025,42,0
49025,44,392
49025,48,8
49025,51,32
49025,52,71
49025,53,33
49025,54,0
49025,55,0
49025,56,56
49025,61,0
49025,62,116
49025,71,142
49025,72,1179
49025,81,556
49025,92,221
49027,11,637
49027,21,103
49027,22,0
49027,23,107
49027,31,204
49027,42,0
49027,44,660
49027,48,158
49027,51,22
49027,52,0
49027,53,0
49027,54,0
49027,55,0
49027,56,446
49027,61,0
49027,62,0
49027,71,47
49027,72,0
49027,81,70
49027,92,336
49029,11,0
49029,21,0
49029,22,16
49029,23,594
49029,31,208
49029,42,128
49029,44,276
49029,48,26
49029,51,0
49029,52,62
49029,53,29
49029,54,163
49029,55,0
49029,56,0
49029,61,18
49029,62,156
49029,71,16
49029,72,164
49029,81,0
49029,92,110
49031,11,0
49031,23,0
49031,31,0
49031,44,0
49031,48,3
49031,52,0
49031,54,0
49031,56,0
49031,61,134
49031,62,0
49031,72,0
49031,81,0
49031,92,30
49033,11,59
49033,21,0
49033,22,33
49033,23,76
49033,31,0
49033,44,80
49033,48,16
49033,52,0
49033,53,0
49033,54,0
49033,55,0
49033,56,67
49033,61,159
49033,62,0
49033,71,31
49033,72,169
49033,81,0
49033,92,100
49035,11,356
49035,21,2769
49035,22,2721
49035,23,43017
49035,31,57134
49035,42,33304
49035,44,74087
49035,48,44493
49035,51,20203
49035,52,48527
49035,53,11664
49035,54,60882
49035,55,14325
49035,56,54041
49035,61,64392
49035,62,78844
49035,71,10769
49035,72,54093
49035,81,19243
49035,92,31221
49037,11,15
49037,21,251
49037,22,13
49037,23,271
49037,31,84
49037,42,24
49037,44,310
49037,48,57
49037,51,0
49037,52,58
49037,53,0
49037,54,0
49037,55,0
49037,56,56
49037,61,969
49037,62,202
49037,71,39
49037,72,0
49037,81,95
49037,92,507
49039,11,0
49039,21,0
49039,22,6
49039,23,492
49039,31,1198
49039,42,101
49039,44,828
49039,48,152
49039,51,223
49039,52,133
49039,53,46
49039,54,138
49039,55,0
49039,56,0
49039,61,504
49039,62,764
49039,71,129
49039,72,516
49039,81,95
49039,92,1034
49041,11,170
49041,21,661
49041,22,0
49041,23,397
49041,31,471
49041,42,0
49041,44,1367
49041,48,1028
49041,51,32
49041,52,142
49041,53,42
49041,54,362
49041,56,204
49041,61,0
49041,62,0
49041,71,26
49041,72,917
49041,81,128
49041,92,897
49043,11,25
49043,21,74
49043,22,110
49043,23,1906
49043,31,861
49043,42,402
49043,44,3488
49043,48,587
49043,51,461
49043,52,482
49043,53,1407
49043,54,1494
49043,55,261
49043,56,1032
49043,61,607
49043,62,1762
49043,71,3791
49043,72,6596
49043,81,905
49043,92,833
49045,11,0
49045,21,0
49045,22,26
49045,23,1014
49045,31,1497
49045,42,166
49045,44,1948
49045,48,1532
49045,51,289
49045,52,197
49045,53,106
49045,54,511
49045,55,30
49045,56,1018
49045,61,649
49045,62,1838
49045,71,252
49045,72,1446
49045,81,427
49045,92,1844
49047,11,90
49047,21,1993
49047,22,130
49047,23,848
49047,31,182
49047,42,442
49047,44,1708
49047,48,805
49047,51,130
49047,52,169
49047,53,251
49047,54,306
49047,55,0
49047,56,0
49047,61,215
49047,62,1203
49047,71,58
49047,72,1221
49047,81,343
49047,92,1737
49049,11,1501
49049,21,157
49049,22,620
49049,23,25062
49049,31,19642
49049,42,7184
49049,44,33152
49049,48,5154
49049,51,14545
49049,52,6108
49049,53,3180
49049,54,22100
49049,55,1721
49049,56,15875
49049,61,39802
49049,62,33586
49049,71,3058
49049,72,19721
49049,81,5317
49049,92,6110
49051,11,0
49051,21,0
49051,22,9
49051,23,1784
49051,31,412
49051,42,221
49051,44,1217
49051,48,172
49051,51,86
49051,52,175
49051,53,192
49051,54,518
49051,55,27
49051,56,446
49051,61,262
49051,62,1058
49051,71,374
49051,72,1384
49051,81,269
49051,92,532
49053,11,140
49053,21,252
49053,22,243
49053,23,7848
49053,31,3486
49053,42,1359
49053,44,10468
49053,48,4572
49053,51,818
49053,52,1633
49053,53,1052
49053,54,2846
49053,55,158
49053,56,2798
49053,61,6450
49053,62,13023
49053,71,2163
49053,72,8817
49053,81,1960
49053,92,2341
49055,11,0
49055,21,0
49055,22,0
49055,23,150
49055,31,7
49055,42,22
49055,44,134
49055,48,10
49055,51,0
49055,52,0
49055,54,0
49055,56,0
49055,61,172
49055,62,123
49055,71,58
49055,72,293
49055,81,18
49055,92,93
49057,11,486
49057,21,43
49057,22,204
49057,23,7256
49057,31,14768
49057,42,3718
49057,44,12689
49057,48,2612
49057,51,691
49057,52,5004
49057,53,957
49057,54,5025
49057,55,440
49057,56,8603
49057,61,2401
49057,62,15331
49057,71,2309
49057,72,8199
49057,81,2594
49057,92,9754
50001,11,953
50001,21,49
50001,22,54
50001,23,958
50001,31,2049
50001,42,0
50001,44,1708
50001,48,703
50001,51,78
50001,52,349
50001,53,83
50001,54,590
50001,55,0
50001,56,0
50001,61,3093
50001,62,0
50001,71,177
50001,72,1209
50001,81,402
50001,92,386
50003,11,125
50003,22,51
50003,23,648
50003,31,2352
50003,42,269
50003,44,2562
50003,48,134
50003,51,272
50003,52,316
50003,53,202
50003,54,0
50003,55,0
50003,56,930
50003,61,5610
50003,62,3703
50003,71,501
50003,72,1801
50003,81,397
50003,92,402
50005,11,0
50005,21,0
50005,22,111
50005,23,586
50005,31,1251
50005,42,263
50005,44,1522
50005,48,586
50005,51,184
50005,52,306
50005,53,83
50005,54,0
50005,55,0
50005,56,337
50005,61,1327
50005,62,2152
50005,71,79
50005,72,868
50005,81,271
50005,92,870
50007,11,360
50007,21,47
50007,22,0
50007,23,5600
50007,31,9511
50007,42,4246
50007,44,12076
50007,48,796
50007,51,2286
50007,52,2985
50007,53,1168
50007,54,9798
50007,55,969
50007,56,5570
50007,61,5744
50007,62,20278
50007,71,2232
50007,72,9378
50007,81,3183
50007,92,5344
50009,11,205
50009,22,0
50009,23,46
50009,31,156
50009,42,0
50009,44,78
50009,48,63
50009,51,0
50009,52,8
50009,53,0
50009,54,34
50009,56,18
50009,61,0
50009,62,0
50009,71,12
50009,72,60
50009,81,27
50009,92,212
50011,11,835
50011,21,25
50011,22,102
50011,23,581
50011,31,2603
50011,42,691
50011,44,2342
50011,48,1748
50011,51,105
50011,52,296
50011,53,86
50011,54,0
50011,55,0
50011,56,1277
50011,61,85
50011,62,3132
50011,71,53
50011,72,1106
50011,81,344
50011,92,2353
50013,11,0
50013,21,0
50013,22,0
50013,23,114
50013,31,54
50013,42,0
50013,44,161
50013,48,171
50013,51,0
50013,52,29
50013,53,69
50013,54,33
50013,56,43
50013,61,456
50013,62,0
50013,71,15
50013,72,197
50013,81,32
50013,92,1
50015,11,0
50015,21,0
50015,22,0
50015,23,802
50015,31,617
50015,42,173
50015,44,1470
50015,48,108
50015,51,151
50015,52,246
50015,53,161
50015,54,455
50015,55,15
50015,56,420
50015,61,2409
50015,62,2005
50015,71,154
50015,72,3408
50015,81,316
50015,92,434
50017,11,409
50017,21,16
50017,22,0
50017,23,635
50017,31,667
50017,42,266
50017,44,776
50017,48,183
50017,51,47
50017,52,183
50017,53,45
50017,54,398
50017,55,0
50017,56,0
50017,61,2345
50017,62,1780
50017,71,58
50017,72,603
50017,81,112
50017,92,4
50019,11,0
50019,21,0
50019,22,0
50019,23,672
50019,31,1324
50019,42,0
50019,44,1565
50019,48,792
50019,51,70
50019,52,221
50019,53,92
50019,54,0
50019,55,0
50019,56,341
50019,61,3234
50019,62,1968
50019,71,136
50019,72,1489
50019,81,249
50019,92,637
50021,11,139
50021,21,340
50021,22,0
50021,23,1541
50021,31,3096
50021,42,0
50021,44,3517
50021,48,393
50021,51,255
50021,52,445
50021,53,271
50021,54,788
50021,55,492
50021,56,1306
50021,61,654
50021,62,5695
50021,71,328
50021,72,3437
50021,81,795
50021,92,1260
50023,11,231
50023,21,75
50023,22,674
50023,23,1359
50023,31,2326
50023,42,1124
50023,44,3910
50023,48,1261
50023,51,361
50023,52,2489
50023,53,246
50023,54,2283
50023,55,550
50023,56,1535
50023,61,3592
50023,62,5602
50023,71,433
50023,72,2976
50023,81,1213
50023,92,4097
50025,11,0
50025,21,0
50025,22,217
50025,23,1021
50025,31,2293
50025,42,1178
50025,44,2418
50025,48,1057
50025,51,133
50025,52,507
50025,53,272
50025,54,10
50025,55,0
50025,56,839
50025,61,7195
50025,62,3892
50025,71,222
50025,72,3114
50025,81,638
50025,92,1003
50027,11,254
50027,21,69
50027,22,430
50027,23,1331
50027,31,1818
50027,42,881
50027,44,2613
50027,48,1280
50027,51,527
50027,52,489
50027,53,341
50027,54,1382
50027,55,0
50027,56,0
50027,61,986
50027,62,5060
50027,71,640
50027,72,3071
50027,81,801
50027,92,1396
51001,11,371
51001,22,0
51001,23,448
51001,31,3441
51001,42,343
51001,44,1312
51001,48,83
51001,51,92
51001,52,172
51001,53,105
51001,54,1098
51001,55,0
51001,56,0
51001,61,0
51001,62,0
51001,71,137
51001,72,1336
51001,81,378
51001,92,1331
51003,11,1778
51003,21,66
51003,22,85
51003,23,2590
51003,31,2367
51003,42,1012
51003,44,6153
51003,48,949
51003,51,916
51003,52,1164
51003,53,1002
51003,54,4191
51003,55,1499
51003,56,2364
51003,61,4462
51003,62,8069
51003,71,2037
51003,72,4380
51003,81,2112
51003,92,1826
51005,11,0
51005,21,0
51005,22,44
51005,23,154
51005,31,467
51005,42,0
51005,44,288
51005,48,82
51005,51,0
51005,52,0
51005,53,0
51005,54,0
51005,55,0
51005,56,116
51005,61,0
51005,62,0
51005,71,37
51005,72,396
51005,81,137
51005,92,300
51007,11,0
51007,21,0
51007,22,0
51007,23,433
51007,31,243
51007,42,229
51007,44,210
51007,48,21
51007,51,16
51007,52,42
51007,53,7
51007,54,89
51007,56,102
51007,61,229
51007,62,407
51007,71,0
51007,72,0
51007,81,64
51007,92,56
51009,11,121
51009,22,0
51009,23,569
