Country,Commodity_NAICS6,USImpVal,FAFZONE,ctrycod,CBPZONE
China,336211,1953503,807,43,166
China,336212,106258648,807,43,166
China,336214,273306980,807,43,166
China,336311,534653803,807,43,166
China,336321,696170312,807,43,166
China,336322,942887750,807,43,166
China,336330,321510480,807,43,166
China,336340,1290891786,807,43,166
China,336350,471462340,807,43,166
China,336360,273366355,807,43,166
China,336370,162767021,807,43,166
China,336391,191698705,807,43,166
China,336399,4098512108,807,43,166
China,336411,8288174,807,43,166
China,336412,337143569,807,43,166
China,336413,336094866,807,43,166
China,336415,688160,807,43,166
China,336419,1367812,807,43,166
China,336510,86016254,807,43,166
China,336611,1486990,807,43,166
China,336612,118064312,807,43,166
China,336991,1968848575,807,43,166
China,336992,473814,807,43,166
China,337110,337281015,807,43,166
China,337121,167613997,807,43,166
China,337124,5515917785,807,43,166
China,337127,7751328000,807,43,166
China,337129,2032928,807,43,166
China,337211,304840013,807,43,166
China,337214,147268368,807,43,166
China,337215,2793645241,807,43,166
China,337910,157146741,807,43,166
China,337920,772743917,807,43,166
China,339112,643351890,807,43,166
China,339113,1537722466,807,43,166
China,339114,116747671,807,43,166
China,339115,1625553003,807,43,166
China,339911,2065499626,807,43,166
China,339912,279803783,807,43,166
China,339913,376702698,807,43,166
China,339914,1638403789,807,43,166
China,339920,5187970776,807,43,166
China,339932,20016967573,807,43,166
China,339941,415344216,807,43,166
China,339942,473419251,807,43,166
China,339943,42275360,807,43,166
China,339944,33084558,807,43,166
China,339950,109465330,807,43,166
China,339991,387881704,807,43,166
China,339992,637624149,807,43,166
China,339993,184050892,807,43,166
China,339994,895871762,807,43,166
China,339995,24254140,807,43,166
China,339999,5237955491,807,43,166
China,511210,4650554,807,43,166
China,910000,170182378,807,43,166
China,920000,310715763,807,43,166
China,980000,2982299088,807,43,166
China,990000,4776549835,807,43,166
Christmas Island,314121,1336,808,44,167
Christmas Island,314129,10842,808,44,167
Christmas Island,315232,73395,808,44,167
Christmas Island,315233,63018,808,44,167
Christmas Island,315239,17160,808,44,167
Christmas Island,316110,54921,808,44,167
Christmas Island,316214,11526,808,44,167
Christmas Island,323117,3470,808,44,167
Christmas Island,326192,44511,808,44,167
Christmas Island,326199,562,808,44,167
Christmas Island,327212,27132,808,44,167
Christmas Island,332911,4530,808,44,167
Christmas Island,333512,95552,808,44,167
Christmas Island,334512,120885,808,44,167
Christmas Island,335121,2932,808,44,167
Christmas Island,336399,43141,808,44,167
Christmas Island,337215,2440,808,44,167
Christmas Island,339914,6398,808,44,167
Christmas Island,990000,14841,808,44,167
Cocos Islands,314121,5202,808,45,168
Cocos Islands,314129,36986,808,45,168
Cocos Islands,315111,33713,808,45,168
Cocos Islands,315231,49338,808,45,168
Cocos Islands,315232,28143,808,45,168
Cocos Islands,315233,9424,808,45,168
Cocos Islands,315239,23394,808,45,168
Cocos Islands,315999,123120,808,45,168
Cocos Islands,316211,267880,808,45,168
Cocos Islands,316219,36122,808,45,168
Cocos Islands,316992,7955,808,45,168
Cocos Islands,326113,59536,808,45,168
Cocos Islands,326199,43379,808,45,168
Cocos Islands,331222,25792,808,45,168
Cocos Islands,332911,3299,808,45,168
Cocos Islands,332999,22116,808,45,168
Cocos Islands,333313,52552,808,45,168
Cocos Islands,333415,24356,808,45,168
Cocos Islands,333999,45515,808,45,168
Cocos Islands,334119,406682,808,45,168
Cocos Islands,334210,113480,808,45,168
Cocos Islands,334220,9478,808,45,168
Cocos Islands,334413,74781,808,45,168
Cocos Islands,334419,75890,808,45,168
Cocos Islands,334510,17941,808,45,168
Cocos Islands,334515,15343,808,45,168
Cocos Islands,335110,300073,808,45,168
Cocos Islands,335129,930,808,45,168
Cocos Islands,335911,7275,808,45,168
Cocos Islands,336350,6683,808,45,168
Cocos Islands,336399,4176,808,45,168
Cocos Islands,337910,747,808,45,168
Cocos Islands,339911,42910,808,45,168
Cocos Islands,339914,28946,808,45,168
Cocos Islands,339932,117213,808,45,168
Cocos Islands,339999,81633,808,45,168
Cocos Islands,980000,23960,808,45,168
Cocos Islands,990000,30246,808,45,168
Colombia,111130,1113940,803,46,169
Colombia,111150,20202,803,46,169
Colombia,111219,3091251,803,46,169
Colombia,111310,85331,803,46,169
Colombia,111320,1871899,803,46,169
Colombia,111334,110238,803,46,169
Colombia,111335,2974798,803,46,169
Colombia,111339,1060766582,803,46,169
Colombia,111421,1949962,803,46,169
Colombia,111422,683376930,803,46,169
Colombia,111910,1020426,803,46,169
Colombia,111998,3189958,803,46,169
Colombia,112511,1949941,803,46,169
Colombia,112920,579866,803,46,169
Colombia,112990,1005061,803,46,169
Colombia,113210,304697,803,46,169
Colombia,114111,25548364,803,46,169
Colombia,114112,13136172,803,46,169
Colombia,114119,16252,803,46,169
Colombia,211111,8998785123,803,46,169
Colombia,212112,1025522843,803,46,169
Colombia,212299,27310,803,46,169
Colombia,212322,186061,803,46,169
Colombia,212393,1170796,803,46,169
Colombia,212399,2235005,803,46,169
Colombia,311111,10013,803,46,169
Colombia,311119,265741,803,46,169
Colombia,311211,3689659,803,46,169
Colombia,311221,2790916,803,46,169
Colombia,311222,5780520,803,46,169
Colombia,311223,6635191,803,46,169
Colombia,311225,3058735,803,46,169
Colombia,311230,302195,803,46,169
Colombia,311311,29045866,803,46,169
Colombia,311320,13638136,803,46,169
Colombia,311340,34378361,803,46,169
Colombia,311411,7584335,803,46,169
Colombia,311421,27947917,803,46,169
Colombia,311422,15769,803,46,169
Colombia,311423,521618,803,46,169
Colombia,311511,44022,803,46,169
Colombia,311513,782214,803,46,169
Colombia,311514,2670846,803,46,169
Colombia,311520,9849,803,46,169
Colombia,311611,13809412,803,46,169
Colombia,311613,21400897,803,46,169
Colombia,311711,24933241,803,46,169
Colombia,311811,21624023,803,46,169
Colombia,311822,27749,803,46,169
Colombia,311823,21250,803,46,169
Colombia,311911,7975,803,46,169
Colombia,311919,1723569,803,46,169
Colombia,311920,182821534,803,46,169
Colombia,311930,465795,803,46,169
Colombia,311941,2010773,803,46,169
Colombia,311942,10169267,803,46,169
Colombia,311999,17383469,803,46,169
Colombia,312111,4221181,803,46,169
Colombia,312120,807359,803,46,169
Colombia,312130,57068,803,46,169
Colombia,312140,4127636,803,46,169
Colombia,312221,1005680,803,46,169
Colombia,312229,59303,803,46,169
Colombia,313111,6456,803,46,169
Colombia,313113,613,803,46,169
Colombia,313210,2152508,803,46,169
Colombia,313221,314908,803,46,169
Colombia,313230,137400,803,46,169
Colombia,313249,333874,803,46,169
Colombia,313320,8998732,803,46,169
Colombia,314110,1808747,803,46,169
Colombia,314121,26203,803,46,169
Colombia,314129,22163224,803,46,169
Colombia,314911,709309,803,46,169
Colombia,314912,160101,803,46,169
Colombia,314991,41329,803,46,169
Colombia,314992,94868,803,46,169
Colombia,314999,8176645,803,46,169
Colombia,315111,19379707,803,46,169
Colombia,315221,27867783,803,46,169
Colombia,315222,5392319,803,46,169
Colombia,315223,9440332,803,46,169
Colombia,315224,76200241,803,46,169
Colombia,315228,17670993,803,46,169
Colombia,315231,23567298,803,46,169
Colombia,315232,14738946,803,46,169
Colombia,315233,5406173,803,46,169
Colombia,315234,5323029,803,46,169
Colombia,315239,45054516,803,46,169
Colombia,315291,8106711,803,46,169
Colombia,315292,485464,803,46,169
Colombia,315991,1814176,803,46,169
Colombia,315992,27487,803,46,169
Colombia,315993,4769,803,46,169
Colombia,315999,8724957,803,46,169
Colombia,316110,7874734,803,46,169
Colombia,316211,147352,803,46,169
Colombia,316212,19848,803,46,169
Colombia,316213,584673,803,46,169
Colombia,316214,655668,803,46,169
Colombia,316219,1300195,803,46,169
Colombia,316991,5801206,803,46,169
Colombia,316992,11429451,803,46,169
Colombia,316993,906357,803,46,169
Colombia,316999,1780279,803,46,169
Colombia,321113,306282,803,46,169
Colombia,321211,14898,803,46,169
Colombia,321212,101188,803,46,169
Colombia,321213,163642,803,46,169
Colombia,321214,4862,803,46,169
Colombia,321219,396643,803,46,169
Colombia,321911,125593,803,46,169
Colombia,321918,696089,803,46,169
Colombia,321920,57841,803,46,169
Colombia,321992,7074,803,46,169
Colombia,321999,312715,803,46,169
Colombia,322121,2036179,803,46,169
Colombia,322130,229383,803,46,169
Colombia,322211,541386,803,46,169
Colombia,322212,328186,803,46,169
Colombia,322213,75325,803,46,169
Colombia,322215,864452,803,46,169
Colombia,322222,380037,803,46,169
Colombia,322223,3143514,803,46,169
Colombia,322232,2722,803,46,169
Colombia,322291,11713855,803,46,169
Colombia,322299,192248,803,46,169
Colombia,323117,29840069,803,46,169
Colombia,323118,3487368,803,46,169
Colombia,323119,5654237,803,46,169
Colombia,324110,720214722,803,46,169
Colombia,324121,80817,803,46,169
Colombia,324122,302846,803,46,169
Colombia,325131,11730402,803,46,169
Colombia,325181,47752,803,46,169
Colombia,325182,1106748,803,46,169
Colombia,325188,4456309,803,46,169
Colombia,325191,1338712,803,46,169
Colombia,325192,5657463,803,46,169
Colombia,325199,20752141,803,46,169
Colombia,325211,50469014,803,46,169
Colombia,325212,12456,803,46,169
Colombia,325222,688455,803,46,169
Colombia,325311,9690439,803,46,169
Colombia,325312,75499,803,46,169
Colombia,325320,21085291,803,46,169
Colombia,325411,1456350,803,46,169
Colombia,325412,467554,803,46,169
Colombia,325414,257801,803,46,169
Colombia,325510,1362861,803,46,169
Colombia,325520,169484,803,46,169
Colombia,325611,776575,803,46,169
Colombia,325612,48556,803,46,169
Colombia,325613,407984,803,46,169
Colombia,325620,4600225,803,46,169
Colombia,325910,96769,803,46,169
Colombia,325992,135365,803,46,169
Colombia,325998,14243595,803,46,169
Colombia,326112,2419,803,46,169
Colombia,326113,19903749,803,46,169
Colombia,326121,1790,803,46,169
Colombia,326122,468828,803,46,169
Colombia,326160,707738,803,46,169
Colombia,326191,7291,803,46,169
Colombia,326192,451,803,46,169
Colombia,326199,87478712,803,46,169
Colombia,326211,96454,803,46,169
Colombia,326212,67580,803,46,169
Colombia,326220,546863,803,46,169
Colombia,326299,1625155,803,46,169
Colombia,327111,17036894,803,46,169
Colombia,327112,1144241,803,46,169
Colombia,327113,3969634,803,46,169
Colombia,327121,5790,803,46,169
Colombia,327122,31666405,803,46,169
Colombia,327123,2635293,803,46,169
Colombia,327124,47100,803,46,169
Colombia,327125,104038,803,46,169
Colombia,327211,9165147,803,46,169
Colombia,327212,5725792,803,46,169
Colombia,327213,23999593,803,46,169
Colombia,327215,11421896,803,46,169
Colombia,327310,28538570,803,46,169
Colombia,327331,14077,803,46,169
Colombia,327390,246828,803,46,169
Colombia,327410,255103,803,46,169
Colombia,327420,554550,803,46,169
Colombia,327910,513460,803,46,169
Colombia,327991,986902,803,46,169
Colombia,327993,2660856,803,46,169
Colombia,327999,854773,803,46,169
Colombia,331111,120359345,803,46,169
Colombia,331112,104921876,803,46,169
Colombia,331222,3211909,803,46,169
Colombia,331312,31206,803,46,169
Colombia,331315,5738860,803,46,169
Colombia,331316,7336442,803,46,169
Colombia,331319,503052,803,46,169
Colombia,331411,469901,803,46,169
Colombia,331419,1503093768,803,46,169
Colombia,331421,172360,803,46,169
Colombia,331422,929970,803,46,169
Colombia,331491,872824,803,46,169
Colombia,331511,963594,803,46,169
Colombia,332211,699414,803,46,169
Colombia,332212,4789604,803,46,169
Colombia,332213,1463694,803,46,169
Colombia,332214,5219913,803,46,169
Colombia,332312,184774,803,46,169
Colombia,332321,18177765,803,46,169
Colombia,332410,293760,803,46,169
Colombia,332420,815618,803,46,169
Colombia,332431,41817,803,46,169
Colombia,332439,10785,803,46,169
Colombia,332510,943134,803,46,169
Colombia,332611,213142,803,46,169
Colombia,332618,7587742,803,46,169
Colombia,332722,116752,803,46,169
Colombia,332911,294169,803,46,169
Colombia,332912,5325,803,46,169
Colombia,332913,5824,803,46,169
Colombia,332919,1845455,803,46,169
Colombia,332991,34514,803,46,169
Colombia,332992,91386,803,46,169
Colombia,332997,19599,803,46,169
Colombia,332998,11897,803,46,169
Colombia,332999,10512294,803,46,169
Colombia,333111,2325411,803,46,169
Colombia,333120,874338,803,46,169
Colombia,333131,118315,803,46,169
Colombia,333132,1420609,803,46,169
Colombia,333220,26914,803,46,169
Colombia,333291,398361,803,46,169
Colombia,333292,8178,803,46,169
Colombia,333293,146677,803,46,169
Colombia,333294,570286,803,46,169
Colombia,333295,6550,803,46,169
Colombia,333313,8043,803,46,169
Colombia,333314,25246,803,46,169
Colombia,333315,45937,803,46,169
Colombia,333412,17683,803,46,169
Colombia,333414,3526,803,46,169
Colombia,333415,3855689,803,46,169
Colombia,333511,9938025,803,46,169
Colombia,333512,21121,803,46,169
Colombia,333513,192897,803,46,169
Colombia,333515,9027,803,46,169
Colombia,333516,38122,803,46,169
Colombia,333611,339385,803,46,169
Colombia,333612,117724,803,46,169
Colombia,333613,367216,803,46,169
Colombia,333618,5760487,803,46,169
Colombia,333911,259685,803,46,169
Colombia,333912,1443523,803,46,169
Colombia,333913,3928,803,46,169
Colombia,333921,8262,803,46,169
Colombia,333922,266822,803,46,169
Colombia,333923,501651,803,46,169
Colombia,333924,34337,803,46,169
Colombia,333991,160878,803,46,169
Colombia,333992,83053,803,46,169
Colombia,333993,735484,803,46,169
Colombia,333994,10273,803,46,169
Colombia,333995,403721,803,46,169
Colombia,333996,449372,803,46,169
Colombia,333997,31055,803,46,169
Colombia,333999,4920771,803,46,169
Colombia,334111,165399,803,46,169
Colombia,334112,78936,803,46,169
Colombia,334119,304652,803,46,169
Colombia,334220,5092559,803,46,169
Colombia,334310,127156,803,46,169
Colombia,334411,3375,803,46,169
Colombia,334412,2652,803,46,169
Colombia,334413,177612,803,46,169
Colombia,334417,104029,803,46,169
Colombia,334418,262045,803,46,169
Colombia,334419,406532,803,46,169
Colombia,334510,147754,803,46,169
Colombia,334511,712222,803,46,169
Colombia,334512,3395,803,46,169
Colombia,334513,194331,803,46,169
Colombia,334514,604016,803,46,169
Colombia,334515,129047,803,46,169
Colombia,334516,392031,803,46,169
Colombia,334517,67855,803,46,169
Colombia,334518,928563,803,46,169
Colombia,334519,184675,803,46,169
Colombia,334612,345491,803,46,169
Colombia,334613,37790,803,46,169
Colombia,335110,27799,803,46,169
Colombia,335121,97048,803,46,169
Colombia,335129,2903738,803,46,169
Colombia,335211,143984,803,46,169
Colombia,335221,664248,803,46,169
Colombia,335222,665655,803,46,169
Colombia,335224,21771,803,46,169
Colombia,335228,77049,803,46,169
Colombia,335311,13147305,803,46,169
Colombia,335312,20707,803,46,169
Colombia,335313,557777,803,46,169
Colombia,335314,89106,803,46,169
Colombia,335911,5600175,803,46,169
Colombia,335912,11725,803,46,169
Colombia,335929,7810213,803,46,169
Colombia,335931,71316,803,46,169
Colombia,335932,3852,803,46,169
Colombia,335999,279679,803,46,169
Colombia,336214,17863,803,46,169
Colombia,336311,2656338,803,46,169
Colombia,336321,8678,803,46,169
Colombia,336322,384807,803,46,169
Colombia,336330,1117071,803,46,169
Colombia,336340,7296506,803,46,169
Colombia,336350,1914474,803,46,169
Colombia,336360,25996,803,46,169
Colombia,336370,3202,803,46,169
Colombia,336391,10933,803,46,169
Colombia,336399,4845036,803,46,169
Colombia,336411,2929,803,46,169
Colombia,336412,1214871,803,46,169
Colombia,336413,1242060,803,46,169
Colombia,336510,61707,803,46,169
Colombia,336611,42705,803,46,169
Colombia,336612,2571295,803,46,169
Colombia,336991,4741,803,46,169
Colombia,337110,160542,803,46,169
Colombia,337121,254,803,46,169
Colombia,337124,555045,803,46,169
Colombia,337127,19824619,803,46,169
Colombia,337129,156601,803,46,169
Colombia,337211,186697,803,46,169
Colombia,337214,3165072,803,46,169
Colombia,337215,2625331,803,46,169
Colombia,337920,61764,803,46,169
Colombia,339112,558732,803,46,169
Colombia,339113,3456783,803,46,169
Colombia,339114,3090231,803,46,169
Colombia,339115,121129,803,46,169
Colombia,339911,1827165,803,46,169
Colombia,339912,75069,803,46,169
Colombia,339913,133575703,803,46,169
Colombia,339914,1677274,803,46,169
Colombia,339920,229165,803,46,169
Colombia,339932,1908720,803,46,169
Colombia,339942,261141,803,46,169
Colombia,339943,49368,803,46,169
Colombia,339944,87820,803,46,169
Colombia,339950,1354,803,46,169
Colombia,339991,3348535,803,46,169
Colombia,339992,73002,803,46,169
Colombia,339993,323370,803,46,169
Colombia,339994,2003586,803,46,169
Colombia,339999,13732447,803,46,169
Colombia,910000,15351342,803,46,169
Colombia,920000,9317790,803,46,169
Colombia,980000,90112338,803,46,169
Colombia,990000,212136430,803,46,169
Comoros,111339,271770,805,47,170
Comoros,311942,1410195,805,47,170
Comoros,315228,7810,805,47,170
Comoros,325998,59135,805,47,170
Comoros,990000,6425,805,47,170
Congo,111339,97225,805,48,171
Congo,113310,71130,805,48,171
Congo,211111,3128336886,805,48,171
Congo,211112,65919552,805,48,171
Congo,311211,4865273,805,48,171
Congo,313210,2179,805,48,171
Congo,315993,1339,805,48,171
Congo,315999,7280,805,48,171
Congo,321113,6934492,805,48,171
Congo,321211,1585372,805,48,171
Congo,321999,3099,805,48,171
Congo,323117,2513,805,48,171
Congo,324110,160174535,805,48,171
Congo,325199,5650,805,48,171
Congo,325620,60327,805,48,171
Congo,327211,7987,805,48,171
Congo,327212,1902,805,48,171
Congo,331419,12142471,805,48,171
Congo,332722,4334,805,48,171
Congo,332999,8345,805,48,171
Congo,333132,86465,805,48,171
Congo,333295,3361,805,48,171
Congo,333313,6289,805,48,171
Congo,333999,53105,805,48,171
Congo,334112,5062,805,48,171
Congo,334419,38914,805,48,171
Congo,334510,3892,805,48,171
Congo,334513,43239,805,48,171
Congo,334518,2534,805,48,171
Congo,334519,300531,805,48,171
Congo,335211,14444,805,48,171
Congo,335314,6546,805,48,171
Congo,336360,20500,805,48,171
Congo,337215,578,805,48,171
Congo,339112,4521,805,48,171
Congo,339113,36114,805,48,171
Congo,339115,10845,805,48,171
Congo,339911,3313,805,48,171
Congo,339913,102053,805,48,171
Congo,339991,8780,805,48,171
Congo,339999,13604,805,48,171
Congo,920000,6735075,805,48,171
Congo,980000,3949506,805,48,171
Congo,990000,64459,805,48,171
Cook Islands,111422,35243,808,49,172
Cook Islands,112511,17887,808,49,172
Cook Islands,114112,28343,808,49,172
Cook Islands,315232,1342,808,49,172
Cook Islands,315233,43981,808,49,172
Cook Islands,315234,2899,808,49,172
Cook Islands,315239,294,808,49,172
Cook Islands,315999,17548,808,49,172
Cook Islands,321219,49490,808,49,172
Cook Islands,322291,25260,808,49,172
Cook Islands,325412,15659,808,49,172
Cook Islands,327212,11445,808,49,172
Cook Islands,332911,20504,808,49,172
Cook Islands,332991,14577,808,49,172
Cook Islands,333618,2831,808,49,172
Cook Islands,333999,3166,808,49,172
Cook Islands,334119,12581,808,49,172
Cook Islands,334413,38461,808,49,172
Cook Islands,334418,105630,808,49,172
Cook Islands,334515,3250,808,49,172
Cook Islands,334516,28613,808,49,172
Cook Islands,334519,3950,808,49,172
Cook Islands,335129,877,808,49,172
Cook Islands,335314,9178,808,49,172
Cook Islands,335931,21600,808,49,172
Cook Islands,335999,673119,808,49,172
Cook Islands,339911,212281,808,49,172
Cook Islands,339913,77043,808,49,172
Cook Islands,920000,294210,808,49,172
Cook Islands,980000,63368,808,49,172
Cook Islands,990000,34199,808,49,172
Costa Rica,111110,11536,803,50,173
Costa Rica,111130,16876031,803,50,173
Costa Rica,111219,79375443,803,50,173
Costa Rica,111320,132994,803,50,173
Costa Rica,111335,1081815,803,50,173
Costa Rica,111339,1031644979,803,50,173
Costa Rica,111421,38047372,803,50,173
Costa Rica,111422,33877733,803,50,173
Costa Rica,111910,45229,803,50,173
Costa Rica,111920,474964,803,50,173
Costa Rica,111998,37686972,803,50,173
Costa Rica,112511,26940,803,50,173
Costa Rica,112920,16228,803,50,173
Costa Rica,112990,694949,803,50,173
Costa Rica,113210,554374,803,50,173
Costa Rica,114111,80450115,803,50,173
Costa Rica,114112,4357,803,50,173
Costa Rica,311111,694435,803,50,173
Costa Rica,311211,4360,803,50,173
Costa Rica,311221,11732,803,50,173
Costa Rica,311230,709959,803,50,173
Costa Rica,311311,32840434,803,50,173
Costa Rica,311320,449001,803,50,173
Costa Rica,311340,521035,803,50,173
Costa Rica,311411,73331429,803,50,173
Costa Rica,311421,50597352,803,50,173
Costa Rica,311423,443881,803,50,173
Costa Rica,311511,29135,803,50,173
Costa Rica,311512,989588,803,50,173
Costa Rica,311514,279546,803,50,173
Costa Rica,311520,376905,803,50,173
Costa Rica,311611,27037062,803,50,173
Costa Rica,311613,872044,803,50,173
Costa Rica,311711,2217736,803,50,173
Costa Rica,311811,2862794,803,50,173
Costa Rica,311823,1282599,803,50,173
Costa Rica,311919,1621306,803,50,173
Costa Rica,311920,13328102,803,50,173
Costa Rica,311941,3319401,803,50,173
Costa Rica,311942,4201040,803,50,173
Costa Rica,311999,10026955,803,50,173
Costa Rica,312111,865046,803,50,173
Costa Rica,312113,37843,803,50,173
Costa Rica,312120,1163817,803,50,173
Costa Rica,312140,200481,803,50,173
Costa Rica,312229,118631,803,50,173
Costa Rica,313111,919,803,50,173
Costa Rica,313113,6191,803,50,173
Costa Rica,313210,97466,803,50,173
Costa Rica,313221,1508710,803,50,173
Costa Rica,313249,53972,803,50,173
Costa Rica,313320,209399,803,50,173
Costa Rica,314129,30429,803,50,173
Costa Rica,314911,11679,803,50,173
Costa Rica,314912,1723,803,50,173
Costa Rica,314991,5344198,803,50,173
Costa Rica,314999,774751,803,50,173
Costa Rica,315111,27068718,803,50,173
Costa Rica,315221,85063533,803,50,173
Costa Rica,315222,5158226,803,50,173
Costa Rica,315223,528810,803,50,173
Costa Rica,315224,4309152,803,50,173
Costa Rica,315228,9453937,803,50,173
Costa Rica,315231,33057952,803,50,173
Costa Rica,315232,1586098,803,50,173
Costa Rica,315233,83557,803,50,173
Costa Rica,315234,1689799,803,50,173
Costa Rica,315239,2920796,803,50,173
Costa Rica,315291,132016,803,50,173
Costa Rica,315292,1126,803,50,173
Costa Rica,315991,86687,803,50,173
Costa Rica,315992,454711,803,50,173
Costa Rica,315999,725225,803,50,173
Costa Rica,316110,41130322,803,50,173
Costa Rica,316213,5245,803,50,173
Costa Rica,316214,3187,803,50,173
Costa Rica,316219,9687,803,50,173
Costa Rica,316991,1876430,803,50,173
Costa Rica,316992,20850,803,50,173
Costa Rica,316993,2032,803,50,173
Costa Rica,316999,527284,803,50,173
Costa Rica,321113,105424,803,50,173
Costa Rica,321211,211312,803,50,173
Costa Rica,321213,77393,803,50,173
Costa Rica,321911,226220,803,50,173
Costa Rica,321918,395614,803,50,173
Costa Rica,321920,36334,803,50,173
Costa Rica,321999,710097,803,50,173
Costa Rica,322130,21019,803,50,173
Costa Rica,322211,87299,803,50,173
Costa Rica,322212,3602512,803,50,173
Costa Rica,322213,14419,803,50,173
Costa Rica,322215,13190,803,50,173
Costa Rica,322222,1497180,803,50,173
Costa Rica,322223,6308450,803,50,173
Costa Rica,322232,19792,803,50,173
Costa Rica,322291,6025831,803,50,173
Costa Rica,322299,6838,803,50,173
Costa Rica,323117,43461,803,50,173
Costa Rica,323118,815522,803,50,173
Costa Rica,323119,171378,803,50,173
Costa Rica,323122,3748,803,50,173
Costa Rica,324110,20041030,803,50,173
Costa Rica,325120,12033,803,50,173
Costa Rica,325191,91870,803,50,173
Costa Rica,325192,555662,803,50,173
Costa Rica,325199,537629,803,50,173
Costa Rica,325211,2847572,803,50,173
Costa Rica,325212,1584,803,50,173
Costa Rica,325222,1798207,803,50,173
Costa Rica,325320,1099578,803,50,173
Costa Rica,325412,10342344,803,50,173
Costa Rica,325414,525502,803,50,173
Costa Rica,325510,1191676,803,50,173
Costa Rica,325520,52034,803,50,173
Costa Rica,325611,1517363,803,50,173
Costa Rica,325620,62217,803,50,173
Costa Rica,325910,26559,803,50,173
Costa Rica,325998,2874858,803,50,173
Costa Rica,326112,41652,803,50,173
Costa Rica,326113,108696,803,50,173
Costa Rica,326122,2190100,803,50,173
Costa Rica,326160,394476,803,50,173
Costa Rica,326191,1251,803,50,173
Costa Rica,326199,37484238,803,50,173
Costa Rica,326211,117910244,803,50,173
Costa Rica,326212,9481,803,50,173
Costa Rica,326220,512712,803,50,173
Costa Rica,326299,11077433,803,50,173
Costa Rica,327111,2241143,803,50,173
Costa Rica,327112,9688,803,50,173
Costa Rica,327113,6211,803,50,173
Costa Rica,327122,33852,803,50,173
Costa Rica,327212,28884,803,50,173
Costa Rica,327213,4399034,803,50,173
Costa Rica,327215,7139,803,50,173
Costa Rica,327390,39052,803,50,173
Costa Rica,327910,12454,803,50,173
Costa Rica,327993,2391531,803,50,173
Costa Rica,327999,4563739,803,50,173
Costa Rica,331111,784073,803,50,173
Costa Rica,331315,646690,803,50,173
Costa Rica,331316,16310,803,50,173
Costa Rica,331319,5406,803,50,173
Costa Rica,331419,11578549,803,50,173
Costa Rica,331422,7268,803,50,173
Costa Rica,331491,12731646,803,50,173
Costa Rica,331511,5850,803,50,173
Costa Rica,332211,10397,803,50,173
Costa Rica,332212,532187,803,50,173
Costa Rica,332213,5481,803,50,173
Costa Rica,332312,993039,803,50,173
Costa Rica,332321,1477954,803,50,173
Costa Rica,332322,25957,803,50,173
Costa Rica,332410,3272,803,50,173
Costa Rica,332420,22150,803,50,173
Costa Rica,332431,12423,803,50,173
Costa Rica,332439,94660,803,50,173
Costa Rica,332510,223606,803,50,173
Costa Rica,332618,2174053,803,50,173
Costa Rica,332722,122222,803,50,173
Costa Rica,332911,478158,803,50,173
Costa Rica,332912,107778,803,50,173
Costa Rica,332919,12236,803,50,173
Costa Rica,332994,1069781,803,50,173
Costa Rica,332999,15995444,803,50,173
Costa Rica,333111,45560,803,50,173
Costa Rica,333120,4000,803,50,173
Costa Rica,333131,3396,803,50,173
Costa Rica,333132,163075,803,50,173
Costa Rica,333220,570503,803,50,173
Costa Rica,333291,71434,803,50,173
Costa Rica,333293,77408,803,50,173
Costa Rica,333294,376192,803,50,173
Costa Rica,333295,2160600,803,50,173
Costa Rica,333311,4250,803,50,173
Costa Rica,333313,1195756,803,50,173
Costa Rica,333314,217333,803,50,173
Costa Rica,333315,1230308,803,50,173
Costa Rica,333412,2950,803,50,173
Costa Rica,333414,4236,803,50,173
Costa Rica,333415,30989,803,50,173
Costa Rica,333511,214045,803,50,173
Costa Rica,333512,194162,803,50,173
Costa Rica,333513,71528,803,50,173
Costa Rica,333514,3102961,803,50,173
Costa Rica,333515,636839,803,50,173
Costa Rica,333611,23494,803,50,173
Costa Rica,333612,9135,803,50,173
Costa Rica,333613,8428,803,50,173
Costa Rica,333618,127923,803,50,173
Costa Rica,333911,50287,803,50,173
Costa Rica,333912,50782,803,50,173
Costa Rica,333922,99724,803,50,173
Costa Rica,333924,3306,803,50,173
Costa Rica,333991,126788,803,50,173
Costa Rica,333992,3768074,803,50,173
Costa Rica,333993,24912,803,50,173
Costa Rica,333994,8488,803,50,173
Costa Rica,333995,7660,803,50,173
Costa Rica,333996,58818,803,50,173
Costa Rica,333997,5065,803,50,173
Costa Rica,333999,4119624,803,50,173
Costa Rica,334111,3958018,803,50,173
Costa Rica,334112,196841,803,50,173
Costa Rica,334119,4427689,803,50,173
Costa Rica,334210,35053,803,50,173
Costa Rica,334220,8181489,803,50,173
Costa Rica,334290,2305,803,50,173
Costa Rica,334310,87713,803,50,173
Costa Rica,334412,2360079,803,50,173
Costa Rica,334413,2488116581,803,50,173
Costa Rica,334414,1224142,803,50,173
Costa Rica,334415,32577455,803,50,173
Costa Rica,334416,2169448,803,50,173
Costa Rica,334417,55651961,803,50,173
Costa Rica,334418,2825303015,803,50,173
Costa Rica,334419,13193095,803,50,173
Costa Rica,334510,170337298,803,50,173
Costa Rica,334511,144575,803,50,173
Costa Rica,334512,33131,803,50,173
Costa Rica,334513,4951455,803,50,173
Costa Rica,334514,54787,803,50,173
