Origin,Destination,Time
71,33,1.302
71,34,1.185
71,35,1.05
71,36,0.983
71,37,1.144
71,38,0.9
71,39,0.921
71,40,0.853
71,41,0.968
71,42,0.907
71,43,0.734
71,44,0.684
71,45,0.85
71,46,1.43
71,47,1.551
71,48,1.652
71,49,1.741
71,50,1.277
71,51,1.443
71,52,1.497
71,53,1.644
71,54,1.166
71,55,1.215
71,56,1.331
71,57,1.428
71,58,0.99
71,59,1.048
71,60,1.182
71,61,1.315
71,62,0.59
71,63,0.571
71,64,0.751
71,65,0.474
71,66,0.417
71,67,0.565
71,68,0.354
71,69,0.319
71,70,0.422
71,71,0.066
71,72,0.146
71,73,0.446
71,74,0.717
71,75,0.232
71,76,0.603
71,77,0.568
71,78,0.732
71,79,0.877
71,80,0.552
71,81,0.648
71,82,0.779
71,83,0.61
71,84,0.801
71,85,0.884
71,86,0.9
71,87,0.639
71,88,0.839
71,89,0.715
71,90,0.908
71,91,1.027
71,92,0.847
71,93,0.941
71,94,1.033
71,95,1.21
71,96,0.998
71,97,1.073
71,98,1.162
71,99,1.351
71,100,1.469
71,101,1.645
71,102,1.121
71,103,1.275
71,104,1.409
71,105,1.443
71,106,1.621
71,107,1.678
71,108,1.286
71,109,1.38
71,110,0.524
71,111,0.379
71,112,0.544
71,113,0.568
71,114,0.503
71,115,0.698
71,116,0.784
71,117,0.635
71,118,0.786
71,119,0.972
71,120,1.18
71,121,0.595
71,122,1.686
71,123,1.538
71,124,1.022
71,125,1.114
71,126,1.263
71,127,1.828
71,128,2.094
71,129,2.578
71,130,1.728
71,131,1.919
71,132,1.524
72,1,0.741
72,2,0.877
72,3,1.018
72,4,1.149
72,5,1.243
72,6,0.607
72,7,0.782
72,8,0.92
72,9,1.031
72,10,1.165
72,11,1.246
72,12,0.931
72,13,1.039
72,14,1.14
72,15,0.88
72,16,0.991
72,17,1.148
72,18,0.956
72,19,1.115
72,20,1.244
72,21,1.011
72,22,1.088
72,23,1.184
72,24,1.428
72,25,1.125
72,26,1.272
72,27,1.405
72,28,1.29
72,29,1.437
72,30,1.166
72,31,1.135
72,32,1.058
72,33,1.23
72,34,1.112
72,35,0.978
72,36,0.91
72,37,1.071
72,38,0.828
72,39,0.848
72,40,0.78
72,41,0.895
72,42,0.834
72,43,0.661
72,44,0.612
72,45,0.777
72,46,1.357
72,47,1.478
72,48,1.579
72,49,1.668
72,50,1.204
72,51,1.37
72,52,1.424
72,53,1.572
72,54,1.093
72,55,1.142
72,56,1.258
72,57,1.356
72,58,0.917
72,59,0.975
72,60,1.11
72,61,1.242
72,62,0.517
72,63,0.498
72,64,0.678
72,65,0.401
72,66,0.344
72,67,0.492
72,68,0.281
72,69,0.246
72,70,0.349
72,71,0.146
72,72,0.066
72,73,0.374
72,74,0.681
72,75,0.196
72,76,0.567
72,77,0.495
72,78,0.659
72,79,0.804
72,80,0.479
72,81,0.576
72,82,0.706
72,83,0.574
72,84,0.765
72,85,0.848
72,86,0.864
72,87,0.603
72,88,0.803
72,89,0.679
72,90,0.872
72,91,0.991
72,92,0.811
72,93,0.905
72,94,0.997
72,95,1.174
72,96,0.962
72,97,1.037
72,98,1.126
72,99,1.315
72,100,1.433
72,101,1.609
72,102,1.085
72,103,1.239
72,104,1.373
72,105,1.407
72,106,1.585
72,107,1.642
72,108,1.25
72,109,1.344
72,110,0.488
72,111,0.343
72,112,0.508
72,113,0.532
72,114,0.467
72,115,0.662
72,116,0.748
72,117,0.599
72,118,0.75
72,119,0.936
72,120,1.107
72,121,0.522
72,122,1.65
72,123,1.465
72,124,0.949
72,125,1.064
72,126,1.227
72,127,1.792
72,128,2.058
72,129,2.53
72,130,1.655
72,131,1.846
72,132,1.452
73,1,0.516
73,2,0.651
73,3,0.792
73,4,0.924
73,5,1.017
73,6,0.381
73,7,0.556
73,8,0.695
73,9,0.806
73,10,0.94
73,11,1.02
73,12,0.695
73,13,0.813
73,14,0.914
73,15,0.592
73,16,0.703
73,17,0.861
73,18,0.669
73,19,0.828
73,20,0.957
73,21,0.771
73,22,0.804
73,23,0.897
73,24,1.141
73,25,0.937
73,26,0.987
73,27,1.118
73,28,1.123
73,29,1.277
73,30,1.235
73,31,1.166
73,32,1.09
73,33,1.069
73,34,1.181
73,35,1.009
73,36,0.942
73,37,0.911
73,38,0.896
73,39,0.89
73,40,0.804
73,41,0.734
73,42,0.903
73,43,0.729
73,44,0.643
73,45,0.599
73,46,1.232
73,47,1.353
73,48,1.353
73,49,1.443
73,50,1.017
73,51,1.18
73,52,1.199
73,53,1.346
73,54,0.868
73,55,0.981
73,56,1.032
73,57,1.13
73,58,0.692
73,59,0.75
73,60,0.884
73,61,1.017
73,62,0.586
73,63,0.549
73,64,0.485
73,65,0.522
73,66,0.465
73,67,0.326
73,68,0.402
73,69,0.247
73,70,0.183
73,71,0.446
73,72,0.374
73,73,0.066
73,74,0.408
73,75,0.444
73,76,0.256
73,77,0.27
73,78,0.434
73,79,0.578
73,80,0.192
73,81,0.288
73,82,0.418
73,83,0.31
73,84,0.517
73,85,0.636
73,86,0.651
73,87,0.444
73,88,0.628
73,89,0.526
73,90,0.719
73,91,0.82
73,92,0.658
73,93,0.752
73,94,0.844
73,95,1.021
73,96,0.81
73,97,0.884
73,98,0.973
73,99,1.162
73,100,1.28
73,101,1.437
73,102,0.932
73,103,1.086
73,104,1.22
73,105,1.254
73,106,1.432
73,107,1.482
73,108,1.097
73,109,1.191
73,110,0.601
73,111,0.457
73,112,0.372
73,113,0.61
73,114,0.545
73,115,0.566
73,116,0.826
73,117,0.677
73,118,0.695
73,119,1.014
73,120,1.173
73,121,0.661
73,122,1.498
73,123,1.561
73,124,1.088
73,125,1.018
73,126,1.305
73,127,1.597
73,128,1.863
73,129,2.243
73,130,1.462
73,131,1.706
73,132,1.507
74,1,0.894
74,2,1.03
74,3,1.163
74,4,1.242
74,5,1.334
74,6,0.76
74,7,0.935
74,8,1.04
74,9,1.101
74,10,1.235
74,11,1.324
74,12,0.998
74,13,1.118
74,14,1.219
74,15,0.875
74,16,1.006
74,17,1.164
74,18,0.951
74,19,1.11
74,20,1.24
74,21,0.963
74,22,1.029
74,23,1.116
74,24,1.36
74,25,1.118
74,26,1.206
74,27,1.338
74,28,1.303
74,29,1.45
74,30,1.502
74,31,1.472
74,32,1.409
74,33,1.41
74,34,1.448
74,35,1.329
74,36,1.262
74,37,1.252
74,38,1.163
74,39,1.206
74,40,1.123
74,41,1.076
74,42,1.023
74,43,1.049
74,44,0.963
74,45,0.957
74,46,1.574
74,47,1.695
74,48,1.732
74,49,1.821
74,50,1.385
74,51,1.551
74,52,1.577
74,53,1.724
74,54,1.246
74,55,1.323
74,56,1.411
74,57,1.508
74,58,1.07
74,59,1.128
74,60,1.262
74,61,1.395
74,62,0.905
74,63,0.868
74,64,0.831
74,65,0.841
74,66,0.784
74,67,0.645
74,68,0.721
74,69,0.566
74,70,0.502
74,71,0.71
74,72,0.674
74,73,0.413
74,74,0.066
74,75,0.502
74,76,0.422
74,77,0.648
74,78,0.812
74,79,0.916
74,80,0.507
74,81,0.645
74,82,0.769
74,83,0.475
74,84,0.714
74,85,0.8
74,86,0.815
74,87,0.61
74,88,0.793
74,89,0.692
74,90,0.885
74,91,0.984
74,92,0.824
74,93,0.918
74,94,1.01
74,95,1.186
74,96,0.975
74,97,1.05
74,98,1.138
74,99,1.328
74,100,1.446
74,101,1.622
74,102,1.098
74,103,1.252
74,104,1.386
74,105,1.42
74,106,1.598
74,107,1.655
74,108,1.263
74,109,1.356
74,110,0.659
74,111,0.514
74,112,0.521
74,113,0.667
74,114,0.603
74,115,0.732
74,116,0.884
74,117,0.735
74,118,0.86
74,119,1.072
74,120,1.492
74,121,0.45
74,122,1.663
74,123,1.555
74,124,0.991
74,125,0.613
74,126,1.006
74,127,1.805
74,128,2.07
74,129,2.469
74,130,1.84
74,131,2.084
74,132,1.787
75,1,0.864
75,2,1
75,3,1.141
75,4,1.271
75,5,1.363
75,6,0.73
75,7,0.905
75,8,1.043
75,9,1.13
75,10,1.264
75,11,1.353
75,12,1.026
75,13,1.147
75,14,1.248
75,15,0.904
75,16,1.035
75,17,1.163
75,18,0.84
75,19,0.997
75,20,1.126
75,21,0.838
75,22,0.915
75,23,1.016
75,24,1.26
75,25,0.952
75,26,1.1
75,27,1.236
75,28,1.118
75,29,1.264
75,30,1.289
75,31,1.258
75,32,1.181
75,33,1.353
75,34,1.235
75,35,1.101
75,36,1.034
75,37,1.194
75,38,0.951
75,39,0.971
75,40,0.903
75,41,1.018
75,42,0.958
75,43,0.784
75,44,0.735
75,45,0.9
75,46,1.48
75,47,1.601
75,48,1.702
75,49,1.792
75,50,1.327
75,51,1.494
75,52,1.547
75,53,1.695
75,54,1.216
75,55,1.265
75,56,1.381
75,57,1.479
75,58,1.04
75,59,1.098
75,60,1.233
75,61,1.366
75,62,0.64
75,63,0.621
75,64,0.801
75,65,0.524
75,66,0.467
75,67,0.616
75,68,0.404
75,69,0.369
75,70,0.472
75,71,0.232
75,72,0.196
75,73,0.444
75,74,0.508
75,75,0.066
75,76,0.394
75,77,0.618
75,78,0.782
75,79,0.927
75,80,0.536
75,81,0.674
75,82,0.798
75,83,0.401
75,84,0.592
75,85,0.675
75,86,0.691
75,87,0.43
75,88,0.63
75,89,0.506
75,90,0.699
75,91,0.818
75,92,0.638
75,93,0.732
75,94,0.824
75,95,1.001
75,96,0.79
75,97,0.864
75,98,0.953
75,99,1.142
75,100,1.26
75,101,1.436
75,102,0.912
75,103,1.066
75,104,1.2
75,105,1.234
75,106,1.412
75,107,1.469
75,108,1.077
75,109,1.171
75,110,0.315
75,111,0.17
75,112,0.335
75,113,0.359
75,114,0.294
75,115,0.489
75,116,0.576
75,117,0.426
75,118,0.577
75,119,0.763
75,120,1.23
75,121,0.585
75,122,1.478
75,123,1.577
75,124,1.012
75,125,1.094
75,126,1.054
75,127,1.619
75,128,1.885
75,129,2.369
75,130,1.778
75,131,1.969
75,132,1.575
76,1,0.658
76,2,0.794
76,3,0.914
76,4,0.997
76,5,1.09
76,6,0.524
76,7,0.699
76,8,0.791
76,9,0.856
76,10,0.99
76,11,1.079
76,12,0.753
76,13,0.874
76,14,0.974
76,15,0.626
76,16,0.761
76,17,0.919
76,18,0.672
76,19,0.828
76,20,0.958
76,21,0.67
76,22,0.747
76,23,0.848
76,24,1.092
76,25,0.802
76,26,0.935
76,27,1.068
76,28,0.967
76,29,1.113
76,30,1.438
76,31,1.342
76,32,1.266
76,33,1.211
76,34,1.384
76,35,1.191
76,36,1.118
76,37,1.053
76,38,1.099
76,39,1.093
76,40,0.966
76,41,0.877
76,42,1.106
76,43,0.932
76,44,0.846
76,45,0.741
76,46,1.374
76,47,1.496
76,48,1.496
76,49,1.586
76,50,1.16
76,51,1.323
76,52,1.341
76,53,1.489
76,54,1.01
76,55,1.124
76,56,1.175
76,57,1.273
76,58,0.834
76,59,0.892
76,60,1.027
76,61,1.16
76,62,0.789
76,63,0.752
76,64,0.627
76,65,0.724
76,66,0.668
76,67,0.529
76,68,0.605
76,69,0.45
76,70,0.386
76,71,0.603
76,72,0.567
76,73,0.256
76,74,0.432
76,75,0.394
76,76,0.066
76,77,0.412
76,78,0.567
76,79,0.667
76,80,0.258
76,81,0.396
76,82,0.52
76,83,0.23
76,84,0.424
76,85,0.507
76,86,0.523
76,87,0.28
76,88,0.48
76,89,0.356
76,90,0.548
76,91,0.668
76,92,0.488
76,93,0.582
76,94,0.674
76,95,0.85
76,96,0.639
76,97,0.713
76,98,0.802
76,99,0.992
76,100,1.11
76,101,1.286
76,102,0.762
76,103,0.916
76,104,1.049
76,105,1.083
76,106,1.262
76,107,1.319
76,108,0.927
76,109,1.02
76,110,0.552
76,111,0.407
76,112,0.201
76,113,0.5
76,114,0.435
76,115,0.396
76,116,0.716
76,117,0.567
76,118,0.524
76,119,0.904
76,120,1.376
76,121,0.798
76,122,1.327
76,123,1.764
76,124,1.225
76,125,1.042
76,126,1.195
76,127,1.468
76,128,1.734
76,129,2.201
76,130,1.604
76,131,1.848
76,132,1.677
77,1,0.266
77,2,0.402
77,3,0.543
77,4,0.674
77,5,0.768
77,6,0.132
77,7,0.307
77,8,0.445
77,9,0.561
77,10,0.699
77,11,0.788
77,12,0.509
77,13,0.646
77,14,0.747
77,15,0.542
77,16,0.634
77,17,0.787
77,18,0.618
77,19,0.777
77,20,0.901
77,21,0.732
77,22,0.753
77,23,0.86
77,24,1.089
77,25,0.887
77,26,0.95
77,27,1.081
77,28,1.086
77,29,1.24
77,30,1.18
77,31,1.081
77,32,1.005
77,33,0.95
77,34,1.125
77,35,0.93
77,36,0.857
77,37,0.792
77,38,0.887
77,39,0.849
77,40,0.705
77,41,0.616
77,42,0.958
77,43,0.72
77,44,0.626
77,45,0.48
77,46,1.085
77,47,1.107
77,48,1.104
77,49,1.194
77,50,0.768
77,51,0.931
77,52,0.949
77,53,1.097
77,54,0.618
77,55,0.8
77,56,0.783
77,57,0.881
77,58,0.442
77,59,0.5
77,60,0.635
77,61,0.768
77,62,0.655
77,63,0.531
77,64,0.378
77,65,0.61
77,66,0.553
77,67,0.413
77,68,0.49
77,69,0.335
77,70,0.271
77,71,0.568
77,72,0.495
77,73,0.27
77,74,0.643
77,75,0.618
77,76,0.412
77,77,0.067
77,78,0.177
77,79,0.392
77,80,0.17
77,81,0.261
77,82,0.392
77,83,0.291
77,84,0.49
77,85,0.617
77,86,0.633
77,87,0.426
77,88,0.61
77,89,0.561
77,90,0.748
77,91,0.801
77,92,0.693
77,93,0.787
77,94,0.879
77,95,1.021
77,96,0.844
77,97,0.919
77,98,1.008
77,99,1.197
77,100,1.263
77,101,1.4
77,102,0.967
77,103,1.121
77,104,1.255
77,105,1.289
77,106,1.467
77,107,1.445
77,108,1.132
77,109,1.226
77,110,0.836
77,111,0.692
77,112,0.499
77,113,0.797
77,114,0.733
77,115,0.668
77,116,1.014
77,117,0.865
77,118,0.796
77,119,1.2
77,120,1.155
77,121,0.783
77,122,1.532
77,123,1.543
77,124,1.21
77,125,1.253
77,126,1.492
77,127,1.56
77,128,1.818
77,129,2.187
77,130,1.212
77,131,1.456
77,132,1.416
78,1,0.342
78,2,0.278
78,3,0.412
78,4,0.55
78,5,0.644
78,6,0.267
78,7,0.173
78,8,0.298
78,9,0.414
78,10,0.552
78,11,0.64
78,12,0.36
78,13,0.497
78,14,0.598
78,15,0.393
78,16,0.485
78,17,0.639
78,18,0.47
78,19,0.629
78,20,0.753
78,21,0.6
78,22,0.605
78,23,0.712
78,24,0.94
78,25,0.738
78,26,0.802
78,27,0.933
78,28,0.938
78,29,1.092
78,30,1.247
78,31,1.148
78,32,1.072
78,33,0.949
78,34,1.192
78,35,0.997
78,36,0.924
78,37,0.859
78,38,0.942
78,39,0.916
78,40,0.772
78,41,0.683
78,42,0.949
78,43,0.776
78,44,0.694
78,45,0.548
78,46,1.07
78,47,1.014
78,48,1.01
78,49,1.1
78,50,0.753
78,51,0.84
78,52,0.856
78,53,1.003
78,54,0.603
78,55,0.707
78,56,0.69
78,57,0.787
78,58,0.463
78,59,0.44
78,60,0.541
78,61,0.674
78,62,0.632
78,63,0.6
78,64,0.46
78,65,0.712
78,66,0.656
78,67,0.39
78,68,0.654
78,69,0.499
78,70,0.435
78,71,0.732
78,72,0.659
78,73,0.434
78,74,0.807
78,75,0.782
78,76,0.569
78,77,0.177
78,78,0.066
78,79,0.233
78,80,0.325
78,81,0.244
78,82,0.261
78,83,0.446
78,84,0.384
78,85,0.492
78,86,0.508
78,87,0.581
78,88,0.511
78,89,0.71
78,90,0.649
78,91,0.676
78,92,0.839
78,93,0.854
78,94,0.824
78,95,0.872
78,96,0.981
78,97,0.986
78,98,1.075
78,99,1.066
78,100,1.114
78,101,1.252
78,102,1.104
78,103,1.254
78,104,1.289
78,105,1.244
78,106,1.384
78,107,1.297
78,108,1.269
78,109,1.359
78,110,1
78,111,0.856
78,112,0.654
78,113,0.952
78,114,0.888
78,115,0.823
78,116,1.169
78,117,1.02
78,118,0.952
78,119,1.337
78,120,1.222
78,121,0.947
78,122,1.488
78,123,1.61
78,124,1.374
78,125,1.417
78,126,1.648
78,127,1.412
78,128,1.669
78,129,2.039
78,130,1.119
78,131,1.363
78,132,1.483
79,1,0.469
79,2,0.398
79,3,0.308
79,4,0.42
79,5,0.513
79,6,0.439
79,7,0.308
79,8,0.163
79,9,0.279
79,10,0.417
79,11,0.506
79,12,0.166
79,13,0.303
79,14,0.404
79,15,0.284
79,16,0.376
79,17,0.53
79,18,0.36
79,19,0.52
79,20,0.644
79,21,0.485
79,22,0.496
79,23,0.603
79,24,0.831
79,25,0.629
79,26,0.693
79,27,0.824
79,28,0.829
79,29,0.982
79,30,1.374
79,31,1.276
79,32,1.199
79,33,1.035
79,34,1.32
79,35,1.124
79,36,1.051
79,37,0.954
79,38,1.114
79,39,1.044
79,40,0.9
79,41,0.81
79,42,1.121
79,43,0.947
79,44,0.83
79,45,0.675
79,46,1.141
79,47,0.988
79,48,0.931
79,49,1.021
79,50,0.839
79,51,0.814
79,52,0.777
79,53,0.919
79,54,0.689
79,55,0.68
79,56,0.608
79,57,0.698
79,58,0.579
79,59,0.526
79,60,0.489
79,61,0.581
79,62,0.804
79,63,0.761
79,64,0.608
79,65,0.884
79,66,0.827
79,67,0.562
79,68,0.799
79,69,0.644
79,70,0.58
79,71,0.877
79,72,0.804
79,73,0.578
79,74,0.909
79,75,0.927
79,76,0.667
79,77,0.377
79,78,0.226
79,79,0.065
79,80,0.444
79,81,0.296
79,82,0.173
79,83,0.544
79,84,0.423
79,85,0.389
79,86,0.464
79,87,0.679
79,88,0.529
79,89,0.725
79,90,0.655
79,91,0.629
79,92,0.854
79,93,0.869
79,94,0.808
79,95,0.763
79,96,0.996
79,97,1.001
79,98,1.09
79,99,0.957
79,100,1.005
79,101,1.143
79,102,1.119
79,103,1.269
79,104,1.18
79,105,1.135
79,106,1.275
79,107,1.188
79,108,1.284
79,109,1.374
79,110,1.102
79,111,0.958
79,112,0.752
79,113,1.05
79,114,0.986
79,115,0.852
79,116,1.267
79,117,1.118
79,118,0.97
79,119,1.352
79,120,1.385
79,121,1.092
79,122,1.379
79,123,1.773
79,124,1.519
79,125,1.519
79,126,1.745
79,127,1.303
79,128,1.56
79,129,1.93
79,130,1.092
79,131,1.337
79,132,1.578
80,1,0.422
80,2,0.558
80,3,0.68
80,4,0.81
80,5,0.903
80,6,0.288
80,7,0.462
80,8,0.566
80,9,0.669
80,10,0.803
80,11,0.884
80,12,0.559
80,13,0.677
80,14,0.778
80,15,0.456
80,16,0.567
80,17,0.725
80,18,0.532
80,19,0.692
80,20,0.821
80,21,0.624
80,22,0.668
80,23,0.761
80,24,1.005
80,25,0.779
80,26,0.851
80,27,0.982
80,28,0.987
80,29,1.14
80,30,1.336
80,31,1.238
80,32,1.161
80,33,1.107
80,34,1.282
80,35,1.086
80,36,1.013
80,37,0.948
80,38,1.011
80,39,1.006
80,40,0.862
80,41,0.772
80,42,1.018
80,43,0.844
80,44,0.758
80,45,0.637
80,46,1.241
80,47,1.264
80,48,1.26
80,49,1.35
80,50,0.924
80,51,1.087
80,52,1.106
80,53,1.253
80,54,0.774
80,55,0.956
80,56,0.939
80,57,1.037
80,58,0.598
80,59,0.656
80,60,0.791
80,61,0.924
80,62,0.701
80,63,0.664
80,64,0.534
80,65,0.637
80,66,0.58
80,67,0.441
80,68,0.517
80,69,0.362
80,70,0.298
80,71,0.562
80,72,0.489
80,73,0.201
80,74,0.5
80,75,0.536
80,76,0.258
80,77,0.17
80,78,0.323
80,79,0.442
80,80,0.067
80,81,0.152
80,82,0.282
80,83,0.135
80,84,0.367
80,85,0.461
80,86,0.477
80,87,0.27
80,88,0.454
80,89,0.405
80,90,0.592
80,91,0.645
80,92,0.537
80,93,0.631
80,94,0.724
80,95,0.898
80,96,0.689
80,97,0.763
80,98,0.852
80,99,1.042
80,100,1.159
80,101,1.301
80,102,0.811
80,103,0.965
80,104,1.099
80,105,1.133
80,106,1.311
80,107,1.346
80,108,0.976
80,109,1.07
80,110,0.693
80,111,0.549
80,112,0.343
80,113,0.641
80,114,0.577
80,115,0.512
80,116,0.858
80,117,0.709
80,118,0.64
80,119,1.044
80,120,1.288
80,121,0.776
80,122,1.377
80,123,1.676
80,124,1.204
80,125,1.109
80,126,1.336
80,127,1.461
80,128,1.727
80,129,2.107
80,130,1.368
80,131,1.613
80,132,1.572
81,1,0.489
81,2,0.511
81,3,0.534
81,4,0.664
81,5,0.756
81,6,0.38
81,7,0.407
81,8,0.419
81,9,0.523
81,10,0.657
81,11,0.737
81,12,0.412
81,13,0.53
81,14,0.631
81,15,0.309
81,16,0.42
81,17,0.578
81,18,0.386
81,19,0.545
81,20,0.674
81,21,0.488
81,22,0.521
81,23,0.614
81,24,0.858
81,25,0.654
81,26,0.704
81,27,0.835
81,28,0.84
81,29,0.994
81,30,1.394
81,31,1.295
81,32,1.219
81,33,1.131
81,34,1.339
81,35,1.144
81,36,1.071
81,37,1.006
81,38,1.089
81,39,1.063
81,40,0.919
81,41,0.83
81,42,1.096
81,43,0.922
81,44,0.841
81,45,0.694
81,46,1.252
81,47,1.213
81,48,1.179
81,49,1.269
81,50,0.935
81,51,1.039
81,52,1.024
81,53,1.167
81,54,0.785
81,55,0.906
81,56,0.855
81,57,0.946
81,58,0.61
81,59,0.666
81,60,0.737
81,61,0.829
81,62,0.779
81,63,0.746
81,64,0.607
81,65,0.724
81,66,0.667
81,67,0.528
81,68,0.604
81,69,0.449
81,70,0.385
81,71,0.648
81,72,0.576
81,73,0.288
81,74,0.64
81,75,0.676
81,76,0.398
81,77,0.261
81,78,0.252
81,79,0.295
81,80,0.154
81,81,0.066
81,82,0.136
81,83,0.275
81,84,0.234
81,85,0.367
81,86,0.383
81,87,0.41
81,88,0.36
81,89,0.546
81,90,0.499
81,91,0.551
81,92,0.677
81,93,0.704
81,94,0.699
81,95,0.788
81,96,0.829
81,97,0.836
81,98,0.924
81,99,0.982
81,100,1.016
81,101,1.154
81,102,0.952
81,103,1.104
81,104,1.205
81,105,1.16
81,106,1.286
81,107,1.199
81,108,1.117
81,109,1.208
81,110,0.834
81,111,0.689
81,112,0.483
81,113,0.782
81,114,0.717
81,115,0.652
81,116,0.998
81,117,0.849
81,118,0.781
81,119,1.184
81,120,1.368
81,121,0.863
81,122,1.404
81,123,1.756
81,124,1.29
81,125,1.25
81,126,1.477
81,127,1.314
81,128,1.58
81,129,1.96
81,130,1.318
81,131,1.562
81,132,1.63
82,1,0.588
82,2,0.521
82,3,0.452
82,4,0.552
82,5,0.644
82,6,0.51
82,7,0.419
82,8,0.307
82,9,0.411
82,10,0.545
82,11,0.608
82,12,0.28
82,13,0.401
82,14,0.502
82,15,0.177
82,16,0.288
82,17,0.446
82,18,0.254
82,19,0.413
82,20,0.542
82,21,0.356
82,22,0.389
82,23,0.482
82,24,0.726
82,25,0.522
82,26,0.572
82,27,0.703
82,28,0.708
82,29,0.862
82,30,1.492
82,31,1.394
82,32,1.318
82,33,1.179
82,34,1.438
82,35,1.243
82,36,1.17
82,37,1.098
82,38,1.188
82,39,1.162
82,40,1.018
82,41,0.929
82,42,1.195
82,43,1.021
82,44,0.94
82,45,0.793
82,46,1.286
82,47,1.132
82,48,1.075
82,49,1.165
82,50,0.983
82,51,0.958
82,52,0.921
82,53,1.063
82,54,0.833
82,55,0.824
82,56,0.752
82,57,0.842
82,58,0.708
82,59,0.67
82,60,0.633
82,61,0.726
82,62,0.878
82,63,0.845
82,64,0.706
82,65,0.854
82,66,0.797
82,67,0.636
82,68,0.734
82,69,0.579
82,70,0.515
82,71,0.779
82,72,0.706
82,73,0.418
82,74,0.762
82,75,0.798
82,76,0.52
82,77,0.392
82,78,0.264
82,79,0.183
82,80,0.284
82,81,0.136
82,82,0.066
82,83,0.397
82,84,0.276
82,85,0.26
82,86,0.335
82,87,0.532
82,88,0.4
82,89,0.596
82,90,0.526
82,91,0.5
82,92,0.725
82,93,0.74
82,94,0.678
82,95,0.656
82,96,0.867
82,97,0.872
82,98,0.96
82,99,0.85
82,100,0.884
82,101,1.022
82,102,0.99
82,103,1.14
82,104,1.073
82,105,1.028
82,106,1.154
82,107,1.067
82,108,1.155
82,109,1.244
82,110,0.955
82,111,0.811
82,112,0.605
82,113,0.903
82,114,0.839
82,115,0.722
82,116,1.12
82,117,0.971
82,118,0.841
82,119,1.222
82,120,1.467
82,121,0.994
82,122,1.272
82,123,1.855
82,124,1.421
82,125,1.371
82,126,1.598
82,127,1.182
82,128,1.448
82,129,1.828
82,130,1.236
82,131,1.481
82,132,1.722
83,1,0.544
83,2,0.679
83,3,0.791
83,4,0.87
83,5,0.962
83,6,0.409
83,7,0.583
83,8,0.668
83,9,0.729
83,10,0.863
83,11,0.952
83,12,0.625
83,13,0.746
83,14,0.847
83,15,0.503
83,16,0.634
83,17,0.791
83,18,0.499
83,19,0.656
83,20,0.785
83,21,0.497
83,22,0.574
83,23,0.675
83,24,0.919
83,25,0.652
83,26,0.762
83,27,0.895
83,28,0.882
83,29,1.028
83,30,1.457
83,31,1.359
83,32,1.282
83,33,1.228
83,34,1.403
83,35,1.207
83,36,1.135
83,37,1.07
83,38,1.133
83,39,1.127
83,40,0.983
83,41,0.894
83,42,1.14
83,43,0.966
83,44,0.88
83,45,0.758
83,46,1.363
83,47,1.385
83,48,1.381
83,49,1.471
83,50,1.045
83,51,1.208
83,52,1.227
83,53,1.374
83,54,0.896
83,55,1.078
83,56,1.06
83,57,1.158
83,58,0.72
83,59,0.778
83,60,0.912
83,61,1.045
83,62,0.822
83,63,0.785
83,64,0.656
83,65,0.758
83,66,0.701
83,67,0.562
83,68,0.638
83,69,0.484
83,70,0.419
83,71,0.61
83,72,0.574
83,73,0.309
83,74,0.481
83,75,0.401
83,76,0.233
83,77,0.291
83,78,0.444
83,79,0.544
83,80,0.135
83,81,0.273
83,82,0.397
83,83,0.067
83,84,0.251
83,85,0.334
83,86,0.35
83,87,0.135
83,88,0.319
83,89,0.27
83,90,0.457
83,91,0.518
83,92,0.402
83,93,0.496
83,94,0.588
83,95,0.765
83,96,0.554
83,97,0.628
83,98,0.717
83,99,0.906
83,100,1.024
83,101,1.2
83,102,0.676
83,103,0.83
83,104,0.964
83,105,0.998
83,106,1.176
83,107,1.233
83,108,0.841
83,109,0.935
83,110,0.558
83,111,0.414
83,112,0.208
83,113,0.506
83,114,0.442
83,115,0.377
83,116,0.723
83,117,0.574
83,118,0.505
83,119,0.909
83,120,1.409
83,121,0.847
83,122,1.242
83,123,1.797
83,124,1.274
83,125,1.09
83,126,1.201
83,127,1.374
83,128,1.64
83,129,2.028
83,130,1.49
83,131,1.734
83,132,1.694
84,1,0.71
84,2,0.645
84,3,0.67
84,4,0.758
84,5,0.85
84,6,0.609
84,7,0.541
84,8,0.547
84,9,0.617
84,10,0.751
84,11,0.84
84,12,0.513
84,13,0.634
84,14,0.735
84,15,0.382
84,16,0.522
84,17,0.679
84,18,0.357
84,19,0.513
84,20,0.642
84,21,0.355
84,22,0.431
84,23,0.532
84,24,0.776
84,25,0.51
84,26,0.619
84,27,0.752
84,28,0.755
84,29,0.911
84,30,1.614
84,31,1.516
84,32,1.439
84,33,1.31
84,34,1.56
84,35,1.364
84,36,1.292
84,37,1.227
84,38,1.31
84,39,1.284
84,40,1.14
84,41,1.051
84,42,1.317
84,43,1.143
84,44,1.062
84,45,0.915
84,46,1.432
84,47,1.349
84,48,1.315
84,49,1.381
84,50,1.114
84,51,1.175
84,52,1.16
84,53,1.274
84,54,0.964
84,55,1.042
84,56,0.991
84,57,1.053
84,58,0.83
84,59,0.802
84,60,0.873
84,61,0.936
84,62,1
84,63,0.967
84,64,0.828
84,65,0.952
