Country,Commodity_NAICS6,USExpVal,FAFZONE,ctrycod,CBPZONE
Cocos Islands,325411,174358,808,45,168
Cocos Islands,325620,55543,808,45,168
Cocos Islands,332911,5805,808,45,168
Cocos Islands,333111,4116,808,45,168
Cocos Islands,333291,5133,808,45,168
Cocos Islands,333612,12450,808,45,168
Cocos Islands,333911,6963,808,45,168
Cocos Islands,334111,21300,808,45,168
Cocos Islands,334220,15794,808,45,168
Cocos Islands,334310,5412,808,45,168
Cocos Islands,334413,39887,808,45,168
Cocos Islands,334510,26419,808,45,168
Cocos Islands,334516,30242,808,45,168
Cocos Islands,336111,4110,808,45,168
Cocos Islands,910000,84035,808,45,168
Cocos Islands,920000,47500,808,45,168
Cocos Islands,990000,46253,808,45,168
Colombia,111110,70725551,803,46,169
Colombia,111120,189464,803,46,169
Colombia,111130,6753735,803,46,169
Colombia,111140,164225006,803,46,169
Colombia,111150,122236873,803,46,169
Colombia,111160,1468899,803,46,169
Colombia,111199,668053,803,46,169
Colombia,111211,218400,803,46,169
Colombia,111219,4206130,803,46,169
Colombia,111310,584463,803,46,169
Colombia,111320,961845,803,46,169
Colombia,111331,5243981,803,46,169
Colombia,111332,6184145,803,46,169
Colombia,111335,8073139,803,46,169
Colombia,111339,7912947,803,46,169
Colombia,111411,409777,803,46,169
Colombia,111421,1334779,803,46,169
Colombia,111422,2265608,803,46,169
Colombia,111910,475240,803,46,169
Colombia,111920,102209488,803,46,169
Colombia,111992,19000,803,46,169
Colombia,111998,7613750,803,46,169
Colombia,112111,1037966,803,46,169
Colombia,112210,222161,803,46,169
Colombia,112310,216815,803,46,169
Colombia,112420,7200,803,46,169
Colombia,112511,4268,803,46,169
Colombia,112512,29635,803,46,169
Colombia,112920,308048,803,46,169
Colombia,112930,4293,803,46,169
Colombia,112990,586968,803,46,169
Colombia,113210,4566714,803,46,169
Colombia,113310,33742,803,46,169
Colombia,114111,5381927,803,46,169
Colombia,114112,1251960,803,46,169
Colombia,114119,289666,803,46,169
Colombia,211112,405466,803,46,169
Colombia,212112,495123,803,46,169
Colombia,212113,79640,803,46,169
Colombia,212210,899214,803,46,169
Colombia,212221,3233,803,46,169
Colombia,212222,70747,803,46,169
Colombia,212234,2530,803,46,169
Colombia,212299,2197939,803,46,169
Colombia,212311,14470,803,46,169
Colombia,212319,2887,803,46,169
Colombia,212322,568561,803,46,169
Colombia,212324,2922635,803,46,169
Colombia,212325,7366333,803,46,169
Colombia,212391,264243,803,46,169
Colombia,212392,74082,803,46,169
Colombia,212393,2071629,803,46,169
Colombia,212399,4796354,803,46,169
Colombia,311111,3777351,803,46,169
Colombia,311119,8499468,803,46,169
Colombia,311211,2071287,803,46,169
Colombia,311212,4128324,803,46,169
Colombia,311213,110901,803,46,169
Colombia,311221,55266114,803,46,169
Colombia,311222,42042470,803,46,169
Colombia,311223,6314816,803,46,169
Colombia,311225,1961527,803,46,169
Colombia,311230,729958,803,46,169
Colombia,311311,241235,803,46,169
Colombia,311320,13823696,803,46,169
Colombia,311340,4240494,803,46,169
Colombia,311411,5701018,803,46,169
Colombia,311421,4736553,803,46,169
Colombia,311422,179853,803,46,169
Colombia,311423,1470066,803,46,169
Colombia,311511,12682,803,46,169
Colombia,311512,21389,803,46,169
Colombia,311513,1500984,803,46,169
Colombia,311514,6722386,803,46,169
Colombia,311520,217219,803,46,169
Colombia,311611,20797616,803,46,169
Colombia,311613,9458122,803,46,169
Colombia,311615,21347308,803,46,169
Colombia,311711,294661,803,46,169
Colombia,311811,683135,803,46,169
Colombia,311822,2325798,803,46,169
Colombia,311911,457472,803,46,169
Colombia,311919,618127,803,46,169
Colombia,311920,6325902,803,46,169
Colombia,311930,8200964,803,46,169
Colombia,311941,2410653,803,46,169
Colombia,311942,214812,803,46,169
Colombia,311999,34646208,803,46,169
Colombia,312111,564287,803,46,169
Colombia,312112,8568,803,46,169
Colombia,312113,64791,803,46,169
Colombia,312120,14914342,803,46,169
Colombia,312130,1636700,803,46,169
Colombia,312140,1038131,803,46,169
Colombia,312221,56699,803,46,169
Colombia,312229,20366,803,46,169
Colombia,313111,1367326,803,46,169
Colombia,313113,403386,803,46,169
Colombia,313210,18992550,803,46,169
Colombia,313221,3404606,803,46,169
Colombia,313230,16925970,803,46,169
Colombia,313249,9893622,803,46,169
Colombia,313312,209601,803,46,169
Colombia,313320,3012119,803,46,169
Colombia,314110,5324595,803,46,169
Colombia,314121,571235,803,46,169
Colombia,314129,3534360,803,46,169
Colombia,314911,777108,803,46,169
Colombia,314912,365407,803,46,169
Colombia,314991,2787196,803,46,169
Colombia,314992,232540,803,46,169
Colombia,314999,6961641,803,46,169
Colombia,315111,327479,803,46,169
Colombia,315221,292337,803,46,169
Colombia,315222,711310,803,46,169
Colombia,315223,741074,803,46,169
Colombia,315224,670486,803,46,169
Colombia,315228,687617,803,46,169
Colombia,315231,2208881,803,46,169
Colombia,315232,1268110,803,46,169
Colombia,315233,543126,803,46,169
Colombia,315234,1390279,803,46,169
Colombia,315239,1943875,803,46,169
Colombia,315291,7096041,803,46,169
Colombia,315292,571459,803,46,169
Colombia,315991,306071,803,46,169
Colombia,315992,930145,803,46,169
Colombia,315993,13810,803,46,169
Colombia,315999,5290295,803,46,169
Colombia,316110,866001,803,46,169
Colombia,316211,237180,803,46,169
Colombia,316212,87525,803,46,169
Colombia,316213,712429,803,46,169
Colombia,316214,844872,803,46,169
Colombia,316219,1263826,803,46,169
Colombia,316991,4518505,803,46,169
Colombia,316992,165385,803,46,169
Colombia,316993,632593,803,46,169
Colombia,316999,173139,803,46,169
Colombia,321113,524198,803,46,169
Colombia,321114,1134154,803,46,169
Colombia,321211,414477,803,46,169
Colombia,321212,77981,803,46,169
Colombia,321213,4080277,803,46,169
Colombia,321219,626712,803,46,169
Colombia,321911,74285,803,46,169
Colombia,321918,1233690,803,46,169
Colombia,321920,2284877,803,46,169
Colombia,321991,126670,803,46,169
Colombia,321999,1758406,803,46,169
Colombia,322110,56377159,803,46,169
Colombia,322121,28654473,803,46,169
Colombia,322122,9657478,803,46,169
Colombia,322130,91000362,803,46,169
Colombia,322211,13822328,803,46,169
Colombia,322212,288607,803,46,169
Colombia,322213,37056,803,46,169
Colombia,322214,188350,803,46,169
Colombia,322215,295929,803,46,169
Colombia,322222,17555013,803,46,169
Colombia,322223,5302423,803,46,169
Colombia,322224,1182883,803,46,169
Colombia,322232,3647,803,46,169
Colombia,322233,381424,803,46,169
Colombia,322291,3092476,803,46,169
Colombia,322299,1753482,803,46,169
Colombia,323116,23717,803,46,169
Colombia,323117,7948795,803,46,169
Colombia,323118,1188056,803,46,169
Colombia,323119,10153971,803,46,169
Colombia,323122,399924,803,46,169
Colombia,324110,2246687926,803,46,169
Colombia,324121,359630,803,46,169
Colombia,324122,181951,803,46,169
Colombia,325110,165470619,803,46,169
Colombia,325120,3965136,803,46,169
Colombia,325131,39030903,803,46,169
Colombia,325132,7324508,803,46,169
Colombia,325181,27576843,803,46,169
Colombia,325182,946216,803,46,169
Colombia,325188,69915051,803,46,169
Colombia,325191,2256542,803,46,169
Colombia,325192,173315734,803,46,169
Colombia,325193,209589,803,46,169
Colombia,325199,535098669,803,46,169
Colombia,325211,469248718,803,46,169
Colombia,325212,33329866,803,46,169
Colombia,325221,86173,803,46,169
Colombia,325222,20373520,803,46,169
Colombia,325311,3753087,803,46,169
Colombia,325312,151558345,803,46,169
Colombia,325320,36499783,803,46,169
Colombia,325411,38020642,803,46,169
Colombia,325412,126500957,803,46,169
Colombia,325414,43974785,803,46,169
Colombia,325510,18013000,803,46,169
Colombia,325520,17198316,803,46,169
Colombia,325611,21608999,803,46,169
Colombia,325612,5306390,803,46,169
Colombia,325613,33450830,803,46,169
Colombia,325620,44692178,803,46,169
Colombia,325910,31932450,803,46,169
Colombia,325920,10979033,803,46,169
Colombia,325992,25391858,803,46,169
Colombia,325998,99384488,803,46,169
Colombia,326113,32205197,803,46,169
Colombia,326121,8059756,803,46,169
Colombia,326122,6701510,803,46,169
Colombia,326160,4653338,803,46,169
Colombia,326191,1164321,803,46,169
Colombia,326192,576374,803,46,169
Colombia,326199,51611962,803,46,169
Colombia,326211,48584597,803,46,169
Colombia,326212,67423,803,46,169
Colombia,326220,12690644,803,46,169
Colombia,326299,12288301,803,46,169
Colombia,327111,588806,803,46,169
Colombia,327112,1467206,803,46,169
Colombia,327113,703951,803,46,169
Colombia,327121,2552,803,46,169
Colombia,327122,14308,803,46,169
Colombia,327123,212794,803,46,169
Colombia,327124,2319883,803,46,169
Colombia,327125,4576929,803,46,169
Colombia,327211,21420665,803,46,169
Colombia,327212,4993876,803,46,169
Colombia,327213,733173,803,46,169
Colombia,327215,2540687,803,46,169
Colombia,327310,755743,803,46,169
Colombia,327320,7840,803,46,169
Colombia,327331,328320,803,46,169
Colombia,327390,169880,803,46,169
Colombia,327410,112264,803,46,169
Colombia,327420,1441292,803,46,169
Colombia,327910,4687368,803,46,169
Colombia,327991,121251,803,46,169
Colombia,327992,2639113,803,46,169
Colombia,327993,3227909,803,46,169
Colombia,327999,7124030,803,46,169
Colombia,331111,157302255,803,46,169
Colombia,331112,445649,803,46,169
Colombia,331222,2227960,803,46,169
Colombia,331311,1024933,803,46,169
Colombia,331312,2482128,803,46,169
Colombia,331314,38162,803,46,169
Colombia,331315,5467992,803,46,169
Colombia,331316,2276096,803,46,169
Colombia,331319,1212593,803,46,169
Colombia,331411,588335,803,46,169
Colombia,331419,3760180,803,46,169
Colombia,331421,5357140,803,46,169
Colombia,331422,8309946,803,46,169
Colombia,331491,3149319,803,46,169
Colombia,331492,718410,803,46,169
Colombia,331511,11788426,803,46,169
Colombia,332115,11015134,803,46,169
Colombia,332211,1136816,803,46,169
Colombia,332212,22463046,803,46,169
Colombia,332213,1309444,803,46,169
Colombia,332214,55762,803,46,169
Colombia,332311,4994820,803,46,169
Colombia,332312,5897699,803,46,169
Colombia,332321,1338811,803,46,169
Colombia,332322,3017261,803,46,169
Colombia,332323,1243598,803,46,169
Colombia,332410,9572644,803,46,169
Colombia,332420,8876475,803,46,169
Colombia,332431,445695,803,46,169
Colombia,332439,2092860,803,46,169
Colombia,332510,5191608,803,46,169
Colombia,332611,847796,803,46,169
Colombia,332618,9436745,803,46,169
Colombia,332722,7985100,803,46,169
Colombia,332911,66922747,803,46,169
Colombia,332912,13233869,803,46,169
Colombia,332913,2028477,803,46,169
Colombia,332919,28289920,803,46,169
Colombia,332991,21134360,803,46,169
Colombia,332992,4607859,803,46,169
Colombia,332994,45421436,803,46,169
Colombia,332995,2390658,803,46,169
Colombia,332997,7520,803,46,169
Colombia,332998,304526,803,46,169
Colombia,332999,24462021,803,46,169
Colombia,333111,59785822,803,46,169
Colombia,333120,592213926,803,46,169
Colombia,333131,59120374,803,46,169
Colombia,333132,456092945,803,46,169
Colombia,333210,9927669,803,46,169
Colombia,333220,16109911,803,46,169
Colombia,333291,17415623,803,46,169
Colombia,333292,4513340,803,46,169
Colombia,333293,21091996,803,46,169
Colombia,333294,16054087,803,46,169
Colombia,333295,3336014,803,46,169
Colombia,333298,2318303,803,46,169
Colombia,333311,1297172,803,46,169
Colombia,333313,23145175,803,46,169
Colombia,333314,23851795,803,46,169
Colombia,333315,24248198,803,46,169
Colombia,333319,5082166,803,46,169
Colombia,333411,7444812,803,46,169
Colombia,333412,3039689,803,46,169
Colombia,333414,8779594,803,46,169
Colombia,333415,55441403,803,46,169
Colombia,333511,2090298,803,46,169
Colombia,333512,17594565,803,46,169
Colombia,333513,6332831,803,46,169
Colombia,333514,1480227,803,46,169
Colombia,333515,8232349,803,46,169
Colombia,333516,753732,803,46,169
Colombia,333611,37025598,803,46,169
Colombia,333612,16063471,803,46,169
Colombia,333613,20730529,803,46,169
Colombia,333618,107727597,803,46,169
Colombia,333911,119231494,803,46,169
Colombia,333912,42177742,803,46,169
Colombia,333913,9073325,803,46,169
Colombia,333921,3363494,803,46,169
Colombia,333922,15347241,803,46,169
Colombia,333923,2767936,803,46,169
Colombia,333924,46739133,803,46,169
Colombia,333991,7699101,803,46,169
Colombia,333992,20456557,803,46,169
Colombia,333993,7904070,803,46,169
Colombia,333994,7551965,803,46,169
Colombia,333995,4215169,803,46,169
Colombia,333996,17219950,803,46,169
Colombia,333997,4865060,803,46,169
Colombia,333999,164324108,803,46,169
Colombia,334111,334256192,803,46,169
Colombia,334112,36547729,803,46,169
Colombia,334119,408254275,803,46,169
Colombia,334210,20499775,803,46,169
Colombia,334220,351363099,803,46,169
Colombia,334290,8177121,803,46,169
Colombia,334310,68274724,803,46,169
Colombia,334411,3554300,803,46,169
Colombia,334412,750874,803,46,169
Colombia,334413,31169023,803,46,169
Colombia,334414,1447257,803,46,169
Colombia,334415,768820,803,46,169
Colombia,334416,1346522,803,46,169
Colombia,334417,30989327,803,46,169
Colombia,334418,13704407,803,46,169
Colombia,334419,66238569,803,46,169
Colombia,334510,102119863,803,46,169
Colombia,334511,14615857,803,46,169
Colombia,334512,1585257,803,46,169
Colombia,334513,49571650,803,46,169
Colombia,334514,4275202,803,46,169
Colombia,334515,31744252,803,46,169
Colombia,334516,39254681,803,46,169
Colombia,334517,25509435,803,46,169
Colombia,334518,9703087,803,46,169
Colombia,334519,62971909,803,46,169
Colombia,334612,968855,803,46,169
Colombia,334613,5734263,803,46,169
Colombia,335110,3833251,803,46,169
Colombia,335121,125114,803,46,169
Colombia,335129,9967460,803,46,169
Colombia,335211,10464297,803,46,169
Colombia,335212,489197,803,46,169
Colombia,335221,2138832,803,46,169
Colombia,335222,3722632,803,46,169
Colombia,335224,19649606,803,46,169
Colombia,335228,6786539,803,46,169
Colombia,335311,8163592,803,46,169
Colombia,335312,60482196,803,46,169
Colombia,335313,14860353,803,46,169
Colombia,335314,26958109,803,46,169
Colombia,335911,15835691,803,46,169
Colombia,335912,7809089,803,46,169
Colombia,335921,6207179,803,46,169
Colombia,335929,31859396,803,46,169
Colombia,335931,7202990,803,46,169
Colombia,335932,776793,803,46,169
Colombia,335991,1314292,803,46,169
Colombia,335999,23808743,803,46,169
Colombia,336111,110203020,803,46,169
Colombia,336120,73528468,803,46,169
Colombia,336211,210916,803,46,169
Colombia,336212,2922332,803,46,169
Colombia,336213,30500,803,46,169
Colombia,336214,3325773,803,46,169
Colombia,336311,14511082,803,46,169
Colombia,336321,3048351,803,46,169
Colombia,336322,19880746,803,46,169
Colombia,336330,1440189,803,46,169
Colombia,336340,6001649,803,46,169
Colombia,336350,6418780,803,46,169
Colombia,336360,1167612,803,46,169
Colombia,336370,106758,803,46,169
Colombia,336391,848792,803,46,169
Colombia,336399,74868703,803,46,169
Colombia,336411,20313115,803,46,169
Colombia,336412,20666244,803,46,169
Colombia,336413,46844294,803,46,169
Colombia,336415,8070,803,46,169
Colombia,336419,532635,803,46,169
Colombia,336510,68606818,803,46,169
Colombia,336611,8719077,803,46,169
Colombia,336612,9196033,803,46,169
Colombia,336991,8142258,803,46,169
Colombia,336992,22040220,803,46,169
Colombia,337110,9600,803,46,169
Colombia,337121,77209,803,46,169
Colombia,337124,353566,803,46,169
Colombia,337127,9916584,803,46,169
Colombia,337129,25307,803,46,169
Colombia,337211,193645,803,46,169
Colombia,337214,593098,803,46,169
Colombia,337215,2986886,803,46,169
Colombia,337910,131450,803,46,169
Colombia,337920,913196,803,46,169
Colombia,339112,80314168,803,46,169
Colombia,339113,72615556,803,46,169
Colombia,339114,13138905,803,46,169
Colombia,339115,24849623,803,46,169
Colombia,339911,2059723,803,46,169
Colombia,339912,158873,803,46,169
Colombia,339913,7892975,803,46,169
Colombia,339914,4326951,803,46,169
Colombia,339920,10957805,803,46,169
Colombia,339932,41564405,803,46,169
Colombia,339941,2409617,803,46,169
Colombia,339942,477970,803,46,169
Colombia,339943,371574,803,46,169
Colombia,339944,3538727,803,46,169
Colombia,339950,306450,803,46,169
Colombia,339991,11845532,803,46,169
Colombia,339992,4201308,803,46,169
Colombia,339993,4860129,803,46,169
Colombia,339994,1796135,803,46,169
Colombia,339999,25614635,803,46,169
Colombia,511210,8461995,803,46,169
Colombia,910000,24078254,803,46,169
Colombia,920000,72715902,803,46,169
Colombia,990000,359472442,803,46,169
Comoros,211112,37685,805,47,170
Comoros,311611,26300,805,47,170
Comoros,311615,230526,805,47,170
Comoros,322110,509504,805,47,170
Comoros,325412,33615,805,47,170
Comoros,326122,37107,805,47,170
Comoros,332212,7748,805,47,170
Comoros,333120,15000,805,47,170
Comoros,333132,27030,805,47,170
Comoros,334111,2615,805,47,170
Comoros,334119,13752,805,47,170
Comoros,334220,74238,805,47,170
Comoros,334419,2545,805,47,170
Comoros,334510,10952,805,47,170
Comoros,334518,8975,805,47,170
Comoros,335314,4555,805,47,170
Comoros,336322,30830,805,47,170
Comoros,336412,2575,805,47,170
Comoros,910000,80000,805,47,170
Comoros,990000,65822,805,47,170
Congo,111130,178676,805,48,171
Congo,111140,1924851,805,48,171
Congo,112920,6857,805,48,171
Congo,114111,80410,805,48,171
Congo,212112,34728,805,48,171
Congo,212322,84362,805,48,171
Congo,212325,54106,805,48,171
Congo,212391,14548,805,48,171
Congo,212399,272355,805,48,171
Congo,311211,26442,805,48,171
Congo,311212,1353665,805,48,171
Congo,311221,45450,805,48,171
Congo,311223,287262,805,48,171
Congo,311230,5500,805,48,171
Congo,311311,5544,805,48,171
Congo,311611,770896,805,48,171
Congo,311615,36955035,805,48,171
Congo,311919,9722,805,48,171
Congo,311930,55380,805,48,171
Congo,311941,1467710,805,48,171
Congo,311942,22113,805,48,171
Congo,311999,120607,805,48,171
Congo,312111,8000,805,48,171
Congo,313210,3400,805,48,171
Congo,313221,11576,805,48,171
Congo,313249,18675,805,48,171
Congo,314129,10167,805,48,171
Congo,314911,16500,805,48,171
Congo,314912,860734,805,48,171
Congo,314991,8373,805,48,171
Congo,314992,45733,805,48,171
Congo,314999,112327,805,48,171
Congo,315223,14970,805,48,171
Congo,315224,40060,805,48,171
Congo,315228,101428,805,48,171
Congo,315991,4968,805,48,171
Congo,315992,17813,805,48,171
Congo,315999,55258,805,48,171
Congo,316211,30117,805,48,171
Congo,316213,29876,805,48,171
Congo,316219,48623,805,48,171
Congo,316991,21410,805,48,171
Congo,321113,9834,805,48,171
Congo,321999,39426,805,48,171
Congo,322110,46169,805,48,171
Congo,322121,58921,805,48,171
Congo,322130,5500,805,48,171
Congo,322215,10064,805,48,171
Congo,322222,32918,805,48,171
Congo,322223,6447,805,48,171
Congo,322291,40885,805,48,171
Congo,322299,64642,805,48,171
Congo,323117,31292,805,48,171
Congo,323119,62042,805,48,171
Congo,324110,288094,805,48,171
Congo,325110,58146,805,48,171
Congo,325188,6135929,805,48,171
Congo,325191,37928,805,48,171
Congo,325192,19928,805,48,171
Congo,325199,3195582,805,48,171
Congo,325211,2765911,805,48,171
Congo,325212,160386,805,48,171
Congo,325221,907679,805,48,171
Congo,325311,8421,805,48,171
Congo,325320,7632,805,48,171
Congo,325411,2893,805,48,171
Congo,325412,49206,805,48,171
Congo,325414,5875,805,48,171
Congo,325510,38934,805,48,171
Congo,325611,821565,805,48,171
Congo,325613,473071,805,48,171
Congo,325620,469399,805,48,171
Congo,325910,7692,805,48,171
Congo,325920,682419,805,48,171
Congo,325992,41169,805,48,171
Congo,325998,247036,805,48,171
Congo,326113,50677,805,48,171
Congo,326122,26479,805,48,171
Congo,326199,172822,805,48,171
Congo,326211,17157,805,48,171
Congo,326220,793406,805,48,171
Congo,326299,125488,805,48,171
Congo,327112,66788,805,48,171
Congo,327212,83144,805,48,171
Congo,327215,101224,805,48,171
Congo,327992,12591,805,48,171
Congo,327993,7896,805,48,171
Congo,327999,19744,805,48,171
Congo,331111,2685784,805,48,171
Congo,331315,12667,805,48,171
Congo,331421,6714,805,48,171
Congo,331422,19572,805,48,171
Congo,331491,89724,805,48,171
Congo,331511,59356,805,48,171
Congo,332212,472787,805,48,171
Congo,332311,273317,805,48,171
Congo,332312,240952,805,48,171
Congo,332322,8793,805,48,171
Congo,332323,6826,805,48,171
Congo,332410,203682,805,48,171
Congo,332420,630046,805,48,171
Congo,332439,22286,805,48,171
Congo,332510,124228,805,48,171
Congo,332611,12356,805,48,171
Congo,332618,103949,805,48,171
Congo,332722,432764,805,48,171
Congo,332911,3394155,805,48,171
Congo,332912,1724760,805,48,171
Congo,332913,17568,805,48,171
Congo,332919,1101918,805,48,171
Congo,332991,142807,805,48,171
Congo,332994,133304,805,48,171
Congo,332998,2548,805,48,171
Congo,332999,1180149,805,48,171
Congo,333111,1005230,805,48,171
Congo,333120,2128170,805,48,171
Congo,333131,4784061,805,48,171
Congo,333132,79186577,805,48,171
Congo,333220,3910,805,48,171
Congo,333291,5000,805,48,171
Congo,333292,9487,805,48,171
Congo,333293,41876,805,48,171
Congo,333294,173187,805,48,171
Congo,333295,12512,805,48,171
Congo,333298,58621,805,48,171
Congo,333313,113144,805,48,171
Congo,333314,54585,805,48,171
Congo,333315,170350,805,48,171
Congo,333319,3033,805,48,171
Congo,333411,105627,805,48,171
Congo,333412,342325,805,48,171
Congo,333414,8338,805,48,171
Congo,333415,445176,805,48,171
Congo,333512,185164,805,48,171
Congo,333513,34395,805,48,171
Congo,333514,19195,805,48,171
Congo,333515,76843,805,48,171
Congo,333611,3150006,805,48,171
Congo,333612,161058,805,48,171
Congo,333613,343047,805,48,171
Congo,333618,2096493,805,48,171
Congo,333911,2252468,805,48,171
Congo,333912,531901,805,48,171
Congo,333921,78907,805,48,171
Congo,333922,30714,805,48,171
Congo,333923,309775,805,48,171
Congo,333924,322664,805,48,171
Congo,333991,41016,805,48,171
Congo,333992,182981,805,48,171
Congo,333993,10020,805,48,171
Congo,333994,6317,805,48,171
Congo,333995,222802,805,48,171
Congo,333996,3970558,805,48,171
Congo,333997,29571,805,48,171
Congo,333999,5680832,805,48,171
Congo,334111,1026014,805,48,171
Congo,334119,265161,805,48,171
Congo,334210,173678,805,48,171
Congo,334220,1691633,805,48,171
Congo,334290,4188,805,48,171
Congo,334310,41685,805,48,171
Congo,334412,40688,805,48,171
Congo,334413,273256,805,48,171
Congo,334414,9445,805,48,171
Congo,334415,15817,805,48,171
Congo,334416,12853,805,48,171
Congo,334417,537665,805,48,171
Congo,334418,38803,805,48,171
Congo,334419,599455,805,48,171
Congo,334510,27291,805,48,171
Congo,334511,104803,805,48,171
Congo,334513,2579350,805,48,171
Congo,334514,46642,805,48,171
Congo,334515,5470932,805,48,171
Congo,334516,714805,805,48,171
Congo,334517,40575,805,48,171
Congo,334518,46784,805,48,171
Congo,334519,15926096,805,48,171
Congo,334613,3171,805,48,171
Congo,335110,4820,805,48,171
Congo,335129,2943470,805,48,171
Congo,335211,83138,805,48,171
Congo,335221,74357,805,48,171
Congo,335222,39833,805,48,171
Congo,335224,11003,805,48,171
Congo,335228,27500,805,48,171
Congo,335311,408912,805,48,171
Congo,335312,1175820,805,48,171
Congo,335313,83342,805,48,171
Congo,335314,310475,805,48,171
Congo,335911,7800,805,48,171
Congo,335912,269384,805,48,171
Congo,335921,45426,805,48,171
Congo,335929,2532052,805,48,171
Congo,335931,12656,805,48,171
Congo,335932,4598,805,48,171
Congo,335991,2844,805,48,171
Congo,335999,374119,805,48,171
Congo,336111,7943247,805,48,171
Congo,336120,1341319,805,48,171
Congo,336211,74000,805,48,171
Congo,336212,16000,805,48,171
Congo,336214,16000,805,48,171
Congo,336311,66131,805,48,171
Congo,336322,90819,805,48,171
Congo,336340,9116,805,48,171
Congo,336350,2950,805,48,171
Congo,336399,933040,805,48,171
Congo,336412,230345,805,48,171
Congo,336510,262143,805,48,171
Congo,336611,775050,805,48,171
Congo,336612,152039,805,48,171
Congo,336991,849385,805,48,171
Congo,337127,122841,805,48,171
Congo,337214,19128,805,48,171
Congo,337215,2570,805,48,171
Congo,339112,4581,805,48,171
Congo,339113,41954,805,48,171
Congo,339114,20616,805,48,171
Congo,339115,5534,805,48,171
Congo,339911,4607,805,48,171
Congo,339920,24406,805,48,171
Congo,339932,27000,805,48,171
Congo,339941,2913,805,48,171
Congo,339942,10100,805,48,171
Congo,339991,977718,805,48,171
Congo,339993,13056,805,48,171
Congo,339999,81437,805,48,171
Congo,511210,150350,805,48,171
Congo,910000,1728353,805,48,171
Congo,920000,3325301,805,48,171
Congo,990000,8854239,805,48,171
Cook Islands,311211,8968,808,49,172
Cook Islands,311212,145349,808,49,172
Cook Islands,311320,32000,808,49,172
Cook Islands,311611,60287,808,49,172
Cook Islands,311615,590620,808,49,172
Cook Islands,311941,91303,808,49,172
Cook Islands,311999,337454,808,49,172
Cook Islands,312111,30396,808,49,172
Cook Islands,312140,138597,808,49,172
Cook Islands,315999,30007,808,49,172
Cook Islands,316219,11768,808,49,172
Cook Islands,323119,7037,808,49,172
Cook Islands,325211,24232,808,49,172
Cook Islands,326299,7210,808,49,172
Cook Islands,327113,3040,808,49,172
Cook Islands,327124,7945,808,49,172
Cook Islands,327211,4947,808,49,172
Cook Islands,331111,22234,808,49,172
Cook Islands,332212,7321,808,49,172
Cook Islands,332420,28461,808,49,172
Cook Islands,332722,3528,808,49,172
Cook Islands,332911,297137,808,49,172
Cook Islands,332919,47674,808,49,172
Cook Islands,333315,4446,808,49,172
Cook Islands,333991,4400,808,49,172
Cook Islands,333999,7096,808,49,172
Cook Islands,334112,11700,808,49,172
Cook Islands,334220,975977,808,49,172
Cook Islands,334310,19170,808,49,172
Cook Islands,334413,15863,808,49,172
Cook Islands,334419,5796,808,49,172
Cook Islands,334511,2822,808,49,172
Cook Islands,334513,42500,808,49,172
Cook Islands,334516,5150,808,49,172
Cook Islands,334519,58000,808,49,172
Cook Islands,335312,8391,808,49,172
Cook Islands,335931,2900,808,49,172
Cook Islands,336311,4114,808,49,172
Cook Islands,920000,12168,808,49,172
Cook Islands,990000,442526,808,49,172
Costa Rica,111110,97671175,803,50,173
Costa Rica,111120,35985,803,50,173
Costa Rica,111130,694018,803,50,173
Costa Rica,111140,42744975,803,50,173
Costa Rica,111150,119979925,803,50,173
Costa Rica,111160,27698806,803,50,173
Costa Rica,111199,349537,803,50,173
Costa Rica,111211,613375,803,50,173
Costa Rica,111219,5699655,803,50,173
Costa Rica,111320,24912,803,50,173
Costa Rica,111331,6358277,803,50,173
Costa Rica,111332,7105136,803,50,173
Costa Rica,111333,3054,803,50,173
Costa Rica,111334,8088,803,50,173
Costa Rica,111335,1478762,803,50,173
Costa Rica,111339,6665009,803,50,173
Costa Rica,111411,237305,803,50,173
Costa Rica,111421,115119,803,50,173
Costa Rica,111422,117756,803,50,173
Costa Rica,111910,20867,803,50,173
Costa Rica,111920,7220,803,50,173
Costa Rica,111930,5126,803,50,173
Costa Rica,111991,183492,803,50,173
Costa Rica,111998,480964,803,50,173
Costa Rica,112111,540357,803,50,173
Costa Rica,112210,158902,803,50,173
Costa Rica,112310,4389617,803,50,173
Costa Rica,112410,76776,803,50,173
Costa Rica,112511,35539,803,50,173
Costa Rica,112512,2560,803,50,173
Costa Rica,112910,10953,803,50,173
Costa Rica,112920,54032,803,50,173
Costa Rica,112930,10000,803,50,173
Costa Rica,112990,22575,803,50,173
Costa Rica,113210,2243297,803,50,173
Costa Rica,113310,174116,803,50,173
Costa Rica,114111,2267657,803,50,173
Costa Rica,114112,1448646,803,50,173
Costa Rica,114119,71025,803,50,173
Costa Rica,211112,107493,803,50,173
Costa Rica,212112,184836,803,50,173
Costa Rica,212221,13458725,803,50,173
Costa Rica,212222,26315,803,50,173
Costa Rica,212231,20390,803,50,173
Costa Rica,212234,11455,803,50,173
Costa Rica,212299,108400,803,50,173
Costa Rica,212311,203657,803,50,173
Costa Rica,212319,592770,803,50,173
Costa Rica,212322,297181,803,50,173
Costa Rica,212324,928793,803,50,173
Costa Rica,212325,1515618,803,50,173
Costa Rica,212392,32174,803,50,173
