stop_zone,x_coord,y_coord
2631,90.177,388.083
2632,92.678,387.652
2633,88.879,385.494
2634,91.083,385.039
2635,92.724,385.824
2636,93.086,383.325
2637,91.028,383.166
2638,89.353,384.014
2639,92.145,381.53
2640,89.138,381.496
2641,91.106,380.549
2642,88.393,378.73
2643,90.483,379.505
2644,92.85,380.015
2645,96.083,400.995
2646,98.322,401.031
2647,100.538,402.05
2648,96.106,398.297
2649,98.353,398.62
2650,100.559,400.564
2651,100.516,397.786
2652,94.512,396.018
2653,96.668,395.15
2654,99.07,395.691
2655,100.344,395.589
2656,94.331,394.49
2657,96.114,393.042
2658,98.563,394.044
2659,99.776,393.601
2660,95.553,391.373
2661,96.909,391.923
2662,98.294,391.711
2663,100.855,391.043
2664,94.578,389.991
2665,95.613,389.058
2666,97.222,388.915
2667,97.161,390.038
2668,96.282,390.047
2669,98.07,390.072
2670,100.861,390.1
2671,95.311,387.53
2672,97.056,387.305
2673,99.058,387.563
2674,100.959,387.567
2675,94.606,385.029
2676,96.584,385.093
2677,98.614,385.101
2678,100.614,384.651
2679,94.156,383.886
2680,94.718,383.903
2681,94.371,383.009
2682,95.316,383.205
2683,95.586,382.534
2684,94.925,383.145
2685,94.787,382.571
2686,96.619,383.536
2687,95.629,383.042
2688,95.624,383.539
2689,97.067,383.024
2690,98.463,383.041
2691,100.557,383.091
2692,94.575,381.069
2693,96.586,381.632
2694,98.648,382.248
2695,100.625,381.537
2696,94.88,380.025
2697,95.316,378.551
2698,94.568,380.03
2699,94.569,378.556
2700,96.618,379.57
2701,97.644,379.061
2702,100.325,378.587
2703,99.569,348.208
2704,101.294,347.906
2705,103.294,347.959
2706,99.854,345.812
2707,101.376,345.89
2708,103.366,346.451
2709,100.007,343.823
2710,101.397,343.853
2711,103.393,343.914
2712,100.443,341.843
2713,101.437,341.884
2714,103.955,341.926
2715,99.929,339.884
2716,101.507,339.914
2717,103.586,339.91
2718,100.063,337.868
2719,101.584,337.871
2720,103.596,337.958
2721,100.107,336.847
2722,101.634,335.916
2723,104.125,335.926
2724,100.688,333.885
2725,101.719,334.333
2726,103.213,334.338
2727,103.837,333.786
2728,103.249,333.117
2729,104.421,334.451
2730,100.764,331.364
2731,101.834,331.005
2732,103.766,332.221
2733,100.653,328.937
2734,104.338,329.465
2735,99.433,327.726
2736,104.431,326.42
2737,100.104,322.881
2738,105.107,322.033
2739,101.126,320.142
2740,104.401,320.123
2741,100.736,317.183
2742,104.463,317.751
2743,100.277,315.806
2744,104.275,314.921
2745,105.294,348.157
2746,106.654,348.484
2747,107.883,348.59
2748,108.366,347.623
2749,107.369,347.729
2750,108.405,348.439
2751,109.866,348.769
2752,108.404,347.952
2753,109.467,347.65
2754,105.423,346.48
2755,107.398,346.585
2756,107.483,345.563
2757,106.691,345.08
2758,108.39,346.612
2759,109.462,346.431
2760,105.469,344.28
2761,105.505,344.624
2762,105.14,343.987
2763,105.527,343.028
2764,107.559,344.107
2765,109.564,344.139
2766,105.522,341.99
2767,107.772,342.727
2768,109.565,342.074
2769,105.584,339.99
2770,108.058,341.06
2771,109.674,339.665
2772,105.62,337.421
2773,105.699,338.005
2774,104.616,337.971
2775,106.2,337.036
2776,108.667,338.122
2777,107.442,338.075
2778,106.903,337.516
2779,108.371,337.575
2780,109.655,338.158
2781,105.484,336.005
2782,105.443,336.956
2783,104.649,336.923
2784,104.834,335.984
2785,106.221,336.483
2786,104.87,334.979
2787,105.514,335.447
2788,105.521,335.707
2789,104.942,335.93
2790,106.323,335.036
2791,107.493,336.546
2792,108.237,336.544
2793,107.58,335.321
2794,107.542,335.966
2795,106.868,335.878
2796,107.22,335.348
2797,108.64,335.634
2798,108.067,335.349
2799,108.068,335.74
2800,108.636,335.365
2801,109.698,336.282
2802,110.679,336.669
2803,109.21,335.427
2804,109.246,335.668
2805,109.715,335.452
2806,109.197,335.967
2807,110.058,335.521
2808,105.063,334.475
2809,106.031,334.97
2810,105.523,333.741
2811,106.076,333.782
2812,107.253,334.697
2813,108.212,334.398
2814,107.292,333.479
2815,108.323,333.597
2816,109.729,334.967
2817,109.794,334.493
2818,108.823,333.626
2819,110.709,333.778
2820,105.822,332.031
2821,106.804,332.269
2822,105.81,331.025
2823,106.852,331.088
2824,107.839,332.122
2825,110.091,332.73
2826,107.397,329.086
2827,109.895,329.141
2828,105.874,326.833
2829,108.982,327.593
2830,107.074,322.081
2831,111.134,322.132
2832,106.245,320.313
2833,109.192,321.094
2834,106.544,317.026
2835,109.753,317.582
2836,106.379,315.229
2837,109.392,314.815
2838,111.348,342.24
2839,113.558,342.28
2840,115.551,342.375
2841,110.633,340.17
2842,113.128,339.777
2843,115.582,340.378
2844,111.623,338.219
2845,113.155,338.283
2846,115.674,338.359
2847,111.685,336.694
2848,113.732,335.496
2849,115.728,335.758
2850,111.748,334.249
2851,113.726,334.38
2852,115.775,334.154
2853,112.802,332.244
2854,113.806,332.29
2855,115.817,332.3
2856,111.904,330.197
2857,114.865,330.284
2858,115.906,330.348
2859,112.26,328.711
2860,112.972,328.236
2861,116.016,328.257
2862,112.033,326.226
2863,113.976,327.19
2864,116.052,326.265
2865,113.132,323.193
2866,115.481,324.187
2867,113.157,321.136
2868,116.045,321.22
2869,117.727,336.378
2870,119.574,336.977
2871,119.753,336.455
2872,119.773,335.452
2873,118.733,336.391
2874,122.706,337.03
2875,120.753,336.449
2876,122.729,336.487
2877,120.954,337.462
2878,117.765,333.716
2879,119.787,333.943
2880,121.786,334.895
2881,117.853,332.352
2882,119.889,332.43
2883,121.892,332.434
2884,118.046,330.354
2885,120.057,330.346
2886,122.048,330.387
2887,118.081,328.292
2888,120.071,328.337
2889,122.108,328.429
2890,118.093,326.281
2891,120.098,326.384
2892,122.137,326.422
2893,118.179,323.326
2894,122.141,324.377
2895,118.226,321.286
2896,122.745,321.882
2897,125.072,330.449
2898,125.895,330.465
2899,128.287,329.877
2900,124.602,328.432
2901,125.493,328.457
2902,128.381,329.208
2903,124.157,326.467
2904,126.125,326.494
2905,128.168,326.487
2906,124.188,323.458
2907,126.193,324.492
2908,123.235,321.903
2909,128.198,321.484
2910,130.036,331.001
2911,131.926,331.444
2912,134.053,330.653
2913,135.615,329.272
2914,129.632,328.555
2915,131.217,329.065
2916,134.618,329.166
2917,135.659,327.192
2918,130.129,326.067
2919,131.534,326.653
2920,134.13,327.11
2921,131.708,323.535
2922,133.44,324.576
2923,135.219,324.628
2924,131.201,322.522
2925,133.253,321.563
2926,135.765,321.622
2927,83.525,309.408
2928,90.446,309.515
2929,96.426,309.696
2930,83.915,315.392
2931,90.268,315.547
2932,94.3,314.649
2933,97.773,314.74
2934,94.257,316.691
2935,98.22,316.809
2936,85.129,322.312
2937,89.63,320.039
2938,92.147,320.109
2939,89.595,322.071
2940,91.135,322.626
2941,95.143,320.208
2942,96.69,320.222
2943,95.107,322.789
2944,98.093,322.809
2945,85.012,327.306
2946,89.383,325.571
2947,91.103,326.236
2948,87.667,328.537
2949,95.427,327.718
2950,91.05,329.603
2951,65.568,380.686
2952,67.619,380.059
2953,65.586,384.211
2954,67.631,384.437
2955,73.314,381.428
2956,64.068,385.547
2957,67.599,385.482
2958,68.661,385.709
2959,63.958,388.05
2960,66.651,388.055
2961,69.13,387.104
2962,63.936,390.065
2963,66.688,389.238
2964,68.199,389.167
2965,74.587,385.45
2966,71.612,387.051
2967,74.6,389.554
2968,71.606,389.56
2969,65.701,391.599
2970,68.188,391.629
2971,65.72,393.614
2972,68.188,393.635
2973,73.668,392.29
2974,68.223,398.927
2975,73.575,397.615
2976,66.099,345.442
2977,77.65,344.268
2978,73.048,344.507
2979,66.586,351.96
2980,71.947,352.006
2981,76.788,349.558
2982,80.217,350.559
2983,76.814,354.007
2984,79.782,352.588
2985,66.188,357.555
2986,72.023,357.56
2987,77.867,357.565
2988,66.653,363.568
2989,74.525,361.557
2990,70.032,362.543
2991,72.023,361.579
2992,74.449,363.326
2993,72.026,363.227
2994,70.059,363.58
2995,73.8,365.703
2996,72.077,365.577
2997,70.04,366.05
2998,76.392,361.99
2999,78.894,361.585
3000,76.394,365.576
3001,79.476,366.297
3002,66.847,370.417
3003,71.578,369.218
3004,76.058,367.278
3005,77.942,366.916
3006,79.884,368.12
3007,75.633,369.7
3008,77.709,369.159
3009,80.369,369.895
3010,76.621,371.353
3011,77.399,371.638
3012,80.597,371.67
3013,67.735,374.128
3014,72.824,374.84
3015,71.545,374.552
3016,73.834,376.413
3017,71.55,377.04
3018,80.38,373.853
3019,76.684,374.038
3020,80.095,377.491
3021,77.571,377.053
3022,119.062,299.257
3023,121.542,300.316
3024,123.06,300.332
3025,112.021,300.949
3026,116.861,299.17
3027,101.146,302.605
3028,107.173,302.867
3029,133.933,303.246
3030,126.577,303.45
3031,119.012,302.233
3032,121.481,302.794
3033,122.26,303.312
3034,118.952,304.304
3035,120.949,304.774
3036,123.586,304.372
3037,118.959,306.234
3038,121.089,305.831
3039,122.678,307.157
3040,112,302.994
3041,117,302.213
3042,111.959,305.05
3043,116.938,305.24
3044,102.452,308.908
3045,109.489,309.073
3046,113.53,309.08
3047,115.848,308.653
3048,112.995,311.135
3049,115.576,311.448
3050,118.501,308.298
3051,119.951,308.155
3052,122.623,308.235
3053,118.557,310.175
3054,120.582,310.181
3055,122.586,310.204
3056,118.521,312.171
3057,120.516,312.217
3058,122.553,312.268
3059,125.259,307.317
3060,129.105,307.875
3061,124.63,311.296
3062,127.642,312.323
3063,130.711,309.852
3064,135.729,309.908
3065,130.831,311.416
3066,134.212,311.485
3067,114.896,316.2
3068,117.524,314.22
3069,122.492,314.298
3070,119.398,317.266
3071,121.449,317.999
3072,126.524,316.38
3073,133.095,316.479
3074,55.875,307.301
3075,60.953,311.279
3076,68.466,307.308
3077,66.464,307.305
3078,63.519,307.32
3079,63.518,308.828
3080,66.473,309.34
3081,68.466,309.311
3082,66.464,311.316
3083,63.506,312.28
3084,68.469,311.325
3085,73.45,311.291
3086,78.503,307.394
3087,55.805,314.354
3088,59.453,316.068
3089,68.467,315.352
3090,73.392,315.349
3091,78.435,315.358
3092,56.479,319.411
3093,54.74,319.423
3094,53.19,320.068
3095,56.123,322.14
3096,53.866,321.67
3097,53.274,321.685
3098,53.241,323.439
3099,54.551,323.441
3100,56.554,323.464
3101,59.496,321.933
3102,64.495,318.357
3103,66.012,319.818
3104,68.522,319.572
3105,65.303,321.866
3106,66.879,321.568
3107,68.527,321.349
3108,63.533,323.354
3109,68.323,323.455
3110,66.903,323.396
3111,73.464,319.378
3112,71.347,319.402
3113,70.29,323.402
3114,75.177,321.765
3115,75.532,320.156
3116,80.377,319.36
3117,75.821,321.618
3118,80.157,324.38
3119,53.536,327.457
3120,59.558,327.442
3121,63.538,327.335
3122,68.561,325.416
3123,66.589,327.407
3124,68.59,329.386
3125,73.509,327.201
3126,80.066,328.417
3127,55.482,335.021
3128,59.451,333.419
3129,68.043,333.455
3130,73.511,332.438
3131,77.264,332.427
3132,79.997,332.447
3133,76.708,335.477
3134,80.921,335.277
3135,55.333,337.371
3136,53.498,337.427
3137,56.48,340.345
3138,53.488,340.427
3139,61.356,340.32
3140,65.217,339.357
3141,72.418,340.903
3142,75.436,337.794
3143,78.514,337.573
3144,75.974,340.487
3145,78.341,340.977
3146,53.722,346.35
3147,61.236,345.759
3148,55.904,351.496
3149,60.257,351.523
3150,55.978,356.519
3151,59.929,357.513
3152,52.556,361.96
3153,54.064,362.469
3154,56.777,361.442
3155,52.551,363.786
3156,54.065,363.974
3157,56.802,363.511
3158,52.56,365.513
3159,54.058,365.506
3160,57.004,365.528
3161,59.257,363.522
3162,54.484,368.543
3163,60.356,368.577
3164,56.509,375.062
3165,54.479,372.491
3166,56.486,377.464
3167,51.594,375.529
3168,60.561,375.032
3169,42.162,386.17
3170,51.593,383.51
3171,48.621,384.191
3172,48.13,386.224
3173,50.632,387.441
3174,43.685,390.467
3175,42.109,389.878
3176,45.139,391.704
3177,42.173,394.106
3178,47.635,391.167
3179,43.795,394.237
3180,42.169,397.108
3181,43.671,398.379
3182,41.191,398.4
3183,50.512,397.609
3184,43.593,400.623
3185,50.565,401.174
3186,52.034,379.494
3187,54.3,379.636
3188,56.639,379.589
3189,53.463,380.71
3190,56.746,381.505
3191,54.073,381.147
3192,51.646,383.967
3193,56.768,383.48
3194,54.888,383.534
3195,59.107,379.508
3196,60.568,379.506
3197,61.581,379.518
3198,58.757,381.511
3199,60.551,381.473
3200,61.569,381.523
3201,58.993,383.496
3202,60.534,383.502
3203,62.753,384.31
3204,53.168,384.972
3205,54.586,385.509
3206,56.59,385.514
3207,53.059,387.288
3208,54.568,387.512
3209,56.499,387.261
3210,53.083,389.012
3211,54.603,389.834
3212,56.582,389.84
3213,58.691,385.492
3214,60.556,385.513
3215,62.774,385.518
3216,58.457,387.724
3217,60.561,387.544
3218,62.082,388.015
3219,58.844,390.001
3220,60.552,390.005
3221,62.485,390.022
3222,51.668,391.062
3223,56.543,391.253
3224,54.569,396.445
3225,56.552,395.482
3226,59.066,391.539
3227,60.152,391.546
3228,62.105,391.619
3229,58.747,393.35
3230,60.143,393.307
3231,62.413,393.555
3232,59.387,396.448
3233,60.851,395.083
3234,62.578,395.332
3235,56.901,399.279
3236,54.522,397.961
3237,57.016,400.919
3238,53.525,401.003
3239,58.798,398.349
3240,60.49,397.553
3241,62.855,397.602
3242,58.631,399.556
3243,60.654,399.578
3244,62.674,399.57
3245,62.665,400.621
3246,60.651,401.966
3247,58.561,401.384
3248,151.636,316.232
3249,146.297,314.209
3250,139.836,314.107
3251,152.126,320.238
3252,145.676,319.142
3253,148.345,319.156
3254,145.601,321.431
3255,147.663,321.439
3256,139.802,317.142
3257,142.989,317.918
3258,138.682,319.113
3259,140.701,319.168
3260,142.173,319.276
3261,138.599,322.145
3262,140.626,322.148
3263,142.164,321.938
3264,150.58,324.233
3265,152.573,324.728
3266,150.092,326.232
3267,151.602,326.222
3268,150.54,328.219
3269,152.521,328.246
3270,144.59,324.166
3271,146.808,324.662
3272,148.111,323.704
3273,144.774,326.169
3274,146.785,326.67
3275,148.075,326.681
3276,144.574,328.106
3277,146.533,328.215
3278,148.548,328.241
3279,137.619,324.911
3280,140.568,324.165
3281,142.123,324.178
3282,137.613,326.176
3283,140.599,325.195
3284,142.355,326.041
3285,138.515,328.166
3286,140.553,328.157
3287,142.389,328.196
3288,150.487,330.24
3289,151.535,330.259
3290,150.458,332.436
3291,151.513,332.139
3292,150.451,334.462
3293,151.475,334.259
3294,144.479,330.417
3295,146.52,330.209
3296,148.515,330.209
3297,144.211,332.669
3298,146.462,332.677
3299,148.491,332.584
3300,144.418,334.682
3301,146.431,334.234
3302,148.438,334.24
3303,138.488,330.172
3304,140.537,329.599
3305,143.192,330.431
3306,138.056,332.177
3307,140.695,332.178
3308,142.966,331.958
3309,137.483,334.186
3310,139.953,334.179
3311,142.168,334.185
3312,150.377,336.293
3313,151.396,336.265
3314,150.319,338.172
3315,151.813,338.288
3316,149.996,340.392
3317,151.342,340.32
3318,143.911,336.221
3319,146.386,336.258
3320,148.433,335.764
3321,144.356,338.715
3322,146.366,338.266
3323,148.893,338.78
3324,148.324,340.253
3325,146.298,340.337
3326,144.315,340.346
3327,138.379,336.209
3328,142.389,336.229
3329,140.179,336.231
3330,137.873,337.78
3331,139.901,338.435
3332,142.368,338.238
3333,137.883,340.223
3334,140.336,340.22
3335,142.343,340.232
3336,150.263,341.715
3337,152.197,342.12
3338,144.483,342.146
3339,137.867,342.119
3340,141.996,342.528
3341,140.219,342.516
3342,137.414,344.319
3343,140.65,344.344
3344,137.622,346.229
3345,173.739,321.486
3346,169.739,321.394
3347,177.637,327.634
3348,169.658,326.438
3349,187.092,332.698
3350,180.677,332.642
3351,177.407,333.528
3352,169.535,331.487
3353,187.457,338.834
3354,179.357,337.426
3355,184.386,338.133
3356,180.845,340.705
3357,184.457,339.181
3358,174.285,337.309
3359,177.326,337.365
3360,174.265,340.401
3361,177.32,339.979
3362,169.124,336.831
3363,171.475,337.093
3364,169.085,340.155
3365,171.514,339.94
3366,186.091,343.244
3367,180.343,343.194
3368,184.319,343.216
3369,180.237,346.53
3370,184.945,346.264
3371,174.332,342.983
3372,177.28,342.554
3373,178.44,342.22
3374,174.006,344.122
3375,175.873,344.965
3376,178.487,343.557
3377,173.938,347.159
3378,175.915,347.062
3379,177.321,346.95
3380,169.189,342.499
3381,170.189,342.459
3382,171.45,341.612
3383,167.246,344.465
3384,169.222,344.488
3385,171.473,344.249
3386,168.193,346.47
3387,170.167,346.941
3388,171.744,345.943
3389,186.016,348.82
3390,185.732,351.787
3391,181.168,350.668
3392,175.122,349.476
3393,177.389,349.515
3394,174.167,351.535
3395,177.841,351.547
3396,168.179,348.513
3397,170.007,348.562
3398,172.388,347.84
3399,170.047,349.611
3400,172.1,350.731
3401,165.791,317.343
3402,162.753,320.344
3403,165.788,319.356
3404,162.743,321.395
3405,165.747,321.405
3406,158.198,321.296
3407,153.732,319.217
3408,153.683,321.438
3409,162.621,325.358
3410,167.09,326.407
3411,162.55,329.361
3412,165.863,326.444
3413,158.1,323.842
3414,160.58,324.882
3415,157.5,328.332
3416,160.515,329.338
3417,153.625,324.761
3418,153.811,328.256
3419,162.03,331.131
3420,163.815,330.218
3421,166.32,329.732
3422,162.511,332.394
3423,164.038,332.423
3424,166.514,331.477
3425,162.456,334.391
3426,166.089,334.18
3427,164.448,334.417
3428,155.562,329.318
3429,158.985,330.078
3430,160.493,330.813
3431,156.653,331.814
3432,158.94,332.601
3433,160.495,332.443
3434,155.95,334.018
3435,158.669,334.82
3436,160.445,334.352
3437,153.174,331.744
3438,154.213,334.738
3439,164.606,337.323
3440,161.951,336.355
3441,162.825,339.832
3442,165.188,340.91
3443,156.379,336.31
3444,158.626,336.332
3445,160.428,336.352
3446,156.364,338.075
3447,158.337,338.33
3448,160.344,338.353
3449,155.825,340.625
3450,158.308,339.845
3451,160.293,340.311
3452,152.403,336.279
3453,154.395,336.297
3454,153.293,338.263
3455,154.31,338.305
3456,152.768,340.207
3457,154.283,340.497
3458,163.137,342.395
3459,164.778,342.408
3460,163.182,345.186
3461,165.769,346.354
3462,158.411,342.839
3463,160.253,341.963
3464,155.811,342.077
3465,158.244,343.37
3466,160.399,343.788
3467,154.729,342.011
3468,97.45,403.815
3469,100.68,403.108
3470,97.391,405.884
3471,101.219,407.327
3472,102.886,403.188
3473,105.176,403.155
3474,106.835,402.899
3475,103.164,405.286
3476,104.64,405.613
3477,107.654,404.455
3478,103.615,407.163
3479,105.612,407.127
3480,106.866,407.159
3481,113.171,404.089
3482,109.939,403.53
3483,111.659,407.09
3484,109.339,407.133
3485,119.188,403.027
3486,117.441,402.612
3487,116.171,403.068
3488,119.151,405.017
3489,117.226,406.047
3490,114.224,405.494
3491,119.124,407.071
3492,117.428,407.097
3493,116.059,407.077
3494,120.801,403
3495,120.673,405.242
3496,120.636,407.042
3497,98.088,408.101
3498,100.578,408.111
3499,105.82,410.177
3500,110.825,411.413
3501,119.075,408.608
3502,117.682,408.623
3503,115.043,408.669
3504,119.055,411.079
3505,117.927,411.105
3506,115.985,411.141
3507,119.349,413.088
3508,117.962,413.132
3509,114.149,412.171
3510,120.718,409.293
3511,120.539,411.035
3512,121.172,413.087
3513,98.099,410.109
3514,101.084,410.122
3515,97.05,412.093
3516,100.377,413.081
3517,97.542,414.911
3518,98.225,414.801
3519,100.532,415.076
3520,97.363,416.563
3521,99.533,416.929
3522,100.572,416.81
3523,96.579,419.575
3524,98.504,419.27
3525,100.717,419.07
3526,104.397,415.387
3527,106.076,415.444
3528,103.051,418.388
3529,106.037,419.11
3530,109.055,414.952
3531,111.565,415.317
3532,109.029,419.136
3533,113.302,418.241
3534,118.897,415.092
3535,117.011,415.134
3536,116.008,415.167
3537,119.016,417.585
3538,117.004,417.591
3539,115.004,417.687
3540,119.007,418.929
3541,116.566,418.8
3542,115.006,418.853
3543,121.7,415.113
3544,121.041,417.127
3545,122.653,417.181
3546,122.076,419.271
3547,120.643,418.57
3548,97.99,421.091
3549,100.037,421.104
3550,97.549,423.873
3551,101.548,425.105
3552,103,421.156
3553,106.023,421.192
3554,103.411,424.174
3555,108.028,424.18
3556,110.76,422.202
3557,113.949,421.681
3558,110.995,424.23
3559,111.59,424.232
3560,118.181,421.29
3561,115.009,420.978
3562,117.925,424.164
3563,115.984,424.218
3564,120.752,421.122
3565,122.748,421.172
3566,122.034,422.646
3567,120.999,423.129
3568,120.023,424.274
3569,74.589,404.654
3570,83.111,404.562
3571,79.126,403.116
3572,78.637,406.742
3573,82.111,407.554
3574,89.089,403.566
3575,84.888,403.809
3576,89.062,406.43
3577,84.862,405.594
3578,95.122,403.551
3579,91.63,403.556
3580,95.119,406.536
3581,91.633,405.894
3582,73.924,410.663
3583,77.095,410.233
3584,73.824,412.94
3585,77.09,411.905
3586,78.611,408.152
3587,81.093,409.135
3588,82.142,409.152
3589,79.111,411.472
3590,81.575,411.238
3591,84.092,410.668
3592,78.117,412.137
3593,81.576,413.252
3594,84.075,413.084
3595,89.453,409.36
3596,87.104,408.423
3597,84.665,408.504
3598,88.674,410.77
3599,86.911,410.744
3600,85.105,410.686
3601,89.133,413.134
3602,87.991,413.375
3603,85.111,412.356
3604,93.619,409.074
3605,90.601,408.856
3606,93.516,413.061
3607,90.636,413.084
3608,73.885,417.388
3609,79.579,416.092
3610,82.652,416.125
3611,79.516,418.599
3612,82.536,418.47
3613,89.045,415.621
3614,85.892,415.642
3615,88.988,419.234
3616,84.073,418.005
3617,91.066,417.133
3618,73.481,420.105
3619,75,420.124
3620,77.233,421.955
3621,73.741,423.084
3622,75.266,423.134
3623,76.431,423.585
3624,77.111,425.204
3625,72.511,425.048
3626,75.518,425.293
3627,81.044,423.105
3628,88,422.645
3629,95.484,421.671
3630,91.056,421.422
3631,94.554,424.194
3632,90.104,425.013
