Industry_NAICS6_CBP,FAFZONE,CBPZONE,employment,establishment,e1,e2,e3,e4,e5,e6,e7,e8
453220,160,31,609,98,59,0,0,0,0,0,0,0
453220,171,17031,1546,241,212,14,0,0,0,0,0,0
453220,171,17037,6,4,3,0,0,0,0,0,0,0
453220,171,17043,370,52,47,0,0,0,0,0,0,0
453220,171,17063,17,4,0,0,0,0,0,0,0,0
453220,171,17089,122,22,21,0,0,0,0,0,0,0
453220,171,17091,31,5,3,0,0,0,0,0,0,0
453220,171,17097,402,51,45,3,0,0,0,0,0,0
453220,171,17111,105,12,8,0,0,0,0,0,0,0
453220,171,17197,239,28,25,0,0,0,0,0,0,0
453220,172,33,249,29,18,0,0,0,0,0,0,0
453220,179,34,712,120,69,0,0,0,0,0,0,0
453220,179,17099,26,9,7,0,0,0,0,0,0,0
453220,179,17201,91,20,17,0,0,0,0,0,0,0
453220,181,18089,176,26,23,0,0,0,0,0,0,0
453220,181,18127,47,8,3,0,0,0,0,0,0,0
453220,182,36,780,103,80,3,0,0,0,0,0,0
453220,189,37,1097,166,98,0,0,0,0,0,0,0
453220,190,38,776,162,84,0,0,0,0,0,0,0
453220,201,39,328,50,33,0,0,0,0,0,0,0
453220,209,40,426,75,41,0,0,0,0,0,0,0
453220,211,41,667,73,49,4,0,0,0,0,0,0
453220,219,42,881,125,57,0,0,0,0,0,0,0
453220,221,43,268,39,31,0,0,0,0,0,0,0
453220,222,44,52,7,3,0,0,0,0,0,0,0
453220,223,45,612,131,112,0,0,0,0,0,0,0
453220,229,46,527,93,67,0,0,0,0,0,0,0
453220,230,47,706,239,205,0,0,0,0,0,0,0
453220,241,48,904,117,104,0,0,0,0,0,0,0
453220,242,49,668,98,84,3,0,0,0,0,0,0
453220,249,50,208,43,31,0,0,0,0,0,0,0
453220,251,51,2701,366,329,33,0,0,0,0,0,0
453220,259,52,471,149,140,0,0,0,0,0,0,0
453220,261,53,2077,270,242,0,0,0,0,0,0,0
453220,262,54,471,74,63,0,0,0,0,0,0,0
453220,269,55,1704,257,182,0,0,0,0,0,0,0
453220,271,56,1418,174,119,14,0,0,0,0,0,0
453220,279,57,515,104,60,0,0,0,0,0,0,0
453220,280,58,1151,167,96,0,0,0,0,0,0,0
453220,291,59,909,78,57,0,0,0,0,0,0,0
453220,292,60,1010,128,102,5,0,0,0,0,0,0
453220,299,61,867,144,100,0,0,0,0,0,0,0
453220,300,62,761,138,82,0,0,0,0,0,0,0
453220,310,63,598,108,66,3,0,0,0,0,0,0
453220,321,64,1861,211,188,15,0,0,0,0,0,0
453220,329,65,182,37,34,0,0,0,0,0,0,0
453220,330,66,800,139,115,8,0,0,0,0,0,0
453220,341,67,2176,364,336,11,0,0,0,0,0,0
453220,342,68,417,62,53,0,0,0,0,0,0,0
453220,349,69,723,86,80,0,0,0,0,0,0,0
453220,350,70,825,162,129,0,0,0,0,0,0,0
453220,361,71,562,83,69,0,0,0,0,0,0,0
453220,362,72,685,99,91,3,0,0,0,0,0,0
453220,363,73,5482,961,879,48,0,0,0,0,0,0
453220,364,74,323,53,49,0,0,0,0,0,0,0
453220,369,75,702,156,121,0,0,0,0,0,0,0
453220,371,76,698,111,95,0,0,0,0,0,0,0
453220,372,77,448,73,57,3,0,0,0,0,0,0
453220,373,78,618,79,63,3,0,0,0,0,0,0
453220,379,79,2094,440,367,0,0,0,0,0,0,0
453220,380,80,373,62,32,0,0,0,0,0,0,0
453220,391,81,530,73,62,0,0,0,0,0,0,0
453220,392,82,999,161,140,3,0,0,0,0,0,0
453220,393,83,697,93,74,0,0,0,0,0,0,0
453220,394,84,330,44,26,0,0,0,0,0,0,0
453220,399,85,1302,170,127,0,0,0,0,0,0,0
453220,401,86,836,111,87,0,0,0,0,0,0,0
453220,402,87,357,52,42,0,0,0,0,0,0,0
453220,409,88,154,32,19,0,0,0,0,0,0,0
453220,411,89,781,124,109,3,0,0,0,0,0,0
453220,419,90,892,213,174,0,0,0,0,0,0,0
453220,421,91,1569,253,234,8,0,0,0,0,0,0
453220,422,92,1061,132,117,0,0,0,0,0,0,0
453220,429,93,1840,268,214,0,0,0,0,0,0,0
453220,440,94,494,92,78,0,0,0,0,0,0,0
453220,451,95,424,73,58,3,0,0,0,0,0,0
453220,452,96,414,70,58,0,0,0,0,0,0,0
453220,459,97,1106,200,162,3,0,0,0,0,0,0
453220,460,98,557,101,53,0,0,0,0,0,0,0
453220,471,99,312,58,52,0,0,0,0,0,0,0
453220,472,100,819,117,95,3,0,0,0,0,0,0
453220,479,101,1500,226,169,5,0,0,0,0,0,0
453220,481,102,823,115,93,7,0,0,0,0,0,0
453220,482,103,98,17,16,0,0,0,0,0,0,0
453220,483,104,138,27,25,0,0,0,0,0,0,0
453220,484,105,2950,385,324,13,0,0,0,0,0,0
453220,485,106,319,51,47,0,0,0,0,0,0,0
453220,486,107,2689,354,298,19,0,0,0,0,0,0
453220,487,108,103,15,11,0,0,0,0,0,0,0
453220,488,109,1174,171,140,14,0,0,0,0,0,0
453220,489,110,1947,297,231,4,0,0,0,0,0,0
453220,491,111,997,102,77,8,0,0,0,0,0,0
453220,499,112,543,74,54,6,0,0,0,0,0,0
453220,500,113,298,69,47,0,0,0,0,0,0,0
453220,511,114,499,59,38,3,0,0,0,0,0,0
453220,512,115,659,117,84,0,0,0,0,0,0,0
453220,513,116,1381,210,144,4,0,0,0,0,0,0
453220,519,117,558,103,58,0,0,0,0,0,0,0
453220,531,118,1995,240,205,12,0,0,0,0,0,0
453220,539,119,878,151,119,0,0,0,0,0,0,0
453220,540,120,481,97,42,0,0,0,0,0,0,0
453220,551,121,549,86,67,0,0,0,0,0,0,0
453220,551,55101,48,10,8,0,0,0,0,0,0,0
453220,559,122,1061,215,157,0,0,0,0,0,0,0
453220,559,55059,48,9,4,0,0,0,0,0,0,0
453220,559,55127,68,16,11,0,0,0,0,0,0,0
453220,560,123,301,52,23,0,0,0,0,0,0,0
453310,11,1,1420,85,51,13,0,0,0,0,0,0
453310,12,2,574,54,39,6,0,0,0,0,0,0
453310,19,3,2472,196,111,6,0,0,0,0,0,0
453310,20,4,819,74,39,6,0,0,0,0,0,0
453310,41,5,6277,273,157,102,0,0,0,0,0,0
453310,42,6,1133,74,53,17,0,0,0,0,0,0
453310,49,7,1253,88,51,6,0,0,0,0,0,0
453310,50,8,2665,224,124,18,0,0,0,0,0,0
453310,61,9,8040,804,707,85,0,0,0,0,0,0
453310,62,10,1716,119,76,31,0,0,0,0,0,0
453310,63,11,1987,181,149,27,0,0,0,0,0,0
453310,64,12,4260,395,341,33,0,0,0,0,0,0
453310,69,13,3444,327,257,22,0,0,0,0,0,0
453310,81,14,4476,255,161,62,0,0,0,0,0,0
453310,89,15,1882,182,129,12,0,0,0,0,0,0
453310,91,16,753,58,38,9,0,0,0,0,0,0
453310,92,17,1551,140,102,24,0,0,0,0,0,0
453310,99,18,172,22,19,0,0,0,0,0,0,0
453310,100,19,521,58,48,4,0,0,0,0,0,0
453310,111,20,276,26,23,3,0,0,0,0,0,0
453310,121,21,1277,96,62,20,0,0,0,0,0,0
453310,122,22,3013,317,272,33,0,0,0,0,0,0
453310,123,23,2121,193,155,24,0,0,0,0,0,0
453310,124,24,1708,180,153,15,0,0,0,0,0,0
453310,129,25,4920,487,374,52,0,0,0,0,0,0
453310,131,26,4812,371,211,69,0,0,0,0,0,0
453310,132,27,325,34,21,4,0,0,0,0,0,0
453310,139,28,1733,204,105,6,0,0,0,0,0,0
453310,151,29,481,40,35,3,0,0,0,0,0,0
453310,159,30,200,30,23,0,0,0,0,0,0,0
453310,160,31,1925,177,92,12,0,0,0,0,0,0
453310,171,17031,2945,243,184,43,0,0,0,0,0,0
453310,171,17037,98,7,3,0,0,0,0,0,0,0
453310,171,17043,827,43,26,14,0,0,0,0,0,0
453310,171,17063,45,4,0,0,0,0,0,0,0,0
453310,171,17089,298,18,10,6,0,0,0,0,0,0
453310,171,17091,85,9,4,0,0,0,0,0,0,0
453310,171,17093,74,3,0,0,0,0,0,0,0,0
453310,171,17097,351,30,21,3,0,0,0,0,0,0
453310,171,17111,431,27,20,3,0,0,0,0,0,0
453310,171,17197,306,18,11,6,0,0,0,0,0,0
453310,172,33,458,31,15,8,0,0,0,0,0,0
453310,179,34,1378,203,108,4,0,0,0,0,0,0
453310,179,17099,135,11,7,0,0,0,0,0,0,0
453310,179,17141,11,3,0,0,0,0,0,0,0,0
453310,179,17201,261,30,23,0,0,0,0,0,0,0
453310,181,18089,476,30,18,8,0,0,0,0,0,0
453310,181,18091,91,7,3,0,0,0,0,0,0,0
453310,181,18127,141,16,12,0,0,0,0,0,0,0
453310,182,36,3637,188,82,39,0,0,0,0,0,0
453310,189,37,4040,289,144,22,0,0,0,0,0,0
453310,190,38,2852,278,114,35,0,0,0,0,0,0
453310,201,39,1078,63,30,13,0,0,0,0,0,0
453310,209,40,1231,161,78,5,0,0,0,0,0,0
453310,211,41,1382,110,60,14,0,0,0,0,0,0
453310,219,42,2032,165,78,8,0,0,0,0,0,0
453310,221,43,503,50,36,0,0,0,0,0,0,0
453310,222,44,88,9,7,0,0,0,0,0,0,0
453310,223,45,879,71,51,6,0,0,0,0,0,0
453310,229,46,621,80,43,3,0,0,0,0,0,0
453310,230,47,843,149,110,5,0,0,0,0,0,0
453310,241,48,1437,131,105,0,0,0,0,0,0,0
453310,242,49,1990,103,63,21,3,0,0,0,0,0
453310,249,50,298,47,33,0,0,0,0,0,0,0
453310,251,51,2424,227,197,12,0,0,0,0,0,0
453310,259,52,495,89,74,0,0,0,0,0,0,0
453310,261,53,2526,253,188,35,0,0,0,0,0,0
453310,262,54,1488,110,70,25,0,0,0,0,0,0
453310,269,55,1928,214,115,12,0,0,0,0,0,0
453310,271,56,3637,263,148,54,0,0,0,0,0,0
453310,279,57,761,81,40,0,0,0,0,0,0,0
453310,280,58,1505,146,56,3,0,0,0,0,0,0
453310,291,59,1142,80,47,13,0,0,0,0,0,0
453310,292,60,1900,136,75,24,0,0,0,0,0,0
453310,299,61,1445,171,93,4,0,0,0,0,0,0
453310,300,62,1023,153,94,3,0,0,0,0,0,0
453310,310,63,1554,154,65,19,0,0,0,0,0,0
453310,321,64,1242,90,70,15,0,0,0,0,0,0
453310,329,65,720,44,31,9,0,0,0,0,0,0
453310,330,66,1016,112,87,0,0,0,0,0,0,0
453310,341,67,1934,205,170,7,0,0,0,0,0,0
453310,342,68,797,60,33,11,0,0,0,0,0,0
453310,349,69,120,16,8,0,0,0,0,0,0,0
453310,350,70,1396,144,89,6,0,0,0,0,0,0
453310,361,71,251,60,45,0,0,0,0,0,0,0
453310,362,72,667,67,55,0,0,0,0,0,0,0
453310,363,73,3194,555,514,15,0,0,0,0,0,0
453310,364,74,738,68,52,4,0,0,0,0,0,0
453310,369,75,1071,161,117,0,0,0,0,0,0,0
453310,371,76,1609,157,112,21,0,0,0,0,0,0
453310,372,77,1305,142,105,13,0,0,0,0,0,0
453310,373,78,888,125,102,3,0,0,0,0,0,0
453310,379,79,1975,306,223,3,0,0,0,0,0,0
453310,380,80,798,78,42,4,0,0,0,0,0,0
453310,391,81,1794,116,66,31,0,0,0,0,0,0
453310,392,82,1938,177,122,24,0,0,0,0,0,0
453310,393,83,2169,148,79,37,0,0,0,0,0,0
453310,394,84,1145,75,46,15,0,0,0,0,0,0
453310,399,85,2283,221,119,7,0,0,0,0,0,0
453310,401,86,1297,113,61,26,0,0,0,0,0,0
453310,402,87,633,84,62,3,0,0,0,0,0,0
453310,409,88,511,73,32,0,0,0,0,0,0,0
453310,411,89,1714,149,106,23,0,0,0,0,0,0
453310,419,90,2364,244,171,21,0,0,0,0,0,0
453310,421,91,2443,233,184,29,0,0,0,0,0,0
453310,422,92,1694,143,94,28,0,0,0,0,0,0
453310,429,93,4200,396,240,36,0,0,0,0,0,0
453310,440,94,745,73,58,3,0,0,0,0,0,0
453310,451,95,671,60,34,16,0,0,0,0,0,0
453310,452,96,1426,119,73,21,0,0,0,0,0,0
453310,459,97,1888,173,96,29,0,0,0,0,0,0
453310,460,98,1249,118,41,9,0,0,0,0,0,0
453310,471,99,594,51,38,6,0,0,0,0,0,0
453310,472,100,1443,116,75,20,0,0,0,0,0,0
453310,479,101,2746,262,132,23,0,0,0,0,0,0
453310,481,102,2128,152,98,37,0,0,0,0,0,0
453310,482,103,188,22,12,0,0,0,0,0,0,0
453310,483,104,308,27,16,8,0,0,0,0,0,0
453310,484,105,4649,394,289,54,0,0,0,0,0,0
453310,485,106,486,30,23,3,0,0,0,0,0,0
453310,486,107,3760,336,232,73,0,0,0,0,0,0
453310,487,108,85,16,13,0,0,0,0,0,0,0
453310,488,109,1826,147,100,29,0,0,0,0,0,0
453310,489,110,2836,315,179,30,0,0,0,0,0,0
453310,491,111,1329,84,56,9,0,0,0,0,0,0
453310,499,112,456,42,29,0,0,0,0,0,0,0
453310,500,113,537,91,60,4,0,0,0,0,0,0
453310,511,114,1041,107,73,9,0,0,0,0,0,0
453310,512,115,1597,133,68,17,0,0,0,0,0,0
453310,513,116,2629,171,97,11,0,0,0,0,0,0
453310,519,117,1458,172,67,11,0,0,0,0,0,0
453310,531,118,5242,363,278,51,0,0,0,0,0,0
453310,539,119,2491,228,150,23,0,0,0,0,0,0
453310,540,120,1051,116,46,4,0,0,0,0,0,0
453310,551,121,1850,98,49,28,0,0,0,0,0,0
453310,551,55101,303,22,15,0,0,0,0,0,0,0
453310,559,122,4112,319,156,29,0,0,0,0,0,0
453310,559,55059,94,10,6,0,0,0,0,0,0,0
453310,559,55127,110,10,7,0,0,0,0,0,0,0
453310,560,123,336,38,12,0,0,0,0,0,0,0
453910,11,1,277,23,12,0,0,0,0,0,0,0
453910,12,2,219,16,6,3,0,0,0,0,0,0
453910,19,3,736,52,12,3,0,0,0,0,0,0
453910,20,4,281,19,3,4,0,0,0,0,0,0
453910,41,5,2300,143,91,46,0,0,0,0,0,0
453910,42,6,459,30,19,8,0,0,0,0,0,0
453910,49,7,316,29,8,0,0,0,0,0,0,0
453910,50,8,551,58,23,0,0,0,0,0,0,0
453910,61,9,6803,545,405,134,0,0,0,0,0,0
453910,62,10,1127,93,56,18,0,0,0,0,0,0
453910,63,11,1524,137,107,29,0,0,0,0,0,0
453910,64,12,3215,232,146,66,0,0,0,0,0,0
453910,69,13,1863,151,77,28,0,0,0,0,0,0
453910,81,14,2284,206,156,25,0,0,0,0,0,0
453910,89,15,1119,91,50,12,0,0,0,0,0,0
453910,91,16,595,45,29,8,0,0,0,0,0,0
453910,92,17,718,65,48,4,0,0,0,0,0,0
453910,99,18,146,12,7,4,0,0,0,0,0,0
453910,100,19,507,52,44,5,0,0,0,0,0,0
453910,111,20,110,12,11,0,0,0,0,0,0,0
453910,121,21,869,67,44,13,0,0,0,0,0,0
453910,122,22,2762,263,219,38,0,0,0,0,0,0
453910,123,23,1644,139,103,22,0,0,0,0,0,0
453910,124,24,1549,139,105,29,0,0,0,0,0,0
453910,129,25,2830,292,213,15,0,0,0,0,0,0
453910,131,26,2404,196,114,32,0,0,0,0,0,0
453910,132,27,141,6,0,4,0,0,0,0,0,0
453910,139,28,573,44,3,0,0,0,0,0,0,0
453910,151,29,334,27,17,9,0,0,0,0,0,0
453910,159,30,42,6,4,0,0,0,0,0,0,0
453910,160,31,603,49,16,4,0,0,0,0,0,0
453910,171,17031,2115,157,111,36,0,0,0,0,0,0
453910,171,17037,39,4,0,0,0,0,0,0,0,0
453910,171,17043,574,41,28,10,0,0,0,0,0,0
453910,171,17063,17,3,0,0,0,0,0,0,0,0
453910,171,17089,254,20,15,4,0,0,0,0,0,0
453910,171,17091,47,3,0,0,0,0,0,0,0,0
453910,171,17093,110,6,0,3,0,0,0,0,0,0
453910,171,17097,612,37,25,9,0,0,0,0,0,0
453910,171,17111,228,19,15,0,0,0,0,0,0,0
453910,171,17197,414,23,14,6,0,0,0,0,0,0
453910,172,33,181,12,0,3,0,0,0,0,0,0
453910,179,34,546,40,3,0,0,0,0,0,0,0
453910,179,17099,33,5,0,0,0,0,0,0,0,0
453910,179,17201,91,6,0,0,0,0,0,0,0,0
453910,181,18089,278,18,10,6,0,0,0,0,0,0
453910,181,18091,44,3,0,0,0,0,0,0,0,0
453910,181,18127,126,8,3,0,0,0,0,0,0,0
453910,182,36,967,71,30,12,0,0,0,0,0,0
453910,189,37,999,71,21,11,0,0,0,0,0,0
453910,190,38,958,76,17,13,0,0,0,0,0,0
453910,201,39,432,32,18,6,0,0,0,0,0,0
453910,209,40,847,52,16,11,0,0,0,0,0,0
453910,211,41,532,36,15,9,0,0,0,0,0,0
453910,219,42,650,62,28,0,0,0,0,0,0,0
453910,221,43,179,14,4,4,0,0,0,0,0,0
453910,222,44,54,3,0,0,0,0,0,0,0,0
453910,223,45,371,38,28,4,0,0,0,0,0,0
453910,229,46,237,20,3,0,0,0,0,0,0,0
453910,230,47,447,50,29,0,0,0,0,0,0,0
453910,241,48,973,73,41,12,0,0,0,0,0,0
453910,242,49,801,46,16,15,0,0,0,0,0,0
453910,249,50,216,17,0,0,0,0,0,0,0,0
453910,251,51,2386,177,122,47,0,0,0,0,0,0
453910,259,52,283,32,20,3,0,0,0,0,0,0
453910,261,53,2657,192,123,46,0,0,0,0,0,0
453910,262,54,585,41,28,5,0,0,0,0,0,0
453910,269,55,807,59,16,3,0,0,0,0,0,0
453910,271,56,1765,131,74,25,0,0,0,0,0,0
453910,279,57,286,23,3,0,0,0,0,0,0,0
453910,280,58,403,35,5,0,0,0,0,0,0,0
453910,291,59,771,52,22,10,0,0,0,0,0,0
453910,292,60,1249,94,58,13,0,0,0,0,0,0
453910,299,61,341,30,15,0,0,0,0,0,0,0
453910,300,62,412,38,13,4,0,0,0,0,0,0
453910,310,63,679,56,26,11,0,0,0,0,0,0
453910,321,64,1077,67,41,23,0,0,0,0,0,0
453910,329,65,288,33,25,5,0,0,0,0,0,0
453910,330,66,929,76,39,16,0,0,0,0,0,0
453910,341,67,2484,200,143,37,0,0,0,0,0,0
453910,342,68,691,48,33,8,0,0,0,0,0,0
453910,349,69,234,19,7,6,0,0,0,0,0,0
453910,350,70,797,60,29,9,0,0,0,0,0,0
453910,361,71,607,43,20,6,0,0,0,0,0,0
453910,362,72,616,43,27,13,0,0,0,0,0,0
453910,363,73,3588,393,304,56,0,0,0,0,0,0
453910,364,74,510,35,24,5,0,0,0,0,0,0
453910,369,75,566,45,14,6,0,0,0,0,0,0
453910,371,76,1115,96,51,10,0,0,0,0,0,0
453910,372,77,581,45,32,7,0,0,0,0,0,0
453910,373,78,914,71,46,12,0,0,0,0,0,0
453910,379,79,1248,109,49,4,0,0,0,0,0,0
453910,380,80,282,27,3,0,0,0,0,0,0,0
453910,391,81,711,57,30,9,0,0,0,0,0,0
453910,392,82,1385,105,52,29,0,0,0,0,0,0
453910,393,83,892,75,37,14,0,0,0,0,0,0
453910,394,84,391,28,11,3,0,0,0,0,0,0
453910,399,85,896,69,13,13,0,0,0,0,0,0
453910,401,86,570,44,19,11,0,0,0,0,0,0
453910,402,87,416,31,19,7,0,0,0,0,0,0
453910,409,88,49,5,0,0,0,0,0,0,0,0
453910,411,89,1328,124,94,16,0,0,0,0,0,0
453910,419,90,889,97,60,3,0,0,0,0,0,0
453910,421,91,2160,160,111,38,0,0,0,0,0,0
453910,422,92,1047,78,40,13,0,0,0,0,0,0
453910,429,93,1649,125,62,18,0,0,0,0,0,0
453910,440,94,452,36,10,7,0,0,0,0,0,0
453910,451,95,374,34,19,4,0,0,0,0,0,0
453910,452,96,422,36,21,0,0,0,0,0,0,0
453910,459,97,913,82,43,3,0,0,0,0,0,0
453910,460,98,280,22,3,3,0,0,0,0,0,0
453910,471,99,304,28,21,4,0,0,0,0,0,0
453910,472,100,845,67,39,10,0,0,0,0,0,0
453910,479,101,935,76,28,5,0,0,0,0,0,0
453910,481,102,1176,101,73,19,0,0,0,0,0,0
453910,482,103,103,7,3,0,0,0,0,0,0,0
453910,483,104,107,13,8,0,0,0,0,0,0,0
453910,484,105,3343,251,155,52,0,0,0,0,0,0
453910,485,106,318,27,15,8,0,0,0,0,0,0
453910,486,107,2928,211,133,52,0,0,0,0,0,0
453910,487,108,47,3,0,0,0,0,0,0,0,0
453910,488,109,1166,80,46,15,0,0,0,0,0,0
453910,489,110,1210,78,18,14,0,0,0,0,0,0
453910,491,111,754,56,29,18,0,0,0,0,0,0
453910,499,112,289,20,9,0,0,0,0,0,0,0
453910,500,113,131,17,3,0,0,0,0,0,0,0
453910,511,114,552,42,13,9,0,0,0,0,0,0
453910,512,115,937,54,13,15,0,0,0,0,0,0
453910,513,116,1312,99,44,16,0,0,0,0,0,0
453910,519,117,408,30,0,3,0,0,0,0,0,0
453910,531,118,2740,256,201,34,0,0,0,0,0,0
453910,539,119,903,76,33,9,0,0,0,0,0,0
453910,540,120,111,9,0,0,0,0,0,0,0,0
453910,551,121,832,65,42,13,0,0,0,0,0,0
453910,551,55101,126,7,0,0,0,0,0,0,0,0
453910,559,122,1133,109,38,9,0,0,0,0,0,0
453910,559,55059,69,7,0,0,0,0,0,0,0,0
453910,559,55127,42,4,0,0,0,0,0,0,0,0
453910,560,123,175,20,6,0,0,0,0,0,0,0
453920,11,1,26,4,3,0,0,0,0,0,0,0
453920,12,2,15,4,3,0,0,0,0,0,0,0
453920,20,4,113,45,31,0,0,0,0,0,0,0
453920,41,5,177,48,44,0,0,0,0,0,0,0
453920,42,6,67,24,24,0,0,0,0,0,0,0
453920,49,7,132,46,44,0,0,0,0,0,0,0
453920,50,8,56,20,12,0,0,0,0,0,0,0
453920,61,9,1408,367,350,9,0,0,0,0,0,0
453920,62,10,79,25,21,0,0,0,0,0,0,0
453920,63,11,115,45,44,0,0,0,0,0,0,0
453920,64,12,463,166,153,0,0,0,0,0,0,0
453920,69,13,157,64,57,0,0,0,0,0,0,0
453920,81,14,162,69,58,0,0,0,0,0,0,0
453920,89,15,238,88,73,0,0,0,0,0,0,0
453920,91,16,8,4,4,0,0,0,0,0,0,0
453920,92,17,98,31,26,0,0,0,0,0,0,0
453920,99,18,3,3,3,0,0,0,0,0,0,0
453920,100,19,50,17,13,0,0,0,0,0,0,0
453920,111,20,71,23,22,0,0,0,0,0,0,0
453920,121,21,46,15,14,0,0,0,0,0,0,0
453920,122,22,535,206,198,0,0,0,0,0,0,0
453920,123,23,71,24,20,0,0,0,0,0,0,0
453920,124,24,139,42,34,0,0,0,0,0,0,0
453920,129,25,341,110,98,0,0,0,0,0,0,0
453920,131,26,280,75,60,0,0,0,0,0,0,0
453920,132,27,54,12,9,0,0,0,0,0,0,0
453920,139,28,17,7,5,0,0,0,0,0,0,0
453920,151,29,88,22,20,0,0,0,0,0,0,0
453920,159,30,236,67,62,0,0,0,0,0,0,0
453920,160,31,55,22,16,0,0,0,0,0,0,0
453920,171,17031,290,88,79,0,0,0,0,0,0,0
453920,171,17043,10,4,4,0,0,0,0,0,0,0
453920,171,17089,4,3,3,0,0,0,0,0,0,0
453920,171,17097,17,6,5,0,0,0,0,0,0,0
453920,182,36,34,13,11,0,0,0,0,0,0,0
453920,190,38,86,30,15,0,0,0,0,0,0,0
453920,201,39,17,8,5,0,0,0,0,0,0,0
453920,209,40,8,4,3,0,0,0,0,0,0,0
453920,211,41,32,8,4,0,0,0,0,0,0,0
453920,219,42,25,6,3,0,0,0,0,0,0,0
453920,221,43,24,5,4,0,0,0,0,0,0,0
453920,223,45,184,63,55,0,0,0,0,0,0,0
453920,229,46,6,4,4,0,0,0,0,0,0,0
453920,230,47,118,56,47,0,0,0,0,0,0,0
453920,241,48,87,26,21,0,0,0,0,0,0,0
453920,242,49,44,18,14,0,0,0,0,0,0,0
453920,251,51,243,88,81,0,0,0,0,0,0,0
453920,259,52,114,59,55,0,0,0,0,0,0,0
453920,261,53,284,35,24,0,0,0,0,0,0,0
453920,262,54,72,16,7,0,0,0,0,0,0,0
453920,269,55,38,21,15,0,0,0,0,0,0,0
453920,271,56,85,41,34,0,0,0,0,0,0,0
453920,279,57,49,16,12,0,0,0,0,0,0,0
453920,280,58,11,4,0,0,0,0,0,0,0,0
453920,291,59,12,3,3,0,0,0,0,0,0,0
453920,292,60,63,24,20,0,0,0,0,0,0,0
453920,299,61,5,3,3,0,0,0,0,0,0,0
453920,300,62,148,55,37,0,0,0,0,0,0,0
453920,310,63,63,9,0,0,0,0,0,0,0,0
453920,321,64,192,40,39,0,0,0,0,0,0,0
453920,329,65,5,3,3,0,0,0,0,0,0,0
453920,330,66,11,6,6,0,0,0,0,0,0,0
453920,341,67,110,49,42,0,0,0,0,0,0,0
453920,342,68,15,4,0,0,0,0,0,0,0,0
453920,349,69,19,8,6,0,0,0,0,0,0,0
453920,350,70,507,164,131,0,0,0,0,0,0,0
453920,361,71,80,11,8,0,0,0,0,0,0,0
453920,362,72,5,5,5,0,0,0,0,0,0,0
453920,363,73,4546,692,649,18,0,0,0,0,0,0
453920,364,74,33,11,6,0,0,0,0,0,0,0
453920,369,75,48,3,0,0,0,0,0,0,0,0
453920,371,76,63,17,15,0,0,0,0,0,0,0
453920,372,77,21,11,10,0,0,0,0,0,0,0
453920,373,78,70,20,14,0,0,0,0,0,0,0
453920,379,79,221,69,56,0,0,0,0,0,0,0
453920,391,81,68,19,16,0,0,0,0,0,0,0
453920,392,82,90,25,14,0,0,0,0,0,0,0
453920,393,83,77,10,5,0,0,0,0,0,0,0
453920,394,84,12,3,0,0,0,0,0,0,0,0
453920,399,85,48,12,3,0,0,0,0,0,0,0
453920,401,86,14,7,6,0,0,0,0,0,0,0
453920,402,87,7,5,4,0,0,0,0,0,0,0
453920,411,89,146,36,28,0,0,0,0,0,0,0
453920,419,90,155,41,29,0,0,0,0,0,0,0
453920,421,91,255,57,45,0,0,0,0,0,0,0
453920,422,92,35,9,7,0,0,0,0,0,0,0
453920,429,93,41,20,16,0,0,0,0,0,0,0
453920,440,94,62,20,16,0,0,0,0,0,0,0
453920,451,95,85,31,29,0,0,0,0,0,0,0
453920,452,96,14,9,8,0,0,0,0,0,0,0
453920,459,97,42,17,14,0,0,0,0,0,0,0
453920,460,98,15,4,0,0,0,0,0,0,0,0
453920,471,99,27,9,7,0,0,0,0,0,0,0
453920,472,100,84,22,15,0,0,0,0,0,0,0
453920,479,101,34,10,7,0,0,0,0,0,0,0
453920,481,102,96,29,25,0,0,0,0,0,0,0
453920,484,105,194,72,67,0,0,0,0,0,0,0
453920,486,107,96,40,38,0,0,0,0,0,0,0
453920,488,109,36,16,14,0,0,0,0,0,0,0
453920,489,110,8,3,3,0,0,0,0,0,0,0
453920,491,111,111,36,28,0,0,0,0,0,0,0
453920,499,112,110,19,11,0,0,0,0,0,0,0
453920,500,113,80,32,25,0,0,0,0,0,0,0
453920,511,114,41,15,12,0,0,0,0,0,0,0
453920,512,115,16,3,0,0,0,0,0,0,0,0
453920,513,116,103,27,14,0,0,0,0,0,0,0
453920,519,117,19,8,3,0,0,0,0,0,0,0
453920,531,118,246,95,87,0,0,0,0,0,0,0
453920,539,119,131,28,16,0,0,0,0,0,0,0
453920,551,121,61,21,16,0,0,0,0,0,0,0
453920,559,122,66,29,24,0,0,0,0,0,0,0
453920,560,123,77,29,19,0,0,0,0,0,0,0
453930,11,1,117,21,0,0,0,0,0,0,0,0
453930,12,2,29,3,0,0,0,0,0,0,0,0
453930,19,3,190,37,15,0,0,0,0,0,0,0
453930,41,5,94,17,16,0,0,0,0,0,0,0
453930,42,6,45,9,8,0,0,0,0,0,0,0
453930,49,7,64,17,9,0,0,0,0,0,0,0
453930,50,8,139,24,10,0,0,0,0,0,0,0
453930,61,9,211,46,36,0,0,0,0,0,0,0
453930,62,10,31,6,6,0,0,0,0,0,0,0
453930,63,11,14,6,5,0,0,0,0,0,0,0
