SCTG,DistanceGroup,Frequency,Proportion,cumProportion
23,151,1,1.65675375668914e-05,0.999933729849733
23,152,3,4.97026127006743e-05,0.999983432462433
23,153,1,1.65675375668914e-05,1
24,1,480,0.00581860498945378,0.00581860498945378
24,2,1251,0.0151647392537639,0.0209833442432177
24,3,1501,0.0181952626857711,0.0391786069289888
24,4,1705,0.0206681698062889,0.0598467767352777
24,5,1825,0.0221228210536524,0.0819695977889301
24,6,1886,0.0228622687710621,0.104831866559992
24,7,1811,0.02195311174146,0.126784978301452
24,8,1604,0.019443838339758,0.14622881664121
24,9,1508,0.0182801173418673,0.164508933983078
24,10,1444,0.0175043033432735,0.182013237326351
24,11,1298,0.0157344776589813,0.197747714985332
24,12,1065,0.0129100298203506,0.210657744805683
24,13,920,0.0111523262297864,0.221810071035469
24,14,907,0.010994739011322,0.232804810046791
24,15,1338,0.0162193614081024,0.249024171454894
24,16,1363,0.0165224137513031,0.265546585206197
24,17,1406,0.0170436637816084,0.282590248987805
24,18,1330,0.0161223846582782,0.298712633646083
24,19,1327,0.0160860183770941,0.314798652023177
24,20,1211,0.0146798555046428,0.32947850752782
24,21,1163,0.0140979950056974,0.343576502533518
24,22,1193,0.0144616578175382,0.358038160351056
24,23,1165,0.0141222391931534,0.372160399544209
24,24,1054,0.0127766867893423,0.384937086333552
24,25,888,0.0107644192304895,0.395701505564041
24,26,614,0.00744296554900963,0.403144471113051
24,27,430,0.00521250030305234,0.408356971416103
24,28,318,0.00385482580551313,0.412211797221616
24,29,320,0.00387906999296919,0.416090867214585
24,30,340,0.00412151186752976,0.420212379082115
24,31,315,0.00381845952432904,0.424030838606444
24,32,288,0.00349116299367227,0.427522001600116
24,33,254,0.00307901180691929,0.430601013407036
24,34,293,0.00355177346231241,0.434152786869348
24,35,281,0.00340630833757607,0.437559095206924
24,36,212,0.00256988387034209,0.440128979077266
24,37,265,0.00321235483792761,0.443341333915194
24,38,368,0.00446093049191456,0.447802264407108
24,39,363,0.00440032002327442,0.452202584430383
24,40,481,0.00583072708318181,0.458033311513565
24,41,542,0.00657017480059156,0.464603486314156
24,42,700,0.00848546560962009,0.473088951923776
24,43,543,0.00658229689431959,0.479671248818096
24,44,495,0.00600043639537421,0.48567168521347
24,45,441,0.00534584333406066,0.491017528547531
24,46,354,0.00429122117972216,0.495308749727253
24,47,302,0.00366087230586467,0.498969622033118
24,48,296,0.0035881397434965,0.502557761776614
24,49,258,0.00312750018183141,0.505685261958445
24,50,214,0.00259412805779814,0.508279390016244
24,51,194,0.00235168618323757,0.510631076199481
24,52,130,0.00157587218464373,0.512206948384125
24,53,211,0.00255776177661406,0.514764710160739
24,54,226,0.00273959318253449,0.517504303343273
24,55,367,0.00444880839818653,0.52195311174146
24,56,507,0.00614590152011055,0.528099013261571
24,57,436,0.00528523286542052,0.533384246126991
24,58,480,0.00581860498945378,0.539202851116445
24,59,604,0.00732174461172934,0.546524595728174
24,60,706,0.00855819817198826,0.555082793900163
24,61,618,0.00749145392392174,0.562574247824084
24,62,797,0.00966130870123888,0.572235556525323
24,63,770,0.0093340121705821,0.581569568695905
24,64,850,0.0103037796688244,0.59187334836473
24,65,795,0.00963706451378282,0.601510412878512
24,66,739,0.00895822726501321,0.610468640143526
24,67,948,0.0114917448541712,0.621960384997697
24,68,865,0.0104856110747448,0.632445996072442
24,69,910,0.0110311052925061,0.643477101364948
24,70,1030,0.0124857565398696,0.655962857904817
24,71,1213,0.0147040996920988,0.670666957596916
24,72,1325,0.016061774189638,0.686728731786554
24,73,1191,0.0144374136300822,0.701166145416636
24,74,1179,0.0142919485053458,0.715458093921982
24,75,1228,0.0148859310980193,0.730344025020001
24,76,1337,0.0162072393143744,0.746551264334376
24,77,1323,0.016037530002182,0.762588794336558
24,78,1288,0.015613256721701,0.778202051058259
24,79,1234,0.0149586636603874,0.793160714718646
24,80,1149,0.013928285693505,0.807089000412151
24,81,904,0.0109583727301379,0.818047373142289
24,82,857,0.0103886343249206,0.82843600746721
24,83,848,0.0102795354813683,0.838715542948578
24,84,645,0.00781875045457852,0.846534293403157
24,85,708,0.00858244235944432,0.855116735762601
24,86,731,0.00886125051518898,0.86397798627779
24,87,634,0.0076854074235702,0.87166339370136
24,88,522,0.00632773292603098,0.877991126627391
24,89,504,0.00610953523892647,0.884100661866318
24,90,503,0.00609741314519844,0.890198075011516
24,91,442,0.00535796542778869,0.895556040439305
24,92,303,0.0036729943995927,0.899229034838897
24,93,259,0.00313962227555943,0.902368657114457
24,94,350,0.00424273280481005,0.906611389919267
24,95,304,0.00368511649332073,0.910296506412588
24,96,247,0.00299415715082309,0.913290663563411
24,97,250,0.00303052343200718,0.916321186995418
24,98,234,0.00283656993235872,0.919157756927777
24,99,237,0.0028729362135428,0.922030693141319
24,100,311,0.00376997114941693,0.925800664290736
24,101,356,0.00431546536717822,0.930116129657914
24,102,377,0.00457002933546682,0.934686158993381
24,103,423,0.00512764564695614,0.939813804640337
24,104,504,0.00610953523892647,0.945923339879264
24,105,570,0.00690959342497636,0.95283293330424
24,106,639,0.00774601789221034,0.960578951196451
24,107,618,0.00749145392392174,0.968070405120372
24,108,445,0.00539433170897277,0.973464736829345
24,109,333,0.00403665721143356,0.977501394040779
24,110,298,0.00361238393095255,0.981113777971731
24,111,248,0.00300627924455112,0.984120057216282
24,112,206,0.00249715130797391,0.986617208524256
24,113,202,0.0024486629330618,0.989065871457318
24,114,146,0.00176982568429219,0.99083569714161
24,115,150,0.00181831405920431,0.992654011200815
24,116,85,0.00103037796688244,0.993684389167697
24,117,57,0.000690959342497636,0.994375348510195
24,118,41,0.000497005842849177,0.994872354353044
24,119,48,0.000581860498945378,0.995454214851989
24,120,39,0.00047276165539312,0.995926976507382
24,121,21,0.000254563968288603,0.996181540475671
24,122,40,0.000484883749121148,0.996666424224792
24,123,20,0.000242441874560574,0.996908866099353
24,124,24,0.000290930249472689,0.997199796348825
24,125,34,0.000412151186752976,0.997611947535578
24,126,19,0.000230319780832545,0.997842267316411
24,127,39,0.00047276165539312,0.998315028971804
24,128,36,0.000436395374209033,0.998751424346013
24,129,35,0.000424273280481005,0.999175697626494
24,130,40,0.000484883749121148,0.999660581375615
24,131,9,0.000109098843552258,0.999769680219167
24,132,12,0.000145465124736344,0.999915145343904
24,133,3,3.63662811840861e-05,0.999951511625088
24,140,2,2.42441874560574e-05,0.999975755812544
24,144,2,2.42441874560574e-05,1
25,1,122,0.0162623300453213,0.0162623300453213
25,2,154,0.0205278592375367,0.0367901892828579
25,3,96,0.0127965875766462,0.0495867768595041
25,4,73,0.0097307384697414,0.0593175153292455
25,5,52,0.00693148493735004,0.0662490002665956
25,6,43,0.00573180485203946,0.071980805118635
25,7,32,0.00426552919221541,0.0762463343108504
25,8,18,0.00239936017062117,0.0786456944814716
25,9,39,0.00519861370301253,0.0838443081844842
25,10,35,0.0046654225539856,0.0885097307384698
25,11,34,0.00453212476672887,0.0930418555051986
25,12,32,0.00426552919221541,0.097307384697414
25,13,26,0.00346574246867502,0.100773127166089
25,14,55,0.00733137829912024,0.108104505465209
25,15,131,0.0174620101306318,0.125566515595841
25,16,130,0.0173287123433751,0.142895227939216
25,17,143,0.0190615835777126,0.161956811516929
25,18,86,0.0114636097040789,0.173420421221008
25,19,93,0.012396694214876,0.185817115435884
25,20,73,0.0097307384697414,0.195547853905625
25,21,53,0.00706478272460677,0.202612636630232
25,22,71,0.00946414289522794,0.21207677952546
25,23,58,0.00773127166089043,0.21980805118635
25,24,45,0.00599840042655292,0.225806451612903
25,25,50,0.00666488936283658,0.23247134097574
25,26,27,0.00359904025593175,0.236070381231672
25,27,26,0.00346574246867502,0.239536123700347
25,28,24,0.00319914689416156,0.242735270594508
25,29,27,0.00359904025593175,0.24633431085044
25,30,20,0.00266595574513463,0.249000266595575
25,31,30,0.00399893361770195,0.252999200213277
25,32,28,0.00373233804318848,0.256731538256465
25,33,33,0.00439882697947214,0.261130365235937
25,34,16,0.0021327645961077,0.263263129832045
25,35,19,0.0025326579578779,0.265795787789923
25,36,18,0.00239936017062117,0.268195147960544
25,37,29,0.00386563583044521,0.272060783790989
25,38,48,0.00639829378832311,0.278459077579312
25,39,54,0.0071980805118635,0.285657158091176
25,40,89,0.0118635030658491,0.297520661157025
25,41,84,0.0111970141295655,0.30871767528659
25,42,113,0.0150626499600107,0.323780325246601
25,43,96,0.0127965875766462,0.336576912823247
25,44,79,0.0105305251932818,0.347107438016529
25,45,56,0.00746467608637697,0.354572114102906
25,46,27,0.00359904025593175,0.358171154358838
25,47,31,0.00413223140495868,0.362303385763796
25,48,18,0.00239936017062117,0.364702745934417
25,49,14,0.00186616902159424,0.366568914956012
25,50,16,0.0021327645961077,0.368701679552119
25,51,12,0.00159957344708078,0.3703012529992
25,52,14,0.00186616902159424,0.372167422020794
25,53,4,0.000533191149026926,0.372700613169821
25,54,13,0.00173287123433751,0.374433484404159
25,55,35,0.0046654225539856,0.379098906958145
25,56,37,0.00493201812849907,0.384030925086644
25,57,71,0.00946414289522794,0.393495067981872
25,58,52,0.00693148493735004,0.400426552919222
25,59,88,0.0117302052785924,0.412156758197814
25,60,102,0.0135963743001866,0.425753132498001
25,61,83,0.0110637163423087,0.436816848840309
25,62,116,0.0154625433217809,0.45227939216209
25,63,112,0.0149293521727539,0.467208744334844
25,64,131,0.0174620101306318,0.484670754465476
25,65,119,0.0158624366835511,0.500533191149027
25,66,96,0.0127965875766462,0.513329778725673
25,67,115,0.0153292455345241,0.528659024260197
25,68,107,0.0142628632364703,0.542921887496668
25,69,114,0.0151959477472674,0.558117835243935
25,70,126,0.0167955211943482,0.574913356438283
25,71,168,0.0223940282591309,0.597307384697414
25,72,158,0.0210610503865636,0.618368435083978
25,73,141,0.0187949880031991,0.637163423087177
25,74,144,0.0191948813649693,0.656358304452146
25,75,148,0.0197280725139963,0.676086376966142
25,76,153,0.0203945614502799,0.696480938416422
25,77,153,0.0203945614502799,0.716875499866702
25,78,194,0.0258597707278059,0.742735270594508
25,79,165,0.0219941348973607,0.764729405491869
25,80,147,0.0195947747267395,0.784324180218608
25,81,139,0.0185283924286857,0.802852572647294
25,82,113,0.0150626499600107,0.817915222607305
25,83,102,0.0135963743001866,0.831511596907491
25,84,63,0.00839776059717409,0.839909357504665
25,85,48,0.00639829378832311,0.846307651292989
25,86,53,0.00706478272460677,0.853372434017595
25,87,36,0.00479872034124234,0.858171154358838
25,88,31,0.00413223140495868,0.862303385763796
25,89,24,0.00319914689416156,0.865502532657958
25,90,27,0.00359904025593175,0.86910157291389
25,91,23,0.00306584910690483,0.872167422020794
25,92,29,0.00386563583044521,0.87603305785124
25,93,14,0.00186616902159424,0.877899226872834
25,94,34,0.00453212476672887,0.882431351639563
25,95,34,0.00453212476672887,0.886963476406292
25,96,32,0.00426552919221541,0.891229005598507
25,97,41,0.00546520927752599,0.896694214876033
25,98,15,0.00199946680885097,0.898693681684884
25,99,26,0.00346574246867502,0.902159424153559
25,100,21,0.00279925353239136,0.90495867768595
25,101,14,0.00186616902159424,0.906824846707545
25,102,22,0.00293255131964809,0.909757398027193
25,103,35,0.0046654225539856,0.914422820581178
25,104,51,0.00679818715009331,0.921221007731272
25,105,67,0.00893095174620101,0.930151959477473
25,106,82,0.010930418555052,0.941082378032525
25,107,67,0.00893095174620101,0.950013329778726
25,108,61,0.00813116502266063,0.958144494801386
25,109,57,0.0075979738736337,0.96574246867502
25,110,59,0.00786456944814716,0.973607038123167
25,111,54,0.0071980805118635,0.980805118635031
25,112,34,0.00453212476672887,0.98533724340176
25,113,20,0.00266595574513463,0.988003199146894
25,114,7,0.000933084510797121,0.988936283657691
25,115,13,0.00173287123433751,0.990669154892029
25,116,10,0.00133297787256732,0.992002132764596
25,117,2,0.000266595574513463,0.99226872833911
25,119,1,0.000133297787256732,0.992402026126366
25,120,4,0.000533191149026926,0.992935217275393
25,121,2,0.000266595574513463,0.993201812849907
25,122,5,0.000666488936283658,0.99386830178619
25,123,4,0.000533191149026926,0.994401492935217
25,124,2,0.000266595574513463,0.994668088509731
25,125,6,0.000799786723540389,0.995467875233271
25,126,8,0.00106638229805385,0.996534257531325
25,127,12,0.00159957344708078,0.998133830978406
25,128,6,0.000799786723540389,0.998933617701946
25,129,5,0.000666488936283658,0.99960010663823
25,130,3,0.000399893361770195,1
26,1,365,0.00936930461791206,0.00936930461791206
26,2,915,0.0234874348640809,0.032856739481993
26,3,950,0.0243858613342917,0.0572426008162846
26,4,942,0.0241805067125292,0.0814231075288138
26,5,875,0.0224606617552686,0.103883769284082
26,6,842,0.0216135739404985,0.125497343224581
26,7,770,0.0197653823446364,0.145262725569217
26,8,607,0.0155812819262264,0.160844007495444
26,9,614,0.0157609672202685,0.176604974715712
26,10,589,0.0151192340272608,0.191724208742973
26,11,459,0.0117822214236209,0.203506430166594
26,12,365,0.00936930461791206,0.212875734784506
26,13,320,0.00821418487049824,0.221089919655004
26,14,388,0.00995969915547912,0.231049618810483
26,15,646,0.0165823857073183,0.247632004517802
26,16,673,0.0172754575557666,0.264907462073568
26,17,736,0.018892625202146,0.283800087275714
26,18,709,0.0181995533536977,0.301999640629412
26,19,744,0.0190979798239084,0.32109762045332
26,20,619,0.01588931385887,0.33698693431219
26,21,557,0.014297815540211,0.351284749852401
26,22,657,0.0168647483122417,0.368149498164643
26,23,556,0.0142721462124907,0.382421644377134
26,24,505,0.012963010498755,0.395384654875889
26,25,468,0.0120132453731037,0.407397900248992
26,26,315,0.00808583823189671,0.415483738480889
26,27,207,0.00531355083810355,0.420797289318993
26,28,178,0.00456914033421465,0.425366429653207
26,29,147,0.00377339117488513,0.429139820828093
26,30,158,0.00405575377980851,0.433195574607901
26,31,161,0.00413276176296943,0.43732833637087
26,32,162,0.00415843109068974,0.44148676746156
26,33,158,0.00405575377980851,0.445542521241369
26,34,169,0.00433811638473188,0.449880637626101
26,35,159,0.00408142310752881,0.453962060733629
26,36,136,0.00349102856996175,0.457453089303591
26,37,178,0.00456914033421465,0.462022229637806
26,38,241,0.00618630798059399,0.4682085376184
26,39,204,0.00523654285494263,0.473445080473342
26,40,269,0.00690504915676258,0.480350129630105
26,41,283,0.00726441974484688,0.487614549374952
26,42,324,0.00831686218137947,0.495931411556331
26,43,276,0.00708473445080473,0.503016146007136
26,44,222,0.00569859075390816,0.508714736761044
26,45,167,0.00428677772929127,0.513001514490336
26,46,133,0.00341402058680083,0.516415535077136
26,47,122,0.00313165798187745,0.519547193059014
26,48,110,0.00282362604923377,0.522370819108248
26,49,80,0.00205354621762456,0.524424365325872
26,50,84,0.00215622352850579,0.526580588854378
26,51,70,0.00179685294042149,0.528377441794799
26,52,59,0.00151449033549811,0.529891932130298
26,53,72,0.0018481915958621,0.53174012372616
26,54,95,0.00243858613342917,0.534178709859589
26,55,196,0.00503118823318017,0.539209898092769
26,56,270,0.00693071848448289,0.546140616577252
26,57,214,0.0054932361321457,0.551633852709398
26,58,263,0.00675103319044074,0.558384885899838
26,59,333,0.00854788613086223,0.5669327720307
26,60,346,0.00888158739122622,0.575814359421927
26,61,296,0.00759812100521087,0.583412480427138
26,62,388,0.00995969915547912,0.593372179582617
26,63,370,0.00949765125651359,0.60286983083913
26,64,420,0.0107811176425289,0.613650948481659
26,65,414,0.0106271016762071,0.624278050157867
26,66,339,0.00870190209718408,0.632979952255051
26,67,406,0.0104217470544446,0.643401699309495
26,68,374,0.00960032856739482,0.65300202787689
26,69,409,0.0104987550376056,0.663500782914495
26,70,433,0.0111148189028929,0.674615601817389
26,71,572,0.0146828554560156,0.689298457273404
26,72,566,0.0145288394896938,0.703827296763098
26,73,539,0.0138357676412455,0.717663064404343
26,74,511,0.0131170264650769,0.73078009086942
26,75,582,0.0149395487332187,0.745719639602639
26,76,604,0.0155042739430654,0.761223913545704
26,77,570,0.014631516800575,0.775855430346279
26,78,650,0.0166850630181996,0.792540493364479
26,79,592,0.0151962420104217,0.807736735374901
26,80,527,0.0135277357086018,0.821264471083502
26,81,442,0.0113458428523757,0.832610313935878
26,82,453,0.0116282054572991,0.844238519393177
26,83,425,0.0109094642811305,0.855147983674308
26,84,291,0.00746977436660934,0.862617758040917
26,85,283,0.00726441974484688,0.869882177785764
26,86,288,0.00739276638344842,0.877274944169212
26,87,205,0.00526221218266294,0.882537156351875
26,88,208,0.00533922016582386,0.887876376517699
26,89,191,0.00490284159457864,0.892779218112278
26,90,201,0.00515953487178171,0.897938752984059
26,91,192,0.00492851092229895,0.902867263906358
26,92,134,0.00343968991452114,0.906306953820879
26,93,110,0.00282362604923377,0.909130579870113
26,94,171,0.0043894550401725,0.913520034910286
26,95,142,0.0036450445362836,0.917165079446569
26,96,115,0.00295197268783531,0.920117052134405
26,97,127,0.00326000462047899,0.923377056754884
26,98,78,0.00200220756218395,0.925379264317067
26,99,91,0.00233590882254794,0.927715173139615
26,100,104,0.00266961008291193,0.930384783222527
26,101,136,0.00349102856996175,0.933875811792489
26,102,125,0.00320866596503838,0.937084477757528
26,103,164,0.00420976974613035,0.941294247503658
26,104,228,0.00585260672023,0.947146854223888
26,105,260,0.00667402520727982,0.953820879431168
26,106,325,0.00834253150909978,0.962163410940267
26,107,275,0.00705906512308443,0.969222476063352
26,108,202,0.00518520419950202,0.974407680262854
26,109,153,0.00392740714120697,0.978335087404061
26,110,139,0.00356803655312267,0.981903123957184
26,111,109,0.00279795672151346,0.984701080678697
26,112,77,0.00197653823446364,0.986677618913161
26,113,52,0.00133480504145596,0.988012423954617
26,114,37,0.000949765125651359,0.988962189080268
26,115,65,0.00166850630181996,0.990630695382088
26,116,33,0.000847087814770131,0.991477783196858
26,117,20,0.00051338655440614,0.991991169751264
26,118,24,0.000616063865287368,0.992607233616552
26,119,34,0.000872757142490438,0.993479990759042
26,120,25,0.000641733193007675,0.99412172395205
26,121,14,0.000359370588084298,0.994481094540134
26,122,18,0.000462047898965526,0.9949431424391
26,123,15,0.000385039915804605,0.995328182354904
26,124,7,0.000179685294042149,0.995507867648946
26,125,18,0.000462047898965526,0.995969915547912
26,126,18,0.000462047898965526,0.996431963446877
26,127,28,0.000718741176168596,0.997150704623046
26,128,26,0.000667402520727982,0.997818107143774
26,129,26,0.000667402520727982,0.998485509664502
26,130,39,0.00100110378109197,0.999486613445594
26,131,8,0.000205354621762456,0.999691968067356
26,132,7,0.000179685294042149,0.999871653361398
26,133,1,2.5669327720307e-05,0.999897322689119
26,144,4,0.000102677310881228,1
27,1,335,0.010814475255835,0.010814475255835
27,2,730,0.0235658714530135,0.0343803467088485
27,3,707,0.0228233850921652,0.0572037318010137
27,4,697,0.0225005649352746,0.0797042967362882
27,5,691,0.0223068728411402,0.102011169577428
27,6,651,0.0210155922135778,0.123026761791006
27,7,628,0.0202731058527294,0.143299867643736
27,8,514,0.0165929560641766,0.159892823707912
27,9,482,0.0155599315621267,0.175452755270039
27,10,448,0.0144623430286987,0.189915098298738
27,11,341,0.0110081673499693,0.200923265648707
27,12,269,0.00868386222035704,0.209607127869064
27,13,220,0.00710204345159312,0.216709171320657
27,14,287,0.00926493850276011,0.225974109823417
27,15,538,0.0173677244407141,0.243341834264131
27,16,572,0.0184653129741421,0.261807147238274
27,17,621,0.020047131742906,0.28185427898118
27,18,570,0.018400748942764,0.300255027923944
27,19,601,0.0194014914291248,0.319656519353068
27,20,468,0.0151079833424799,0.334764502695548
27,21,414,0.0133647544952707,0.348129257190819
27,22,484,0.0156244955935049,0.363753752784324
27,23,426,0.0137521386835394,0.377505891467863
27,24,358,0.0115569616166833,0.389062853084547
27,25,333,0.0107499112244569,0.399812764309004
27,26,224,0.00723117151434936,0.407043935823353
27,27,157,0.00506827646318236,0.412112212286535
27,28,142,0.00458404622784647,0.416696258514382
27,29,111,0.00358330374148562,0.420279562255867
27,30,114,0.0036801497885528,0.42395971204442
27,31,124,0.00400296994544339,0.427962681989863
27,32,118,0.00380927785130904,0.431771959841173
27,33,117,0.00377699583561998,0.435548955676792
27,34,120,0.00387384188268716,0.43942279755948
27,35,119,0.0038415598669981,0.443264357426478
27,36,100,0.00322820156890596,0.446492558995384
27,37,141,0.00455176421215741,0.451044323207541
27,38,176,0.00568163476127449,0.456725957968816
27,39,175,0.00564935274558544,0.462375310714401
27,40,223,0.0071988894986603,0.469574200213061
27,41,247,0.00797365787519773,0.477547858088259
27,42,301,0.00971688672240695,0.487264744810666
27,43,232,0.00748942763986183,0.494754172450528
27,44,169,0.00545566065145108,0.500209833101979
27,45,158,0.00510055847887142,0.50531039158085
27,46,125,0.00403525196113245,0.509345643541983
27,47,112,0.00361558575717468,0.512961229299157
27,48,96,0.00309907350614972,0.516060302805307
27,49,67,0.002162895051167,0.518223197856474
27,50,62,0.0020014849727217,0.520224682829196
27,51,46,0.00148497272169674,0.521709655550893
27,52,39,0.00125899861187333,0.522968654162766
27,53,45,0.00145269070600768,0.524421344868774
27,54,93,0.00300222745908255,0.527423572327856
27,55,175,0.00564935274558544,0.533072925073442
27,56,212,0.00684378732608064,0.539916712399522
27,57,210,0.00677922329470252,0.546695935694225
27,58,198,0.00639183910643381,0.553087774800659
27,59,272,0.00878070826742422,0.561868483068083
27,60,321,0.0103625270361881,0.572231010104271
27,61,270,0.0087161442360461,0.580947154340317
27,62,369,0.011912063789263,0.59285921812958
27,63,304,0.00981373276947413,0.602672950899054
27,64,381,0.0122994479775317,0.614972398876586
27,65,359,0.0115892436323724,0.626561642508958
27,66,291,0.00939406656551635,0.635955709074475
27,67,329,0.0106207831617006,0.646576492236175
27,68,322,0.0103948090518772,0.656971301288053
27,69,361,0.0116538076637505,0.668625108951803
27,70,357,0.0115246796009943,0.680149788552797
27,71,480,0.0154953675307486,0.695645156083546
27,72,491,0.0158504697033283,0.711495625786874
27,73,412,0.0133001904638926,0.724795816250767
27,74,418,0.0134938825580269,0.738289698808794
27,75,436,0.01407495884043,0.752364657649224
27,76,462,0.0149142912483455,0.767278948897569
27,77,459,0.0148174452012784,0.782096394098848
27,78,563,0.0181747748329406,0.800271168931788
27,79,510,0.0164638280014204,0.816734996933209
27,80,461,0.0148820092326565,0.831617006165865
27,81,368,0.0118797817735739,0.843496787939439
27,82,336,0.010846757271524,0.854343545210963
27,83,338,0.0109113213029022,0.865254866513865
27,84,223,0.0071988894986603,0.872453756012525
27,85,210,0.00677922329470252,0.879232979307228
27,86,231,0.00745714562417277,0.886690124931401
27,87,148,0.00477773832198082,0.891467863253382
27,88,129,0.00416438002388869,0.89563224327727
27,89,129,0.00416438002388869,0.899796623301159
27,90,157,0.00506827646318236,0.904864899764341
27,91,140,0.00451948219646835,0.90938438196081
27,92,102,0.00329276560028408,0.912677147561094
27,93,66,0.00213061303547794,0.914807760596572
27,94,113,0.00364786777286374,0.918455628369435
27,95,91,0.00293766342770443,0.92139329179714
27,96,79,0.00255027923943571,0.923943571036576
27,97,100,0.00322820156890596,0.927171772605482
27,98,58,0.00187235690996546,0.929044129515447
27,99,68,0.00219517706685605,0.931239306582303
27,100,74,0.00238886916099041,0.933628175743293
27,101,90,0.00290538141201537,0.936533557155309
27,102,82,0.00264712528650289,0.939180682441812
27,103,110,0.00355102172579656,0.942731704167608
27,104,171,0.0055202246828292,0.948251928850437
27,105,190,0.00613358298092133,0.954385511831359
27,106,242,0.00781224779675243,0.962197759628111
27,107,238,0.00768311973399619,0.969880879362107
27,108,164,0.00529425057300578,0.975175129935113
27,109,145,0.00468089227491365,0.979856022210027
27,110,122,0.00393840591406527,0.983794428124092
27,111,83,0.00267940730219195,0.986473835426284
27,112,68,0.00219517706685605,0.98866901249314
27,113,55,0.00177551086289828,0.990444523356038
27,114,30,0.000968460470671789,0.99141298382671
27,115,31,0.00100074248636085,0.992413726313071
27,116,19,0.000613358298092133,0.993027084611163
27,117,15,0.000484230235335894,0.993511314846499
27,118,13,0.000419666203957775,0.993930981050457
27,119,23,0.000742486360848371,0.994673467411305
27,120,19,0.000613358298092133,0.995286825709397
27,121,11,0.000355102172579656,0.995641927881977
27,122,14,0.000451948219646835,0.996093876101624
27,123,10,0.000322820156890596,0.996416696258514
27,124,6,0.000193692094134358,0.996610388352649
27,125,11,0.000355102172579656,0.996965490525228
27,126,11,0.000355102172579656,0.997320592697808
27,127,19,0.000613358298092133,0.9979339509959
27,128,16,0.000516512251024954,0.998450463246925
27,129,18,0.000581076282403073,0.999031539529328
27,130,24,0.000774768376537431,0.999806307905866
27,131,5,0.000161410078445298,0.999967717984311
27,132,1,3.22820156890596e-05,1
28,1,401,0.0117578067732004,0.0117578067732004
28,2,971,0.028470898695206,0.0402287054684064
28,3,968,0.0283829350535112,0.0686116405219176
28,4,927,0.0271807652836827,0.0957924058056003
28,5,917,0.0268875531447002,0.122679958950301
28,6,824,0.0241606802521624,0.146840639202463
28,7,747,0.0219029467819968,0.16874358598446
28,8,613,0.0179739041196306,0.18671749010409
28,9,570,0.0167130919220056,0.203430582026096
28,10,569,0.0166837707081073,0.220114352734203
28,11,448,0.0131359038264184,0.233250256560622
28,12,308,0.00903093388066266,0.242281190441284
28,13,297,0.00870840052778185,0.250989590969066
28,14,319,0.00935346723354347,0.26034305820261
28,15,531,0.0155695645799736,0.275912622782583
28,16,601,0.0176220495528515,0.293534672335435
28,17,607,0.017797976836241,0.311332649171676
28,18,568,0.0166544494942091,0.327987098665885
28,19,561,0.0164492009969213,0.344436299662806
28,20,490,0.0143673948101451,0.358803694472951
28,21,461,0.0135170796070957,0.372320774080047
28,22,445,0.0130479401847236,0.385368714264771
28,23,391,0.0114645946342179,0.396833308898988
28,24,368,0.010790206714558,0.407623515613546
28,25,354,0.0103797097199824,0.418003225333529
28,26,215,0.00630406098812491,0.424307286321654
28,27,174,0.00510189121829644,0.42940917753995
28,28,133,0.00389972144846797,0.433308898988418
28,29,106,0.00310804867321507,0.436416947661633
28,30,125,0.00366515173728192,0.440082099398915
28,31,117,0.00343058202609588,0.443512681425011
28,32,118,0.00345990323999414,0.446972584665005
28,33,110,0.00322533352880809,0.450197918193813
28,34,116,0.00340126081219763,0.453599179006011
28,35,129,0.00378243659287495,0.457381615598886
28,36,91,0.00266823046474124,0.460049846063627
28,37,115,0.00337193959829937,0.463421785661926
28,38,183,0.00536578214338074,0.468787567805307
28,39,186,0.0054537457850755,0.474241313590383
28,40,254,0.00744758833015687,0.48168890192054
28,41,259,0.00759419439964815,0.489283096320188
28,42,268,0.00785808532473244,0.49714118164492
28,43,210,0.00615745491863363,0.503298636563554
28,44,172,0.00504324879049993,0.508341885354054
28,45,146,0.00428089722914529,0.512622782583199
28,46,128,0.00375311537897669,0.516375897962176
28,47,127,0.00372379416507843,0.520099692127254
28,48,99,0.00290280017592728,0.523002492303181
28,49,60,0.00175927283389532,0.524761765137077
28,50,68,0.00199384254508137,0.526755607682158
28,51,54,0.00158334555050579,0.528338953232664
28,52,38,0.0011142061281337,0.529453159360798
28,53,58,0.00170063040609881,0.531153789766896
28,54,91,0.00266823046474124,0.533822020231638
28,55,178,0.00521917607388946,0.539041196305527
28,56,230,0.00674387919659874,0.545785075502126
28,57,199,0.00583492156575282,0.551619997067879
28,58,210,0.00615745491863363,0.557777451986512
28,59,288,0.00844450960269755,0.56622196158921
28,60,318,0.00932414601964521,0.575546107608855
28,61,260,0.0076235156135464,0.583169623222401
28,62,345,0.0101158187948981,0.5932854420173
28,63,328,0.00961735815862777,0.602902800175927
28,64,355,0.0104090309338807,0.613311831109808
28,65,324,0.00950007330303475,0.622811904412843
28,66,278,0.008151297463715,0.630963201876558
28,67,365,0.0107022430728632,0.641665444949421
28,68,349,0.0102331036504911,0.651898548599912
28,69,389,0.0114059522064213,0.663304500806333
28,70,400,0.0117284855593022,0.675032986365636
28,71,520,0.0152470312270928,0.690280017592728
28,72,578,0.0169476616331916,0.70722767922592
28,73,494,0.0144846796657382,0.721712358891658
