Industry_NAICS6_CBP,FAFZONE,CBPZONE,employment,establishment,e1,e2,e3,e4,e5,e6,e7,e8
112112,300,62,399,112,106,6,0,0,0,0,0,0
112120,300,62,172,46,44,2,0,0,0,0,0,0
112210,300,62,396,104,96,8,0,0,0,0,0,0
112310,300,62,617,335,332,2,1,0,0,0,0,0
112410,300,62,1323,607,600,5,2,0,0,0,0,0
112511,300,62,9086,4540,4496,23,21,0,0,0,0,0
111110,310,63,17526,8499,8499,0,0,0,0,0,0,0
111130,310,63,24493,11769,11769,0,0,0,0,0,0,0
111211,310,63,1541,249,226,23,0,0,0,0,0,0
111310,310,63,760,257,247,10,0,0,0,0,0,0
111411,310,63,1449,269,253,15,1,0,0,0,0,0
111930,310,63,12644,7871,7843,26,2,0,0,0,0,0
112111,310,63,20918,10243,10112,131,0,0,0,0,0,0
112112,310,63,5390,922,922,0,0,0,0,0,0,0
112120,310,63,1156,89,62,27,0,0,0,0,0,0
112210,310,63,2733,549,549,0,0,0,0,0,0,0
112310,310,63,2029,517,468,49,0,0,0,0,0,0
112410,310,63,1513,852,848,3,1,0,0,0,0,0
112511,310,63,4375,2393,2367,21,5,0,0,0,0,0
111211,321,64,434,23,18,5,0,0,0,0,0,0
111310,321,64,34,20,20,0,0,0,0,0,0,0
111411,321,64,85,25,22,3,0,0,0,0,0,0
111930,321,64,96,60,60,0,0,0,0,0,0,0
112111,321,64,205,91,91,0,0,0,0,0,0,0
112112,321,64,4,3,3,0,0,0,0,0,0,0
112120,321,64,12,1,1,0,0,0,0,0,0,0
112210,321,64,1,1,1,0,0,0,0,0,0,0
112310,321,64,41,14,13,1,0,0,0,0,0,0
112410,321,64,26,23,23,0,0,0,0,0,0,0
112511,321,64,175,76,74,2,0,0,0,0,0,0
111110,329,65,19,9,9,0,0,0,0,0,0,0
111130,329,65,31,20,20,0,0,0,0,0,0,0
111211,329,65,106,41,39,2,0,0,0,0,0,0
111310,329,65,136,60,59,1,0,0,0,0,0,0
111411,329,65,205,56,53,3,0,0,0,0,0,0
111930,329,65,2218,787,759,28,0,0,0,0,0,0
112111,329,65,2846,995,976,19,0,0,0,0,0,0
112112,329,65,17,9,9,0,0,0,0,0,0,0
112120,329,65,563,17,5,12,0,0,0,0,0,0
112210,329,65,23,9,9,0,0,0,0,0,0,0
112310,329,65,149,80,79,1,0,0,0,0,0,0
112410,329,65,448,183,178,5,0,0,0,0,0,0
112511,329,65,955,519,516,3,0,0,0,0,0,0
111110,330,66,38,23,23,0,0,0,0,0,0,0
111130,330,66,44,24,24,0,0,0,0,0,0,0
111211,330,66,909,285,270,15,0,0,0,0,0,0
111310,330,66,1324,370,363,6,0,1,0,0,0,0
111411,330,66,2074,446,429,13,2,2,0,0,0,0
111930,330,66,2310,1060,1041,17,2,0,0,0,0,0
112111,330,66,778,387,381,6,0,0,0,0,0,0
112112,330,66,3,2,2,0,0,0,0,0,0,0
112120,330,66,538,88,83,5,0,0,0,0,0,0
112210,330,66,84,71,71,0,0,0,0,0,0,0
112310,330,66,642,245,242,2,0,1,0,0,0,0
112410,330,66,541,295,293,2,0,0,0,0,0,0
112511,330,66,1487,653,638,14,1,0,0,0,0,0
111110,341,67,251,107,102,5,0,0,0,0,0,0
111130,341,67,251,139,137,2,0,0,0,0,0,0
111211,341,67,2328,384,348,32,4,0,0,0,0,0
111310,341,67,3591,331,296,26,6,3,0,0,0,0
111411,341,67,6372,854,763,76,15,0,0,0,0,0
111930,341,67,3011,1322,1311,6,4,0,1,0,0,0
112111,341,67,586,291,290,0,1,0,0,0,0,0
112112,341,67,12,5,5,0,0,0,0,0,0,0
112120,341,67,159,31,29,2,0,0,0,0,0,0
112210,341,67,68,45,45,0,0,0,0,0,0,0
112310,341,67,1340,460,453,5,1,1,0,0,0,0
112410,341,67,780,408,402,6,0,0,0,0,0,0
112511,341,67,2225,1106,1096,10,0,0,0,0,0,0
111110,342,68,330,200,199,1,0,0,0,0,0,0
111130,342,68,497,285,283,2,0,0,0,0,0,0
111211,342,68,1835,242,218,20,4,0,0,0,0,0
111310,342,68,3497,256,219,30,3,4,0,0,0,0
111411,342,68,2131,452,422,27,3,0,0,0,0,0
111930,342,68,1057,520,514,5,1,0,0,0,0,0
112111,342,68,354,167,164,3,0,0,0,0,0,0
112112,342,68,3,3,3,0,0,0,0,0,0,0
112120,342,68,57,13,13,0,0,0,0,0,0,0
112210,342,68,67,18,18,0,0,0,0,0,0,0
112310,342,68,327,172,171,1,0,0,0,0,0,0
112410,342,68,241,139,138,1,0,0,0,0,0,0
112511,342,68,1412,471,466,3,1,1,0,0,0,0
111110,349,69,76,51,51,0,0,0,0,0,0,0
111130,349,69,105,68,68,0,0,0,0,0,0,0
111211,349,69,1135,154,135,17,2,0,0,0,0,0
111310,349,69,1576,141,129,7,4,1,0,0,0,0
111411,349,69,1880,258,236,17,5,0,0,0,0,0
111930,349,69,510,305,301,4,0,0,0,0,0,0
112111,349,69,122,97,97,0,0,0,0,0,0,0
112120,349,69,9,5,5,0,0,0,0,0,0,0
112210,349,69,12,12,12,0,0,0,0,0,0,0
112310,349,69,140,115,115,0,0,0,0,0,0,0
112410,349,69,163,93,92,1,0,0,0,0,0,0
112511,349,69,1273,278,272,3,2,1,0,0,0,0
111110,350,70,403,159,155,4,0,0,0,0,0,0
111130,350,70,502,234,234,0,0,0,0,0,0,0
111211,350,70,3608,916,878,30,8,0,0,0,0,0
111310,350,70,6491,2429,2382,43,4,0,0,0,0,0
111411,350,70,1339,254,235,18,1,0,0,0,0,0
111920,350,70,226,48,43,5,0,0,0,0,0,0
111930,350,70,8912,4323,4236,84,3,0,0,0,0,0
112111,350,70,16409,7215,7128,82,5,0,0,0,0,0
112112,350,70,194,53,46,7,0,0,0,0,0,0
112120,350,70,3022,110,34,76,0,0,0,0,0,0
112210,350,70,121,61,60,1,0,0,0,0,0,0
112310,350,70,673,368,367,0,0,1,0,0,0,0
112410,350,70,3139,1943,1934,7,1,1,0,0,0,0
112511,350,70,5870,2863,2847,10,4,2,0,0,0,0
111110,361,71,183,84,83,1,0,0,0,0,0,0
111130,361,71,243,113,112,1,0,0,0,0,0,0
111211,361,71,1199,245,234,7,4,0,0,0,0,0
111310,361,71,1953,268,250,16,2,0,0,0,0,0
111411,361,71,1653,342,331,8,3,0,0,0,0,0
111930,361,71,2771,1151,1131,16,4,0,0,0,0,0
112111,361,71,891,469,462,7,0,0,0,0,0,0
112112,361,71,41,20,20,0,0,0,0,0,0,0
112120,361,71,1863,238,210,28,0,0,0,0,0,0
112210,361,71,104,53,52,1,0,0,0,0,0,0
112310,361,71,727,187,182,1,4,0,0,0,0,0
112410,361,71,300,190,189,1,0,0,0,0,0,0
112511,361,71,1386,737,722,15,0,0,0,0,0,0
111110,362,72,145,77,77,0,0,0,0,0,0,0
111130,362,72,230,111,109,2,0,0,0,0,0,0
111211,362,72,572,168,161,6,1,0,0,0,0,0
111310,362,72,1818,222,203,16,3,0,0,0,0,0
111411,362,72,915,198,190,8,0,0,0,0,0,0
111930,362,72,1385,634,622,11,1,0,0,0,0,0
112111,362,72,582,288,282,6,0,0,0,0,0,0
112112,362,72,47,22,22,0,0,0,0,0,0,0
112120,362,72,817,107,93,14,0,0,0,0,0,0
112210,362,72,59,37,37,0,0,0,0,0,0,0
112310,362,72,258,96,94,1,1,0,0,0,0,0
112410,362,72,70,60,60,0,0,0,0,0,0,0
112511,362,72,917,359,352,6,1,0,0,0,0,0
111110,363,73,94,39,39,0,0,0,0,0,0,0
111130,363,73,65,39,39,0,0,0,0,0,0,0
111211,363,73,1356,279,262,14,3,0,0,0,0,0
111310,363,73,1981,297,280,15,2,0,0,0,0,0
111411,363,73,2282,451,434,15,2,0,0,0,0,0
111930,363,73,855,399,395,3,1,0,0,0,0,0
112111,363,73,354,129,124,5,0,0,0,0,0,0
112112,363,73,8,6,6,0,0,0,0,0,0,0
112120,363,73,236,35,32,3,0,0,0,0,0,0
112210,363,73,21,21,21,0,0,0,0,0,0,0
112310,363,73,519,166,161,3,2,0,0,0,0,0
112410,363,73,203,66,65,0,1,0,0,0,0,0
112511,363,73,1534,645,629,16,0,0,0,0,0,0
111110,364,74,631,316,312,4,0,0,0,0,0,0
111130,364,74,1032,462,452,10,0,0,0,0,0,0
111211,364,74,1321,297,275,20,2,0,0,0,0,0
111310,364,74,4162,529,490,35,4,0,0,0,0,0
111411,364,74,1429,282,271,10,1,0,0,0,0,0
111930,364,74,1151,725,716,9,0,0,0,0,0,0
112111,364,74,664,397,393,4,0,0,0,0,0,0
112112,364,74,41,35,35,0,0,0,0,0,0,0
112120,364,74,1588,229,207,22,0,0,0,0,0,0
112210,364,74,75,40,39,1,0,0,0,0,0,0
112310,364,74,535,146,142,2,2,0,0,0,0,0
112410,364,74,441,120,119,0,0,1,0,0,0,0
112511,364,74,1205,524,515,8,1,0,0,0,0,0
111110,369,75,1178,576,565,11,0,0,0,0,0,0
111130,369,75,1518,764,752,12,0,0,0,0,0,0
111211,369,75,3666,724,676,38,10,0,0,0,0,0
111310,369,75,9662,1464,1370,87,7,0,0,0,0,0
111411,369,75,5745,938,889,40,9,0,0,0,0,0
111930,369,75,10902,5384,5306,68,10,0,0,0,0,0
112111,369,75,4741,2444,2391,52,1,0,0,0,0,0
112112,369,75,301,129,128,1,0,0,0,0,0,0
112120,369,75,11289,1543,1386,157,0,0,0,0,0,0
112210,369,75,603,233,226,7,0,0,0,0,0,0
112310,369,75,1625,641,629,7,5,0,0,0,0,0
112410,369,75,774,520,518,2,0,0,0,0,0,0
112511,369,75,6112,2140,2088,48,2,2,0,0,0,0
111110,371,76,434,227,226,1,0,0,0,0,0,0
111130,371,76,684,319,315,4,0,0,0,0,0,0
111211,371,76,627,136,126,8,2,0,0,0,0,0
111310,371,76,763,185,175,10,0,0,0,0,0,0
111411,371,76,1262,251,235,16,0,0,0,0,0,0
111920,371,76,35,12,12,0,0,0,0,0,0,0
111930,371,76,2690,1368,1342,25,1,0,0,0,0,0
112111,371,76,4116,2139,2122,14,2,1,0,0,0,0
112112,371,76,65,34,34,0,0,0,0,0,0,0
112120,371,76,284,44,41,3,0,0,0,0,0,0
112210,371,76,238,48,48,0,0,0,0,0,0,0
112310,371,76,1513,565,565,0,0,0,0,0,0,0
112410,371,76,433,266,264,2,0,0,0,0,0,0
112511,371,76,1013,684,683,0,1,0,0,0,0,0
111110,372,77,524,268,267,1,0,0,0,0,0,0
111130,372,77,884,424,421,3,0,0,0,0,0,0
111211,372,77,1378,214,195,14,5,0,0,0,0,0
111310,372,77,1170,343,328,14,1,0,0,0,0,0
111411,372,77,1910,327,304,20,3,0,0,0,0,0
111910,372,77,589,74,70,4,0,0,0,0,0,0
111930,372,77,4431,2003,1955,41,7,0,0,0,0,0
112111,372,77,3586,2342,2325,16,1,0,0,0,0,0
112112,372,77,36,23,23,0,0,0,0,0,0,0
112120,372,77,182,33,31,2,0,0,0,0,0,0
112210,372,77,186,43,43,0,0,0,0,0,0,0
112310,372,77,1674,601,601,0,0,0,0,0,0,0
112410,372,77,571,376,376,0,0,0,0,0,0,0
112511,372,77,2249,771,762,2,7,0,0,0,0,0
111110,373,78,349,175,175,0,0,0,0,0,0,0
111130,373,78,502,237,236,1,0,0,0,0,0,0
111211,373,78,1755,281,255,20,6,0,0,0,0,0
111310,373,78,885,223,214,7,2,0,0,0,0,0
111411,373,78,1514,331,316,13,2,0,0,0,0,0
111910,373,78,1162,123,109,14,0,0,0,0,0,0
111920,373,78,43,14,14,0,0,0,0,0,0,0
111930,373,78,2726,1057,1027,23,7,0,0,0,0,0
112111,373,78,2533,1207,1193,13,0,1,0,0,0,0
112112,373,78,49,17,16,1,0,0,0,0,0,0
112120,373,78,111,21,20,1,0,0,0,0,0,0
112210,373,78,446,91,91,0,0,0,0,0,0,0
112310,373,78,1172,402,402,0,0,0,0,0,0,0
112410,373,78,434,217,214,3,0,0,0,0,0,0
112511,373,78,1383,652,642,8,2,0,0,0,0,0
111110,379,79,2623,1303,1298,5,0,0,0,0,0,0
111130,379,79,3586,1763,1757,6,0,0,0,0,0,0
111211,379,79,5291,889,817,51,21,0,0,0,0,0
111310,379,79,4787,1188,1142,42,4,0,0,0,0,0
111411,379,79,9299,1816,1711,91,14,0,0,0,0,0
111910,379,79,1590,197,182,15,0,0,0,0,0,0
111920,379,79,934,343,338,5,0,0,0,0,0,0
111930,379,79,10278,4655,4547,92,16,0,0,0,0,0
112111,379,79,8620,5181,5135,44,1,1,0,0,0,0
112112,379,79,198,83,80,3,0,0,0,0,0,0
112120,379,79,510,74,67,7,0,0,0,0,0,0
112210,379,79,4526,945,945,0,0,0,0,0,0,0
112310,379,79,6546,2317,2317,0,0,0,0,0,0,0
112410,379,79,1320,733,728,5,0,0,0,0,0,0
112511,379,79,5222,2162,2140,10,12,0,0,0,0,0
111110,380,80,9670,4368,4368,0,0,0,0,0,0,0
111130,380,80,13260,6046,6046,0,0,0,0,0,0,0
111211,380,80,2163,158,108,50,0,0,0,0,0,0
111310,380,80,72,37,37,0,0,0,0,0,0,0
111411,380,80,429,62,59,3,0,0,0,0,0,0
111930,380,80,11978,8273,8241,32,0,0,0,0,0,0
112111,380,80,7596,4265,4237,28,0,0,0,0,0,0
112112,380,80,400,150,145,5,0,0,0,0,0,0
112120,380,80,346,35,29,6,0,0,0,0,0,0
112210,380,80,314,54,46,8,0,0,0,0,0,0
112310,380,80,269,114,112,1,1,0,0,0,0,0
112410,380,80,409,241,238,3,0,0,0,0,0,0
112511,380,80,2806,1265,1257,8,0,0,0,0,0,0
111110,391,81,947,555,552,3,0,0,0,0,0,0
111130,391,81,1448,850,846,4,0,0,0,0,0,0
111211,391,81,388,142,136,6,0,0,0,0,0,0
111310,391,81,417,137,133,4,0,0,0,0,0,0
111411,391,81,827,198,192,6,0,0,0,0,0,0
111910,391,81,7,5,5,0,0,0,0,0,0,0
111930,391,81,1410,1012,1011,0,1,0,0,0,0,0
112111,391,81,1373,717,709,7,1,0,0,0,0,0
112112,391,81,53,24,24,0,0,0,0,0,0,0
112120,391,81,69,12,11,1,0,0,0,0,0,0
112210,391,81,143,45,45,0,0,0,0,0,0,0
112310,391,81,536,179,175,4,0,0,0,0,0,0
112410,391,81,303,168,166,2,0,0,0,0,0,0
112511,391,81,2274,744,735,6,2,1,0,0,0,0
111110,392,82,677,443,443,0,0,0,0,0,0,0
111130,392,82,868,596,595,1,0,0,0,0,0,0
111211,392,82,1474,279,269,6,4,0,0,0,0,0
111310,392,82,1202,289,277,10,2,0,0,0,0,0
111411,392,82,2436,484,470,10,4,0,0,0,0,0
111930,392,82,1871,1256,1252,3,1,0,0,0,0,0
112111,392,82,900,484,477,6,1,0,0,0,0,0
112112,392,82,110,30,29,1,0,0,0,0,0,0
112120,392,82,327,65,63,2,0,0,0,0,0,0
112210,392,82,276,83,83,0,0,0,0,0,0,0
112310,392,82,1520,392,374,18,0,0,0,0,0,0
112410,392,82,453,211,208,3,0,0,0,0,0,0
112511,392,82,2876,1143,1133,7,1,2,0,0,0,0
111110,393,83,2588,1549,1543,6,0,0,0,0,0,0
111130,393,83,3882,2216,2205,11,0,0,0,0,0,0
111211,393,83,1014,228,220,5,3,0,0,0,0,0
111310,393,83,794,225,218,5,2,0,0,0,0,0
111411,393,83,3104,363,341,12,10,0,0,0,0,0
111930,393,83,3964,2458,2445,11,2,0,0,0,0,0
112111,393,83,2394,1185,1168,14,3,0,0,0,0,0
112112,393,83,94,46,46,0,0,0,0,0,0,0
112120,393,83,492,91,86,5,0,0,0,0,0,0
112210,393,83,603,183,183,0,0,0,0,0,0,0
112310,393,83,1205,396,388,8,0,0,0,0,0,0
112410,393,83,1082,518,513,4,1,0,0,0,0,0
112511,393,83,2802,1176,1164,10,1,1,0,0,0,0
111110,394,84,2290,1418,1414,4,0,0,0,0,0,0
111130,394,84,3694,2081,2072,9,0,0,0,0,0,0
111211,394,84,162,72,71,1,0,0,0,0,0,0
111310,394,84,270,102,100,2,0,0,0,0,0,0
111411,394,84,1074,132,124,5,3,0,0,0,0,0
111930,394,84,1858,1247,1243,3,1,0,0,0,0,0
112111,394,84,1149,707,701,6,0,0,0,0,0,0
112112,394,84,133,69,69,0,0,0,0,0,0,0
112120,394,84,291,56,51,5,0,0,0,0,0,0
112210,394,84,622,208,208,0,0,0,0,0,0,0
112310,394,84,936,304,296,8,0,0,0,0,0,0
112410,394,84,513,261,258,3,0,0,0,0,0,0
112511,394,84,1012,664,662,2,0,0,0,0,0,0
111110,399,85,11563,6626,6602,24,0,0,0,0,0,0
111130,399,85,15867,9386,9365,21,0,0,0,0,0,0
111211,399,85,2278,680,664,12,4,0,0,0,0,0
111310,399,85,2883,873,845,25,3,0,0,0,0,0
111411,399,85,5031,814,778,27,9,0,0,0,0,0
111910,399,85,8,4,4,0,0,0,0,0,0,0
111930,399,85,17368,11146,11110,29,4,3,0,0,0,0
112111,399,85,15305,7629,7516,102,10,1,0,0,0,0
112112,399,85,969,419,418,1,0,0,0,0,0,0
112120,399,85,4590,1021,978,43,0,0,0,0,0,0
112210,399,85,2624,877,877,0,0,0,0,0,0,0
112310,399,85,5375,1751,1707,44,0,0,0,0,0,0
112410,399,85,3357,1950,1935,13,2,0,0,0,0,0
112511,399,85,10400,4335,4292,32,7,4,0,0,0,0
111110,401,86,179,104,104,0,0,0,0,0,0,0
111130,401,86,320,173,172,1,0,0,0,0,0,0
111211,401,86,169,88,86,2,0,0,0,0,0,0
111310,401,86,629,326,324,2,0,0,0,0,0,0
111411,401,86,907,116,106,9,1,0,0,0,0,0
111920,401,86,8,6,6,0,0,0,0,0,0,0
111930,401,86,3265,1634,1615,16,2,1,0,0,0,0
112111,401,86,10935,5501,5433,60,8,0,0,0,0,0
112112,401,86,86,14,11,3,0,0,0,0,0,0
112120,401,86,234,35,31,4,0,0,0,0,0,0
112210,401,86,915,201,188,13,0,0,0,0,0,0
112310,401,86,1660,761,745,16,0,0,0,0,0,0
112410,401,86,882,493,490,3,0,0,0,0,0,0
112511,401,86,2519,1467,1458,7,2,0,0,0,0,0
111110,402,87,89,58,58,0,0,0,0,0,0,0
111130,402,87,148,70,70,0,0,0,0,0,0,0
111211,402,87,92,56,55,1,0,0,0,0,0,0
111310,402,87,536,284,282,2,0,0,0,0,0,0
111411,402,87,645,88,83,4,1,0,0,0,0,0
111930,402,87,1986,1426,1419,7,0,0,0,0,0,0
112111,402,87,9474,4818,4757,54,7,0,0,0,0,0
112112,402,87,12,4,4,0,0,0,0,0,0,0
112120,402,87,37,8,8,0,0,0,0,0,0,0
112210,402,87,335,99,94,5,0,0,0,0,0,0
112310,402,87,1130,504,489,15,0,0,0,0,0,0
112410,402,87,663,409,406,3,0,0,0,0,0,0
112511,402,87,1827,1129,1123,6,0,0,0,0,0,0
111110,409,88,2435,1265,1259,6,0,0,0,0,0,0
111130,409,88,3095,1661,1654,7,0,0,0,0,0,0
111211,409,88,456,195,192,2,1,0,0,0,0,0
111310,409,88,1709,863,854,9,0,0,0,0,0,0
111411,409,88,2182,217,194,18,5,0,0,0,0,0
111920,409,88,691,363,363,0,0,0,0,0,0,0
111930,409,88,15428,9357,9283,66,7,1,0,0,0,0
112111,409,88,57366,28166,27760,377,29,0,0,0,0,0
112112,409,88,347,81,72,9,0,0,0,0,0,0
112120,409,88,548,105,100,5,0,0,0,0,0,0
112210,409,88,1660,404,382,22,0,0,0,0,0,0
112310,409,88,4464,1874,1823,51,0,0,0,0,0,0
112410,409,88,3241,1661,1643,16,1,1,0,0,0,0
112511,409,88,7976,4294,4257,32,2,3,0,0,0,0
111110,411,89,79,31,31,0,0,0,0,0,0,0
111130,411,89,115,36,36,0,0,0,0,0,0,0
111211,411,89,2621,354,316,28,10,0,0,0,0,0
111310,411,89,10129,1615,1475,121,19,0,0,0,0,0
111411,411,89,12768,1667,1541,101,25,0,0,0,0,0
111930,411,89,4296,1607,1558,45,4,0,0,0,0,0
112111,411,89,3615,1652,1629,23,0,0,0,0,0,0
112112,411,89,46,10,9,1,0,0,0,0,0,0
112120,411,89,313,31,26,5,0,0,0,0,0,0
112210,411,89,269,117,115,2,0,0,0,0,0,0
112310,411,89,1277,559,554,1,4,0,0,0,0,0
112410,411,89,1326,500,486,13,1,0,0,0,0,0
112511,411,89,2741,1173,1152,17,4,0,0,0,0,0
111110,419,90,873,312,309,3,0,0,0,0,0,0
111130,419,90,1207,414,412,2,0,0,0,0,0,0
111211,419,90,5199,749,676,51,22,0,0,0,0,0
111310,419,90,17143,2557,2329,195,33,0,0,0,0,0
111411,419,90,11518,1490,1380,86,24,0,0,0,0,0
111930,419,90,19414,6462,6209,229,24,0,0,0,0,0
112111,419,90,18868,7913,7792,111,10,0,0,0,0,0
112112,419,90,703,128,120,8,0,0,0,0,0,0
112120,419,90,1515,169,145,24,0,0,0,0,0,0
112210,419,90,457,207,203,4,0,0,0,0,0,0
112310,419,90,2688,965,946,12,7,0,0,0,0,0
112410,419,90,3043,1598,1573,24,1,0,0,0,0,0
112511,419,90,7499,3231,3178,45,7,0,1,0,0,0
111110,421,91,489,261,259,2,0,0,0,0,0,0
111130,421,91,748,412,411,1,0,0,0,0,0,0
111211,421,91,1314,235,224,8,3,0,0,0,0,0
111310,421,91,911,209,202,6,1,0,0,0,0,0
111411,421,91,3754,515,493,12,10,0,0,0,0,0
111910,421,91,33,9,9,0,0,0,0,0,0,0
111930,421,91,1591,814,811,3,0,0,0,0,0,0
112111,421,91,723,359,354,5,0,0,0,0,0,0
112112,421,91,92,43,43,0,0,0,0,0,0,0
112120,421,91,1383,286,275,11,0,0,0,0,0,0
112210,421,91,148,49,49,0,0,0,0,0,0,0
112310,421,91,1022,350,344,6,0,0,0,0,0,0
112410,421,91,393,256,252,4,0,0,0,0,0,0
112511,421,91,2353,1068,1057,8,3,0,0,0,0,0
111110,422,92,497,280,279,1,0,0,0,0,0,0
111130,422,92,687,421,420,1,0,0,0,0,0,0
111211,422,92,727,194,186,7,1,0,0,0,0,0
111310,422,92,1158,244,226,16,2,0,0,0,0,0
111411,422,92,2190,255,239,12,4,0,0,0,0,0
111930,422,92,4479,2140,2131,8,0,1,0,0,0,0
112111,422,92,2856,1291,1278,11,0,2,0,0,0,0
112112,422,92,119,57,56,1,0,0,0,0,0,0
112120,422,92,618,133,127,6,0,0,0,0,0,0
112210,422,92,140,61,61,0,0,0,0,0,0,0
112310,422,92,740,235,226,9,0,0,0,0,0,0
112410,422,92,569,294,290,4,0,0,0,0,0,0
112511,422,92,1986,882,876,4,1,1,0,0,0,0
111110,429,93,4505,2551,2542,9,0,0,0,0,0,0
111130,429,93,6075,3542,3529,13,0,0,0,0,0,0
111211,429,93,4838,1225,1169,50,6,0,0,0,0,0
111310,429,93,8552,1753,1642,101,10,0,0,0,0,0
111411,429,93,11558,1680,1608,47,25,0,0,0,0,0
111910,429,93,404,103,103,0,0,0,0,0,0,0
111930,429,93,20318,9892,9840,47,3,2,0,0,0,0
112111,429,93,10572,5192,5142,47,1,2,0,0,0,0
112112,429,93,1117,476,471,5,0,0,0,0,0,0
112120,429,93,14135,2696,2556,140,0,0,0,0,0,0
112210,429,93,1994,647,647,0,0,0,0,0,0,0
112310,429,93,7239,2376,2311,65,0,0,0,0,0,0
112410,429,93,3256,1515,1485,29,0,1,0,0,0,0
112511,429,93,10842,4052,4003,32,10,7,0,0,0,0
111110,440,94,2,2,2,0,0,0,0,0,0,0
111130,440,94,27,8,8,0,0,0,0,0,0,0
111211,440,94,860,201,193,8,0,0,0,0,0,0
111310,440,94,285,100,96,4,0,0,0,0,0,0
111411,440,94,916,190,175,14,1,0,0,0,0,0
111930,440,94,260,121,121,0,0,0,0,0,0,0
112111,440,94,278,116,113,3,0,0,0,0,0,0
112112,440,94,1,1,1,0,0,0,0,0,0,0
112120,440,94,50,10,9,1,0,0,0,0,0,0
112210,440,94,14,10,10,0,0,0,0,0,0,0
112310,440,94,178,58,56,2,0,0,0,0,0,0
112410,440,94,110,57,56,1,0,0,0,0,0,0
112511,440,94,411,180,174,6,0,0,0,0,0,0
111110,451,95,167,53,52,1,0,0,0,0,0,0
111130,451,95,151,91,91,0,0,0,0,0,0,0
111211,451,95,527,88,82,4,2,0,0,0,0,0
111310,451,95,213,66,63,3,0,0,0,0,0,0
111411,451,95,147,42,40,2,0,0,0,0,0,0
111920,451,95,26,13,13,0,0,0,0,0,0,0
111930,451,95,490,297,294,3,0,0,0,0,0,0
112111,451,95,165,120,120,0,0,0,0,0,0,0
112120,451,95,2,2,2,0,0,0,0,0,0,0
112210,451,95,18,18,18,0,0,0,0,0,0,0
112310,451,95,159,69,69,0,0,0,0,0,0,0
112410,451,95,38,31,31,0,0,0,0,0,0,0
112511,451,95,318,173,172,1,0,0,0,0,0,0
111110,452,96,98,53,53,0,0,0,0,0,0,0
111130,452,96,157,64,63,1,0,0,0,0,0,0
111211,452,96,1480,312,300,7,5,0,0,0,0,0
111310,452,96,728,346,343,2,1,0,0,0,0,0
111411,452,96,1190,207,191,14,2,0,0,0,0,0
111930,452,96,3621,1750,1719,30,1,0,0,0,0,0
112111,452,96,3812,2066,2050,14,1,1,0,0,0,0
112120,452,96,116,23,22,1,0,0,0,0,0,0
112210,452,96,96,61,61,0,0,0,0,0,0,0
112310,452,96,1228,449,449,0,0,0,0,0,0,0
112410,452,96,548,374,374,0,0,0,0,0,0,0
112511,452,96,1703,962,952,10,0,0,0,0,0,0
111110,459,97,1375,652,640,12,0,0,0,0,0,0
111130,459,97,2006,870,849,21,0,0,0,0,0,0
111211,459,97,2853,706,678,20,8,0,0,0,0,0
111310,459,97,2762,679,656,17,6,0,0,0,0,0
111411,459,97,2649,421,384,31,6,0,0,0,0,0
111910,459,97,82,15,15,0,0,0,0,0,0,0
111920,459,97,551,266,266,0,0,0,0,0,0,0
111930,459,97,8297,4190,4121,67,2,0,0,0,0,0
112111,459,97,4918,2921,2894,27,0,0,0,0,0,0
112120,459,97,221,35,33,2,0,0,0,0,0,0
112210,459,97,448,166,163,3,0,0,0,0,0,0
112310,459,97,3535,1206,1206,0,0,0,0,0,0,0
112410,459,97,1255,784,781,3,0,0,0,0,0,0
112511,459,97,4594,1992,1971,18,1,0,2,0,0,0
111110,460,98,7674,4250,4250,0,0,0,0,0,0,0
111130,460,98,10588,5890,5890,0,0,0,0,0,0,0
111211,460,98,440,131,128,3,0,0,0,0,0,0
111310,460,98,276,111,108,3,0,0,0,0,0,0
111411,460,98,774,117,112,4,1,0,0,0,0,0
111930,460,98,10269,7345,7313,32,0,0,0,0,0,0
112111,460,98,14159,7055,6987,68,0,0,0,0,0,0
112112,460,98,1461,403,403,0,0,0,0,0,0,0
112120,460,98,2385,117,51,66,0,0,0,0,0,0
112210,460,98,1735,245,245,0,0,0,0,0,0,0
112310,460,98,1083,319,307,12,0,0,0,0,0,0
112410,460,98,1341,675,666,7,2,0,0,0,0,0
112511,460,98,4026,1641,1605,36,0,0,0,0,0,0
111110,471,99,222,95,95,0,0,0,0,0,0,0
111130,471,99,369,158,156,2,0,0,0,0,0,0
111211,471,99,236,25,24,0,1,0,0,0,0,0
111310,471,99,64,40,40,0,0,0,0,0,0,0
111411,471,99,155,52,49,3,0,0,0,0,0,0
111920,471,99,49,31,31,0,0,0,0,0,0,0
111930,471,99,929,606,606,0,0,0,0,0,0,0
112111,471,99,512,340,339,1,0,0,0,0,0,0
112112,471,99,23,8,8,0,0,0,0,0,0,0
112120,471,99,1,1,1,0,0,0,0,0,0,0
112210,471,99,21,12,12,0,0,0,0,0,0,0
112310,471,99,167,69,67,2,0,0,0,0,0,0
112410,471,99,39,22,22,0,0,0,0,0,0,0
112511,471,99,710,197,192,4,1,0,0,0,0,0
111110,472,100,437,222,219,3,0,0,0,0,0,0
