Industry_NAICS6_Make,Industry_NAICS6_Use,ProVal
326210,114000,1.0857366825481
326290,114000,10.9676493346435
485000,114000,0.458088121314977
48A000,114000,34.4600508877324
517110,114000,0.650525585230653
517A00,114000,0.593722287050265
522A00,114000,7.50882135169804
52A000,114000,43.1021394465152
523A00,114000,4.86661337159928
5241XX,114000,426.765124243146
524200,114000,8.82747089718635
531ORE,114000,3.95761824640394
541100,114000,0.88133402433245
541512,114000,1.77882956622268
54151A,114000,0.877335026731789
541200,114000,15.7608297997369
541300,114000,3.51683672008911
541610,114000,0.902958428989383
5416A0,114000,2.69954426533916
541800,114000,1.84192604109824
541940,114000,45.9418768324826
5419A0,114000,1.81563236900432
561700,114000,3.2472671912428
562000,114000,2.07361541554054
722110,114000,0.885849108487945
722211,114000,0.881402485038988
811400,114000,1.11804725997223
S00203,114000,0.887491640880813
111400,115000,116.409580231467
1121A0,115000,39.3239181470312
112A00,115000,403.334375839611
113000,115000,3.07355131750851
221100,115000,59.5587124938669
221200,115000,3.98418458132892
221300,115000,5.8647783713587
230301,115000,21.5925401182703
327320,115000,20.8311089076684
33211A,115000,2.82312247486227
332310,115000,22.2610534586865
332500,115000,4.56931052806039
332710,115000,0.95276085592669
332999,115000,1.90000904320783
333112,115000,16.5280083688281
333920,115000,1.51805907547756
334514,115000,0.852348106997055
335911,115000,1.09240620691371
336320,115000,3.3311022950562
336350,115000,2.6213825073329
336390,115000,13.3240956800742
311119,115000,262.695934452214
31161A,115000,0.973341896166677
314900,115000,27.2781721683751
324110,115000,68.7305168408551
324190,115000,1.71717589236697
325414,115000,492.310560998392
325310,115000,1379.24622957999
325320,115000,520.577810887337
325510,115000,0.785927127870257
326110,115000,2.15548339077748
326190,115000,45.2898457530502
326210,115000,3.28535791796167
423800,115000,1.12867570303858
424400,115000,0.843715048841904
424A00,115000,4.17896986840905
425000,115000,2.49492003095079
48A000,115000,40.2459254584839
517110,115000,5.90532515837559
517A00,115000,1.19770612782042
522A00,115000,11.360565632021
52A000,115000,119.323945249638
523900,115000,0.572475488191931
523A00,115000,5.72678078177348
5241XX,115000,130.586897152533
524200,115000,50.7514055297556
531ORE,115000,2.99386413185795
532100,115000,0.656232558525693
532400,115000,46.4048485546633
533000,115000,5.98293117232706
541100,115000,89.7839761509021
541512,115000,19.7362186843083
54151A,115000,5.30950021880782
541200,115000,49.4574277483782
541300,115000,360.930470293272
541610,115000,0.910761535448409
541700,115000,1.87434764925942
541800,115000,1.8578434349969
5419A0,115000,2.74698381085213
561300,115000,3.37832971348606
561700,115000,22.1084716832635
561100,115000,0.840692191317121
561400,115000,1.69171744052225
561500,115000,3.69207961192277
561900,115000,1.65698913368893
562000,115000,4.18307000445398
722211,115000,2.66705793373216
812300,115000,13.2455122010529
491000,115000,3.71934632067052
211000,211000,9365.77557474334
212100,211000,92.996155506908
213111,211000,19.9260697750784
21311A,211000,6898.93248011108
221100,211000,2488.69178354942
221200,211000,192.947471342747
221300,211000,1096.05017285396
230301,211000,219.171381648218
