Country,Commodity_NAICS6,FAFZONE,ctrycod,CBPZONE,USImpVal
NETHERLANDS,333413,804,151,274,14964965
NETHERLANDS,333414,804,151,274,52247878
NETHERLANDS,333415,804,151,274,70251496
NETHERLANDS,333511,804,151,274,14290455
NETHERLANDS,333514,804,151,274,2601585
NETHERLANDS,333515,804,151,274,20021016
NETHERLANDS,333517,804,151,274,71839557
NETHERLANDS,333519,804,151,274,8681647
NETHERLANDS,333611,804,151,274,38114128
NETHERLANDS,333612,804,151,274,9820220
NETHERLANDS,333613,804,151,274,13898741
NETHERLANDS,333618,804,151,274,42987879
NETHERLANDS,333912,804,151,274,26381031
NETHERLANDS,333914,804,151,274,34231008
NETHERLANDS,333921,804,151,274,10102337
NETHERLANDS,333922,804,151,274,129556736
NETHERLANDS,333923,804,151,274,33622923
NETHERLANDS,333924,804,151,274,142136377
NETHERLANDS,333991,804,151,274,10142262
NETHERLANDS,333992,804,151,274,20502295
NETHERLANDS,333993,804,151,274,230197899
NETHERLANDS,333994,804,151,274,8753994
NETHERLANDS,333995,804,151,274,17978651
NETHERLANDS,333996,804,151,274,21403899
NETHERLANDS,333997,804,151,274,9587085
NETHERLANDS,333999,804,151,274,210831136
NETHERLANDS,334111,804,151,274,182427349
NETHERLANDS,334112,804,151,274,5182013
NETHERLANDS,334118,804,151,274,47274693
NETHERLANDS,334210,804,151,274,5748035
NETHERLANDS,334220,804,151,274,178153041
NETHERLANDS,334290,804,151,274,3127553
NETHERLANDS,334310,804,151,274,34034464
NETHERLANDS,334412,804,151,274,2685207
NETHERLANDS,334413,804,151,274,22723174
NETHERLANDS,334416,804,151,274,6185188
NETHERLANDS,334417,804,151,274,4042022
NETHERLANDS,334418,804,151,274,7900876
NETHERLANDS,334419,804,151,274,18804902
NETHERLANDS,334510,804,151,274,118551511
NETHERLANDS,334511,804,151,274,18321747
NETHERLANDS,334512,804,151,274,4388741
NETHERLANDS,334513,804,151,274,64175738
NETHERLANDS,334514,804,151,274,9477396
NETHERLANDS,334515,804,151,274,117720987
NETHERLANDS,334516,804,151,274,162118364
NETHERLANDS,334517,804,151,274,472232515
NETHERLANDS,334519,804,151,274,39136292
NETHERLANDS,334613,804,151,274,4218267
NETHERLANDS,334614,804,151,274,16687074
NETHERLANDS,335110,804,151,274,3138514
NETHERLANDS,335121,804,151,274,5727805
NETHERLANDS,335122,804,151,274,5843692
NETHERLANDS,335129,804,151,274,6201532
NETHERLANDS,335210,804,151,274,65907448
NETHERLANDS,335220,804,151,274,44168974
NETHERLANDS,335311,804,151,274,124969890
NETHERLANDS,335312,804,151,274,71370969
NETHERLANDS,335313,804,151,274,45325883
NETHERLANDS,335314,804,151,274,26563692
NETHERLANDS,335911,804,151,274,5564099
NETHERLANDS,335912,804,151,274,305816
NETHERLANDS,335921,804,151,274,14075264
NETHERLANDS,335929,804,151,274,3761931
NETHERLANDS,335931,804,151,274,16674248
NETHERLANDS,335932,804,151,274,527134
NETHERLANDS,335991,804,151,274,7759347
NETHERLANDS,335999,804,151,274,69437761
NETHERLANDS,336111,804,151,274,422002175
NETHERLANDS,336112,804,151,274,3000
NETHERLANDS,336120,804,151,274,12413262
NETHERLANDS,336211,804,151,274,33923
NETHERLANDS,336212,804,151,274,916183
NETHERLANDS,336213,804,151,274,223114
NETHERLANDS,336214,804,151,274,22376
NETHERLANDS,336310,804,151,274,7390488
NETHERLANDS,336320,804,151,274,75188148
NETHERLANDS,336330,804,151,274,67438907
NETHERLANDS,336340,804,151,274,329669
NETHERLANDS,336350,804,151,274,1244199
NETHERLANDS,336360,804,151,274,3569081
NETHERLANDS,336370,804,151,274,103037
NETHERLANDS,336390,804,151,274,61052742
NETHERLANDS,336411,804,151,274,218766
NETHERLANDS,336412,804,151,274,107787909
NETHERLANDS,336413,804,151,274,345856648
NETHERLANDS,336415,804,151,274,24669964
NETHERLANDS,336419,804,151,274,4438419
NETHERLANDS,336510,804,151,274,537237
NETHERLANDS,336611,804,151,274,3720091
NETHERLANDS,336612,804,151,274,58846167
NETHERLANDS,336991,804,151,274,55978204
NETHERLANDS,336992,804,151,274,622896
NETHERLANDS,336999,804,151,274,45258
NETHERLANDS,337110,804,151,274,69689
NETHERLANDS,337121,804,151,274,4658404
NETHERLANDS,337122,804,151,274,3297389
NETHERLANDS,337124,804,151,274,2422494
NETHERLANDS,337125,804,151,274,1802514
NETHERLANDS,337127,804,151,274,22869088
NETHERLANDS,337211,804,151,274,794097
NETHERLANDS,337214,804,151,274,8981108
NETHERLANDS,337215,804,151,274,6527333
NETHERLANDS,337910,804,151,274,315237
NETHERLANDS,337920,804,151,274,1237131
NETHERLANDS,339112,804,151,274,38043155
NETHERLANDS,339113,804,151,274,91881603
NETHERLANDS,339114,804,151,274,5748791
NETHERLANDS,339115,804,151,274,20141186
NETHERLANDS,339116,804,151,274,328490
NETHERLANDS,339910,804,151,274,45193525
NETHERLANDS,339920,804,151,274,23508804
NETHERLANDS,339930,804,151,274,11342520
NETHERLANDS,339940,804,151,274,13702998
NETHERLANDS,339950,804,151,274,361809
NETHERLANDS,339991,804,151,274,17783812
NETHERLANDS,339992,804,151,274,16454758
NETHERLANDS,339993,804,151,274,2560018
NETHERLANDS,339994,804,151,274,3570837
NETHERLANDS,339999,804,151,274,16438311
NEW CALEDONIA,112511,808,152,275,76550
NEW CALEDONIA,112512,808,152,275,582999
NEW CALEDONIA,313210,808,152,275,1780
NEW CALEDONIA,315240,808,152,275,2166
NEW CALEDONIA,316992,808,152,275,2610.999997389
NEW CALEDONIA,321999,808,152,275,2993.999997006
NEW CALEDONIA,322291,808,152,275,19367
NEW CALEDONIA,325130,808,152,275,12900
NEW CALEDONIA,325199,808,152,275,84379
NEW CALEDONIA,325411,808,152,275,2719
NEW CALEDONIA,325413,808,152,275,5278
NEW CALEDONIA,326191,808,152,275,858
NEW CALEDONIA,326199,808,152,275,77650
NEW CALEDONIA,331110,808,152,275,39428411
NEW CALEDONIA,331491,808,152,275,220996
NEW CALEDONIA,332510,808,152,275,266805
NEW CALEDONIA,332618,808,152,275,5750
NEW CALEDONIA,332722,808,152,275,8259
NEW CALEDONIA,332911,808,152,275,5000
NEW CALEDONIA,332991,808,152,275,4025
NEW CALEDONIA,333120,808,152,275,3750
NEW CALEDONIA,333314,808,152,275,8838
NEW CALEDONIA,333415,808,152,275,2341
NEW CALEDONIA,333515,808,152,275,5226
NEW CALEDONIA,333517,808,152,275,7359
NEW CALEDONIA,333612,808,152,275,26170
NEW CALEDONIA,333618,808,152,275,71549
NEW CALEDONIA,333924,808,152,275,43320
NEW CALEDONIA,333991,808,152,275,22515
NEW CALEDONIA,333995,808,152,275,4150
NEW CALEDONIA,333996,808,152,275,10000
NEW CALEDONIA,333999,808,152,275,47184
NEW CALEDONIA,334111,808,152,275,22491
NEW CALEDONIA,334118,808,152,275,298576
NEW CALEDONIA,334210,808,152,275,2508
NEW CALEDONIA,334220,808,152,275,4701
NEW CALEDONIA,334290,808,152,275,2800
NEW CALEDONIA,334310,808,152,275,5310
NEW CALEDONIA,334413,808,152,275,12340
NEW CALEDONIA,334418,808,152,275,8800
NEW CALEDONIA,334419,808,152,275,51876
NEW CALEDONIA,334511,808,152,275,11423
NEW CALEDONIA,334513,808,152,275,2421
NEW CALEDONIA,334515,808,152,275,10450
NEW CALEDONIA,335122,808,152,275,777
NEW CALEDONIA,335313,808,152,275,18168
NEW CALEDONIA,335921,808,152,275,311996
NEW CALEDONIA,335999,808,152,275,19867
NEW CALEDONIA,336320,808,152,275,2485
NEW CALEDONIA,336330,808,152,275,186709
NEW CALEDONIA,336390,808,152,275,40969
NEW CALEDONIA,336412,808,152,275,2400
NEW CALEDONIA,337127,808,152,275,2845
NEW CALEDONIA,337215,808,152,275,24620
NEW CALEDONIA,339112,808,152,275,62770
NEW CALEDONIA,339930,808,152,275,110118
NEW CALEDONIA,339991,808,152,275,2295
NEW CALEDONIA,339999,808,152,275,17598
NEW ZEALAND,111120,808,153,276,256790
NEW ZEALAND,111130,808,153,276,5806495
NEW ZEALAND,111140,808,153,276,361650
NEW ZEALAND,111150,808,153,276,190835
NEW ZEALAND,111219,808,153,276,11635857
NEW ZEALAND,111320,808,153,276,1141142
NEW ZEALAND,111331,808,153,276,60532579
NEW ZEALAND,111334,808,153,276,35518
NEW ZEALAND,111339,808,153,276,108630415
NEW ZEALAND,111421,808,153,276,4854967
NEW ZEALAND,111422,808,153,276,2274211
NEW ZEALAND,111998,808,153,276,35146661
NEW ZEALAND,112310,808,153,276,1202784
NEW ZEALAND,112320,808,153,276,0
NEW ZEALAND,112330,808,153,276,0
NEW ZEALAND,112340,808,153,276,0
NEW ZEALAND,112390,808,153,276,0
NEW ZEALAND,112511,808,153,276,29702237
NEW ZEALAND,112512,808,153,276,1371152
NEW ZEALAND,112910,808,153,276,60423327
NEW ZEALAND,112920,808,153,276,227372
NEW ZEALAND,112930,808,153,276,7374
NEW ZEALAND,112990,808,153,276,18826
NEW ZEALAND,113210,808,153,276,1361414
NEW ZEALAND,113310,808,153,276,1694459
NEW ZEALAND,114111,808,153,276,82338323
NEW ZEALAND,114112,808,153,276,85192133
NEW ZEALAND,114119,808,153,276,583257
NEW ZEALAND,212299,808,153,276,134739
NEW ZEALAND,212321,808,153,276,4105178
NEW ZEALAND,212324,808,153,276,481983
NEW ZEALAND,212393,808,153,276,5745
NEW ZEALAND,212399,808,153,276,171156
NEW ZEALAND,311111,808,153,276,54350641
NEW ZEALAND,311119,808,153,276,46413
NEW ZEALAND,311211,808,153,276,3034083
NEW ZEALAND,311221,808,153,276,23345
NEW ZEALAND,311224,808,153,276,962818
NEW ZEALAND,311225,808,153,276,142330
NEW ZEALAND,311313,808,153,276,0
NEW ZEALAND,311314,808,153,276,15758
NEW ZEALAND,311340,808,153,276,9147580
NEW ZEALAND,311351,808,153,276,432475.678308192
NEW ZEALAND,311352,808,153,276,2863377.32169181
NEW ZEALAND,311411,808,153,276,18230
NEW ZEALAND,311421,808,153,276,14860504
NEW ZEALAND,311422,808,153,276,521318
NEW ZEALAND,311423,808,153,276,2499903
NEW ZEALAND,311512,808,153,276,58537420
NEW ZEALAND,311513,808,153,276,5814604
NEW ZEALAND,311514,808,153,276,626444551
NEW ZEALAND,311611,808,153,276,1396266942
NEW ZEALAND,311612,808,153,276,5112
NEW ZEALAND,311613,808,153,276,224899876
NEW ZEALAND,311615,808,153,276,16560
NEW ZEALAND,311710,808,153,276,14450816
NEW ZEALAND,311811,808,153,276,206402.574296435
NEW ZEALAND,311812,808,153,276,194207.728848409
NEW ZEALAND,311813,808,153,276,11055.6968551562
NEW ZEALAND,311911,808,153,276,263185
NEW ZEALAND,311920,808,153,276,304988
NEW ZEALAND,311930,808,153,276,69532
NEW ZEALAND,311941,808,153,276,132166
NEW ZEALAND,311942,808,153,276,138516
NEW ZEALAND,311999,808,153,276,14145725
NEW ZEALAND,312111,808,153,276,4295070
NEW ZEALAND,312112,808,153,276,894485
NEW ZEALAND,312113,808,153,276,4342110
NEW ZEALAND,312120,808,153,276,1374224
NEW ZEALAND,312130,808,153,276,583996281
NEW ZEALAND,312140,808,153,276,10194050
NEW ZEALAND,313110,808,153,276,7535796
NEW ZEALAND,313210,808,153,276,352842
NEW ZEALAND,313220,808,153,276,391439
NEW ZEALAND,313230,808,153,276,4516816
NEW ZEALAND,313240,808,153,276,41146
NEW ZEALAND,313320,808,153,276,10780049
NEW ZEALAND,314110,808,153,276,9022279
NEW ZEALAND,314120,808,153,276,384052
NEW ZEALAND,314910,808,153,276,4734255
NEW ZEALAND,314994,808,153,276,342351
NEW ZEALAND,314999,808,153,276,1558770
NEW ZEALAND,315110,808,153,276,508564
NEW ZEALAND,315190,808,153,276,12506
NEW ZEALAND,315220,808,153,276,993480
NEW ZEALAND,315240,808,153,276,409199
NEW ZEALAND,315280,808,153,276,121924
NEW ZEALAND,315990,808,153,276,83377
NEW ZEALAND,316110,808,153,276,1850853.99814914
NEW ZEALAND,316210,808,153,276,18055.999981944
NEW ZEALAND,316992,808,153,276,20394.999979605
NEW ZEALAND,316998,808,153,276,291256.999708743
NEW ZEALAND,321113,808,153,276,199844946
NEW ZEALAND,321114,808,153,276,14368986
NEW ZEALAND,321211,808,153,276,10240
NEW ZEALAND,321212,808,153,276,8384554
NEW ZEALAND,321213,808,153,276,548591
NEW ZEALAND,321219,808,153,276,24032821
NEW ZEALAND,321918,808,153,276,1531349
NEW ZEALAND,321920,808,153,276,43336.999956663
NEW ZEALAND,321992,808,153,276,775503.999224496
NEW ZEALAND,321999,808,153,276,2003200.99799679
NEW ZEALAND,322130,808,153,276,5054245
NEW ZEALAND,322211,808,153,276,795719
NEW ZEALAND,322212,808,153,276,44422
NEW ZEALAND,322220,808,153,276,786852
NEW ZEALAND,322230,808,153,276,18998
NEW ZEALAND,322291,808,153,276,2520
NEW ZEALAND,322299,808,153,276,74552
NEW ZEALAND,323111,808,153,276,765214
NEW ZEALAND,323117,808,153,276,1420632
NEW ZEALAND,325120,808,153,276,29439
NEW ZEALAND,325130,808,153,276,58711
NEW ZEALAND,325180,808,153,276,295475
NEW ZEALAND,325194,808,153,276,847095
NEW ZEALAND,325199,808,153,276,93760374
NEW ZEALAND,325211,808,153,276,4297102
NEW ZEALAND,325212,808,153,276,1674982
NEW ZEALAND,325311,808,153,276,106588
NEW ZEALAND,325312,808,153,276,98640
NEW ZEALAND,325320,808,153,276,687355
NEW ZEALAND,325411,808,153,276,33851247
NEW ZEALAND,325412,808,153,276,77755089
NEW ZEALAND,325413,808,153,276,3608793
NEW ZEALAND,325414,808,153,276,21820543
NEW ZEALAND,325510,808,153,276,1474720
NEW ZEALAND,325520,808,153,276,3200
NEW ZEALAND,325611,808,153,276,2868070.99713192
NEW ZEALAND,325612,808,153,276,127099.999872899
NEW ZEALAND,325620,808,153,276,21196382
NEW ZEALAND,325910,808,153,276,28101
NEW ZEALAND,325998,808,153,276,471843
NEW ZEALAND,326111,808,153,276,460559
NEW ZEALAND,326113,808,153,276,2531792
NEW ZEALAND,326121,808,153,276,619675
NEW ZEALAND,326122,808,153,276,773552
NEW ZEALAND,326140,808,153,276,2708
NEW ZEALAND,326150,808,153,276,1000
NEW ZEALAND,326160,808,153,276,324957
NEW ZEALAND,326191,808,153,276,7109
NEW ZEALAND,326199,808,153,276,32836820
NEW ZEALAND,326211,808,153,276,5480
NEW ZEALAND,326220,808,153,276,2821017
NEW ZEALAND,326291,808,153,276,414
NEW ZEALAND,326299,808,153,276,6766665
NEW ZEALAND,327110,808,153,276,3313
NEW ZEALAND,327120,808,153,276,417768
NEW ZEALAND,327211,808,153,276,2610
NEW ZEALAND,327212,808,153,276,1551908
NEW ZEALAND,327213,808,153,276,45738
NEW ZEALAND,327215,808,153,276,620105
NEW ZEALAND,327420,808,153,276,68231
NEW ZEALAND,327910,808,153,276,1701029
NEW ZEALAND,327991,808,153,276,32442
NEW ZEALAND,327999,808,153,276,27906
NEW ZEALAND,331110,808,153,276,8291850
NEW ZEALAND,331210,808,153,276,22591
NEW ZEALAND,331222,808,153,276,493372
NEW ZEALAND,331313,808,153,276,5228329
NEW ZEALAND,331318,808,153,276,133315
NEW ZEALAND,331410,808,153,276,1236989
NEW ZEALAND,331420,808,153,276,113687
NEW ZEALAND,331491,808,153,276,126723
NEW ZEALAND,331511,808,153,276,411001
NEW ZEALAND,331512,808,153,276,116360
NEW ZEALAND,331523,808,153,276,60300
NEW ZEALAND,331529,808,153,276,9022
NEW ZEALAND,332111,808,153,276,667121
NEW ZEALAND,332119,808,153,276,241741
NEW ZEALAND,332215,808,153,276,164942.999835057
NEW ZEALAND,332216,808,153,276,1288012.99871198
NEW ZEALAND,332311,808,153,276,184513.999815486
NEW ZEALAND,332312,808,153,276,597057.999402942
NEW ZEALAND,332321,808,153,276,178214
NEW ZEALAND,332322,808,153,276,10341946
NEW ZEALAND,332323,808,153,276,3057
NEW ZEALAND,332410,808,153,276,88642
NEW ZEALAND,332420,808,153,276,168083
NEW ZEALAND,332431,808,153,276,2277
NEW ZEALAND,332439,808,153,276,4410
NEW ZEALAND,332510,808,153,276,5275215
NEW ZEALAND,332613,808,153,276,91601
NEW ZEALAND,332618,808,153,276,2577967
NEW ZEALAND,332722,808,153,276,1339681
NEW ZEALAND,332911,808,153,276,13402591
NEW ZEALAND,332912,808,153,276,192118
NEW ZEALAND,332913,808,153,276,3838798
NEW ZEALAND,332919,808,153,276,135684
NEW ZEALAND,332991,808,153,276,4218323
NEW ZEALAND,332992,808,153,276,261954.999738044
NEW ZEALAND,332994,808,153,276,754022.999245977
NEW ZEALAND,332996,808,153,276,681747
NEW ZEALAND,332999,808,153,276,8616992
NEW ZEALAND,333111,808,153,276,63064687
NEW ZEALAND,333112,808,153,276,2995706
NEW ZEALAND,333120,808,153,276,26359684
NEW ZEALAND,333131,808,153,276,1091604
NEW ZEALAND,333132,808,153,276,1133845
NEW ZEALAND,333241,808,153,276,20610433
NEW ZEALAND,333242,808,153,276,76360683
NEW ZEALAND,333243,808,153,276,5527514
NEW ZEALAND,333244,808,153,276,38114
NEW ZEALAND,333249,808,153,276,29254920
NEW ZEALAND,333314,808,153,276,4132606
NEW ZEALAND,333316,808,153,276,487334
NEW ZEALAND,333318,808,153,276,2761944
NEW ZEALAND,333413,808,153,276,675929
NEW ZEALAND,333414,808,153,276,9743073
NEW ZEALAND,333415,808,153,276,5266018
NEW ZEALAND,333511,808,153,276,48231
NEW ZEALAND,333514,808,153,276,132871
NEW ZEALAND,333515,808,153,276,321102
NEW ZEALAND,333517,808,153,276,3956999
NEW ZEALAND,333519,808,153,276,16590061
NEW ZEALAND,333611,808,153,276,7861983
NEW ZEALAND,333612,808,153,276,316316
NEW ZEALAND,333613,808,153,276,725526
NEW ZEALAND,333618,808,153,276,4122487
NEW ZEALAND,333912,808,153,276,1907665
NEW ZEALAND,333914,808,153,276,1131555
NEW ZEALAND,333921,808,153,276,341043
NEW ZEALAND,333922,808,153,276,12114906
NEW ZEALAND,333923,808,153,276,3845436
NEW ZEALAND,333924,808,153,276,1710979
NEW ZEALAND,333991,808,153,276,48642
NEW ZEALAND,333992,808,153,276,2984253
NEW ZEALAND,333993,808,153,276,20812123
NEW ZEALAND,333994,808,153,276,2004220
NEW ZEALAND,333995,808,153,276,5830807
NEW ZEALAND,333996,808,153,276,15280075
NEW ZEALAND,333997,808,153,276,4683673
NEW ZEALAND,333999,808,153,276,13080752
NEW ZEALAND,334111,808,153,276,6704376
NEW ZEALAND,334112,808,153,276,415813
NEW ZEALAND,334118,808,153,276,9966036
NEW ZEALAND,334210,808,153,276,7104378
NEW ZEALAND,334220,808,153,276,25636050
NEW ZEALAND,334290,808,153,276,1091223
NEW ZEALAND,334310,808,153,276,2068976
NEW ZEALAND,334412,808,153,276,94471
NEW ZEALAND,334413,808,153,276,1642805
NEW ZEALAND,334416,808,153,276,5841620
NEW ZEALAND,334417,808,153,276,672268
NEW ZEALAND,334418,808,153,276,1256693
NEW ZEALAND,334419,808,153,276,60544493
NEW ZEALAND,334510,808,153,276,158223292
NEW ZEALAND,334511,808,153,276,3931679
NEW ZEALAND,334512,808,153,276,331041
NEW ZEALAND,334513,808,153,276,1393038
NEW ZEALAND,334514,808,153,276,109039
NEW ZEALAND,334515,808,153,276,10892035
NEW ZEALAND,334516,808,153,276,9984607
NEW ZEALAND,334517,808,153,276,37017
NEW ZEALAND,334519,808,153,276,4395765
NEW ZEALAND,334613,808,153,276,53791
NEW ZEALAND,334614,808,153,276,628467
NEW ZEALAND,335110,808,153,276,2617
NEW ZEALAND,335121,808,153,276,329826
NEW ZEALAND,335122,808,153,276,193162
NEW ZEALAND,335129,808,153,276,3745103
NEW ZEALAND,335210,808,153,276,1394833
NEW ZEALAND,335220,808,153,276,3666632
NEW ZEALAND,335311,808,153,276,458643
NEW ZEALAND,335312,808,153,276,513246
NEW ZEALAND,335313,808,153,276,4083394
NEW ZEALAND,335314,808,153,276,4539225
NEW ZEALAND,335911,808,153,276,765018
NEW ZEALAND,335912,808,153,276,208983
NEW ZEALAND,335921,808,153,276,225741
NEW ZEALAND,335929,808,153,276,757857
NEW ZEALAND,335931,808,153,276,3888918
NEW ZEALAND,335932,808,153,276,883037
NEW ZEALAND,335991,808,153,276,2481406
NEW ZEALAND,335999,808,153,276,30691206
NEW ZEALAND,336212,808,153,276,8509468
NEW ZEALAND,336214,808,153,276,6198
NEW ZEALAND,336310,808,153,276,925658
NEW ZEALAND,336320,808,153,276,746816
NEW ZEALAND,336330,808,153,276,2869225
NEW ZEALAND,336340,808,153,276,9542
NEW ZEALAND,336350,808,153,276,3113724
NEW ZEALAND,336360,808,153,276,750684
NEW ZEALAND,336370,808,153,276,6725
NEW ZEALAND,336390,808,153,276,6275712
NEW ZEALAND,336411,808,153,276,255417
NEW ZEALAND,336412,808,153,276,3942259
NEW ZEALAND,336413,808,153,276,4483217
NEW ZEALAND,336419,808,153,276,2516002
NEW ZEALAND,336510,808,153,276,688740
NEW ZEALAND,336611,808,153,276,2010692
NEW ZEALAND,336612,808,153,276,19056482
NEW ZEALAND,336991,808,153,276,1021829
NEW ZEALAND,336999,808,153,276,3500
NEW ZEALAND,337121,808,153,276,47839
NEW ZEALAND,337122,808,153,276,19235
NEW ZEALAND,337124,808,153,276,3505
NEW ZEALAND,337125,808,153,276,233075
NEW ZEALAND,337127,808,153,276,2229234
NEW ZEALAND,337211,808,153,276,7287
NEW ZEALAND,337214,808,153,276,181284
NEW ZEALAND,337215,808,153,276,1953973
NEW ZEALAND,337920,808,153,276,1653914
NEW ZEALAND,339112,808,153,276,10725144
NEW ZEALAND,339113,808,153,276,8067424
NEW ZEALAND,339114,808,153,276,140376
NEW ZEALAND,339115,808,153,276,26928
NEW ZEALAND,339116,808,153,276,155482
NEW ZEALAND,339910,808,153,276,3363200
NEW ZEALAND,339920,808,153,276,4989118
NEW ZEALAND,339930,808,153,276,1292513
NEW ZEALAND,339940,808,153,276,451908
NEW ZEALAND,339950,808,153,276,42585
NEW ZEALAND,339991,808,153,276,1648620
NEW ZEALAND,339992,808,153,276,461343
NEW ZEALAND,339993,808,153,276,15744
NEW ZEALAND,339994,808,153,276,1148503
NEW ZEALAND,339999,808,153,276,1930305
NICARAGUA,111120,803,154,277,716154
NICARAGUA,111130,803,154,277,28067961
NICARAGUA,111211,803,154,277,282149
NICARAGUA,111219,803,154,277,14651376
NICARAGUA,111335,803,154,277,477846
NICARAGUA,111339,803,154,277,368968474
NICARAGUA,111421,803,154,277,9490790
NICARAGUA,111910,803,154,277,1666436
NICARAGUA,111992,803,154,277,820600
NICARAGUA,111998,803,154,277,5937909
NICARAGUA,112511,803,154,277,107280
NICARAGUA,112512,803,154,277,2063909
NICARAGUA,112990,803,154,277,513075
NICARAGUA,114111,803,154,277,39285590
NICARAGUA,114112,803,154,277,57719104
NICARAGUA,212311,803,154,277,3164
NICARAGUA,311211,803,154,277,62858
NICARAGUA,311221,803,154,277,5171282
NICARAGUA,311224,803,154,277,23976566
NICARAGUA,311230,803,154,277,154612
NICARAGUA,311313,803,154,277,0
NICARAGUA,311314,803,154,277,68862174
NICARAGUA,311340,803,154,277,67166
NICARAGUA,311351,803,154,277,8390.87475233139
NICARAGUA,311352,803,154,277,55555.1252476686
NICARAGUA,311411,803,154,277,370500
NICARAGUA,311421,803,154,277,4782438
NICARAGUA,311423,803,154,277,395864
NICARAGUA,311513,803,154,277,35705454
NICARAGUA,311514,803,154,277,69914
NICARAGUA,311611,803,154,277,356071571
NICARAGUA,311613,803,154,277,473053
NICARAGUA,311710,803,154,277,6292145
NICARAGUA,311811,803,154,277,462422.068018752
NICARAGUA,311812,803,154,277,435100.869770778
NICARAGUA,311813,803,154,277,24769.0622104709
NICARAGUA,311911,803,154,277,198132
NICARAGUA,311919,803,154,277,152513
NICARAGUA,311920,803,154,277,10318744
NICARAGUA,311930,803,154,277,43270
NICARAGUA,311941,803,154,277,34234
NICARAGUA,311942,803,154,277,1033554
NICARAGUA,311999,803,154,277,8820648
NICARAGUA,312111,803,154,277,1915724
NICARAGUA,312112,803,154,277,2877
NICARAGUA,312120,803,154,277,3134172
NICARAGUA,312140,803,154,277,16875926
NICARAGUA,312230,803,154,277,336875074
NICARAGUA,313110,803,154,277,108096
NICARAGUA,313210,803,154,277,959585
NICARAGUA,313220,803,154,277,3286
NICARAGUA,313240,803,154,277,17586
NICARAGUA,314110,803,154,277,2694
NICARAGUA,314120,803,154,277,34955
NICARAGUA,314994,803,154,277,99075
NICARAGUA,314999,803,154,277,830733
NICARAGUA,315110,803,154,277,2967
NICARAGUA,315190,803,154,277,325827
NICARAGUA,315220,803,154,277,1471170676
NICARAGUA,315240,803,154,277,1279735397
NICARAGUA,315280,803,154,277,92966
NICARAGUA,315990,803,154,277,7362376
NICARAGUA,316210,803,154,277,324599.9996754
NICARAGUA,316992,803,154,277,18729.99998127
NICARAGUA,316998,803,154,277,996988.999003011
NICARAGUA,321113,803,154,277,454377
NICARAGUA,321213,803,154,277,246697
NICARAGUA,321911,803,154,277,118833
NICARAGUA,321918,803,154,277,45145
NICARAGUA,321920,803,154,277,1269650.99873034
NICARAGUA,321992,803,154,277,191143.999808856
NICARAGUA,321999,803,154,277,649847.999350152
NICARAGUA,322211,803,154,277,23918
NICARAGUA,322220,803,154,277,4501
NICARAGUA,322299,803,154,277,41843
NICARAGUA,323111,803,154,277,19002
NICARAGUA,323117,803,154,277,36082
NICARAGUA,325194,803,154,277,465640
NICARAGUA,325211,803,154,277,4600274
NICARAGUA,325220,803,154,277,734615
NICARAGUA,325412,803,154,277,112763
NICARAGUA,325414,803,154,277,3314600
NICARAGUA,325998,803,154,277,43260
NICARAGUA,326111,803,154,277,16441
NICARAGUA,326113,803,154,277,50668
NICARAGUA,326122,803,154,277,3689
NICARAGUA,326199,803,154,277,1240429
NICARAGUA,326220,803,154,277,37073
NICARAGUA,326299,803,154,277,6508
NICARAGUA,327110,803,154,277,616162
NICARAGUA,327212,803,154,277,121260
NICARAGUA,327991,803,154,277,263087
NICARAGUA,331410,803,154,277,710623069
NICARAGUA,331491,803,154,277,30628801
NICARAGUA,332510,803,154,277,2698
NICARAGUA,332911,803,154,277,2310
NICARAGUA,332991,803,154,277,16247
NICARAGUA,332999,803,154,277,33071
NICARAGUA,333120,803,154,277,269585
NICARAGUA,333242,803,154,277,2731
NICARAGUA,333249,803,154,277,1649659
NICARAGUA,333415,803,154,277,18037
NICARAGUA,333613,803,154,277,4814
NICARAGUA,333618,803,154,277,139802
NICARAGUA,333912,803,154,277,5000
NICARAGUA,333914,803,154,277,3071
NICARAGUA,333922,803,154,277,39980
NICARAGUA,333995,803,154,277,2274
NICARAGUA,333996,803,154,277,11094
NICARAGUA,333999,803,154,277,309303
NICARAGUA,334111,803,154,277,17669
NICARAGUA,334118,803,154,277,28518
NICARAGUA,334417,803,154,277,20852
NICARAGUA,334418,803,154,277,16371
NICARAGUA,334510,803,154,277,94972
NICARAGUA,334515,803,154,277,58265
NICARAGUA,334516,803,154,277,5000
NICARAGUA,334519,803,154,277,10797
NICARAGUA,335122,803,154,277,297
NICARAGUA,335129,803,154,277,5642
NICARAGUA,335313,803,154,277,504811
NICARAGUA,335929,803,154,277,5777
NICARAGUA,335931,803,154,277,35525
NICARAGUA,335932,803,154,277,9693
NICARAGUA,335999,803,154,277,140258
NICARAGUA,336212,803,154,277,199870
NICARAGUA,336310,803,154,277,36760
NICARAGUA,336320,803,154,277,617290771
NICARAGUA,336350,803,154,277,150000
NICARAGUA,336390,803,154,277,217892
NICARAGUA,337110,803,154,277,9267
NICARAGUA,337121,803,154,277,29045
NICARAGUA,337122,803,154,277,1743747
NICARAGUA,337124,803,154,277,968538
NICARAGUA,337127,803,154,277,1239249
