Origin,Destination,Time
71,68,0.348
71,69,0.319
71,70,0.422
71,71,0.066
71,72,0.146
71,73,0.43
71,74,0.494
71,75,0.232
71,76,0.439
71,77,0.568
71,78,0.732
71,79,0.918
71,80,0.523
71,81,0.638
71,82,0.769
71,83,0.491
71,84,0.716
71,85,0.818
71,86,0.834
71,87,0.629
71,88,0.813
71,89,0.717
71,90,0.91
71,91,1.001
71,92,0.852
71,93,0.915
71,94,1.036
71,95,1.183
71,96,1.071
71,97,1.047
71,98,1.137
71,99,1.355
71,100,1.472
71,101,1.57
71,102,1.119
71,103,1.277
71,104,1.411
71,105,1.417
71,106,1.595
71,107,1.697
71,108,1.288
71,109,1.382
71,110,0.529
71,111,0.379
71,112,0.535
71,113,0.602
71,114,0.503
71,115,0.612
71,116,0.784
71,117,0.635
71,118,0.786
71,119,0.972
71,120,1.18
71,121,0.596
71,122,1.66
71,123,1.568
71,124,1.022
71,125,1.103
71,126,1.142
71,127,1.83
71,128,2.104
71,129,2.499
71,130,1.73
71,131,1.917
71,132,1.528
72,1,0.741
72,2,0.877
72,3,1.018
72,4,1.149
72,5,1.244
72,6,0.621
72,7,0.753
72,8,0.898
72,9,1.031
72,10,1.166
72,11,1.246
72,12,0.932
72,13,1.039
72,14,1.14
72,15,0.848
72,16,0.983
72,17,1.14
72,18,0.924
72,19,1.072
72,20,1.212
72,21,0.944
72,22,1.01
72,23,1.108
72,24,1.308
72,25,1.099
72,26,1.199
72,27,1.338
72,28,1.293
72,29,1.439
72,30,1.172
72,31,1.135
72,32,1.058
72,33,1.223
72,34,1.11
72,35,0.944
72,36,0.911
72,37,1.05
72,38,0.828
72,39,0.848
72,40,0.78
72,41,0.895
72,42,0.737
72,43,0.661
72,44,0.612
72,45,0.771
72,46,1.382
72,47,1.488
72,48,1.566
72,49,1.652
72,50,1.192
72,51,1.366
72,52,1.414
72,53,1.56
72,54,1.093
72,55,1.173
72,56,1.244
72,57,1.353
72,58,0.926
72,59,0.986
72,60,1.11
72,61,1.252
72,62,0.517
72,63,0.5
72,64,0.68
72,65,0.401
72,66,0.344
72,67,0.492
72,68,0.275
72,69,0.246
72,70,0.349
72,71,0.146
72,72,0.066
72,73,0.374
72,74,0.458
72,75,0.196
72,76,0.403
72,77,0.495
72,78,0.659
72,79,0.845
72,80,0.479
72,81,0.576
72,82,0.706
72,83,0.455
72,84,0.68
72,85,0.782
72,86,0.798
72,87,0.593
72,88,0.777
72,89,0.681
72,90,0.874
72,91,0.965
72,92,0.816
72,93,0.879
72,94,1
72,95,1.147
72,96,1.035
72,97,1.011
72,98,1.101
72,99,1.319
72,100,1.436
72,101,1.534
72,102,1.083
72,103,1.241
72,104,1.375
72,105,1.381
72,106,1.559
72,107,1.661
72,108,1.252
72,109,1.346
72,110,0.493
72,111,0.343
72,112,0.499
72,113,0.566
72,114,0.467
72,115,0.576
72,116,0.748
72,117,0.599
72,118,0.75
72,119,0.936
72,120,1.107
72,121,0.523
72,122,1.624
72,123,1.495
72,124,0.949
72,125,1.065
72,126,1.106
72,127,1.794
72,128,2.068
72,129,2.463
72,130,1.657
72,131,1.844
72,132,1.455
73,1,0.516
73,2,0.652
73,3,0.793
73,4,0.924
73,5,1.018
73,6,0.396
73,7,0.528
73,8,0.673
73,9,0.806
73,10,0.94
73,11,1.02
73,12,0.695
73,13,0.814
73,14,0.914
73,15,0.592
73,16,0.704
73,17,0.861
73,18,0.669
73,19,0.816
73,20,0.956
73,21,0.771
73,22,0.804
73,23,0.908
73,24,1.107
73,25,0.937
73,26,0.998
73,27,1.137
73,28,1.134
73,29,1.287
73,30,1.241
73,31,1.168
73,32,1.091
73,33,1.067
73,34,1.179
73,35,0.977
73,36,0.943
73,37,0.894
73,38,0.896
73,39,0.892
73,40,0.802
73,41,0.74
73,42,0.804
73,43,0.729
73,44,0.645
73,45,0.6
73,46,1.258
73,47,1.328
73,48,1.34
73,49,1.427
73,50,1.01
73,51,1.181
73,52,1.189
73,53,1.335
73,54,0.868
73,55,1.01
73,56,1.019
73,57,1.128
73,58,0.701
73,59,0.761
73,60,0.885
73,61,1.026
73,62,0.586
73,63,0.55
73,64,0.486
73,65,0.521
73,66,0.464
73,67,0.326
73,68,0.395
73,69,0.247
73,70,0.182
73,71,0.422
73,72,0.374
73,73,0.066
73,74,0.408
73,75,0.402
73,76,0.256
73,77,0.27
73,78,0.434
73,79,0.619
73,80,0.192
73,81,0.288
73,82,0.418
73,83,0.31
73,84,0.498
73,85,0.634
73,86,0.651
73,87,0.447
73,88,0.631
73,89,0.538
73,90,0.73
73,91,0.818
73,92,0.672
73,93,0.736
73,94,0.856
73,95,1.004
73,96,0.892
73,97,0.867
73,98,0.957
73,99,1.176
73,100,1.292
73,101,1.382
73,102,0.94
73,103,1.098
73,104,1.231
73,105,1.237
73,106,1.415
73,107,1.509
73,108,1.109
73,109,1.202
73,110,0.578
73,111,0.457
73,112,0.395
73,113,0.644
73,114,0.545
73,115,0.572
73,116,0.826
73,117,0.677
73,118,0.691
73,119,1.014
73,120,1.173
73,121,0.662
73,122,1.48
73,123,1.561
73,124,1.089
73,125,1.018
73,126,1.184
73,127,1.608
73,128,1.881
73,129,2.244
73,130,1.463
73,131,1.707
73,132,1.507
74,1,0.894
74,2,1.03
74,3,1.15
74,4,1.242
74,5,1.335
74,6,0.774
74,7,0.906
74,8,1.028
74,9,1.102
74,10,1.236
74,11,1.325
74,12,0.998
74,13,1.119
74,14,1.219
74,15,0.867
74,16,1.002
74,17,1.163
74,18,0.943
74,19,1.091
74,20,1.231
74,21,0.963
74,22,1.03
74,23,1.128
74,24,1.327
74,25,1.118
74,26,1.218
74,27,1.357
74,28,1.312
74,29,1.459
74,30,1.514
74,31,1.479
74,32,1.41
74,33,1.406
74,34,1.452
74,35,1.296
74,36,1.263
74,37,1.233
74,38,1.169
74,39,1.211
74,40,1.121
74,41,1.078
74,42,1.03
74,43,1.042
74,44,0.964
74,45,0.951
74,46,1.597
74,47,1.703
74,48,1.718
74,49,1.805
74,50,1.375
74,51,1.55
74,52,1.567
74,53,1.713
74,54,1.246
74,55,1.357
74,56,1.397
74,57,1.506
74,58,1.079
74,59,1.139
74,60,1.263
74,61,1.404
74,62,0.899
74,63,0.87
74,64,0.833
74,65,0.783
74,66,0.726
74,67,0.645
74,68,0.656
74,69,0.566
74,70,0.502
74,71,0.491
74,72,0.455
74,73,0.413
74,74,0.066
74,75,0.471
74,76,0.422
74,77,0.648
74,78,0.812
74,79,0.95
74,80,0.506
74,81,0.622
74,82,0.752
74,83,0.475
74,84,0.699
74,85,0.801
74,86,0.817
74,87,0.612
74,88,0.796
74,89,0.701
74,90,0.893
74,91,0.984
74,92,0.835
74,93,0.898
74,94,1.019
74,95,1.167
74,96,1.055
74,97,1.03
74,98,1.12
74,99,1.339
74,100,1.455
74,101,1.554
74,102,1.102
74,103,1.26
74,104,1.394
74,105,1.4
74,106,1.578
74,107,1.681
74,108,1.272
74,109,1.365
74,110,0.635
74,111,0.514
74,112,0.518
74,113,0.701
74,114,0.603
74,115,0.676
74,116,0.884
74,117,0.735
74,118,0.854
74,119,1.072
74,120,1.41
74,121,0.45
74,122,1.643
74,123,1.556
74,124,0.991
74,125,0.613
74,126,1.006
74,127,1.813
74,128,2.087
74,129,2.482
74,130,1.841
74,131,2.085
74,132,1.797
75,1,0.864
75,2,1
75,3,1.139
75,4,1.231
75,5,1.324
75,6,0.744
75,7,0.876
75,8,1.018
75,9,1.091
75,10,1.225
75,11,1.314
75,12,0.987
75,13,1.108
75,14,1.208
75,15,0.856
75,16,0.992
75,17,1.152
75,18,0.84
75,19,0.985
75,20,1.125
75,21,0.838
75,22,0.915
75,23,1.027
75,24,1.226
75,25,0.96
75,26,1.096
75,27,1.244
75,28,1.126
75,29,1.273
75,30,1.295
75,31,1.258
75,32,1.182
75,33,1.346
75,34,1.233
75,35,1.068
75,36,1.034
75,37,1.173
75,38,0.951
75,39,0.971
75,40,0.903
75,41,1.018
75,42,0.86
75,43,0.784
75,44,0.736
75,45,0.894
75,46,1.506
75,47,1.611
75,48,1.689
75,49,1.775
75,50,1.315
75,51,1.489
75,52,1.537
75,53,1.684
75,54,1.216
75,55,1.296
75,56,1.367
75,57,1.476
75,58,1.049
75,59,1.109
75,60,1.233
75,61,1.375
75,62,0.64
75,63,0.623
75,64,0.803
75,65,0.524
75,66,0.467
75,67,0.615
75,68,0.398
75,69,0.369
75,70,0.472
75,71,0.232
75,72,0.196
75,73,0.402
75,74,0.466
75,75,0.066
75,76,0.397
75,77,0.618
75,78,0.782
75,79,0.939
75,80,0.496
75,81,0.611
75,82,0.741
75,83,0.404
75,84,0.604
75,85,0.675
75,86,0.691
75,87,0.433
75,88,0.626
75,89,0.515
75,90,0.707
75,91,0.826
75,92,0.649
75,93,0.712
75,94,0.833
75,95,0.981
75,96,0.869
75,97,0.844
75,98,0.934
75,99,1.153
75,100,1.269
75,101,1.368
75,102,0.916
75,103,1.074
75,104,1.208
75,105,1.214
75,106,1.392
75,107,1.495
75,108,1.086
75,109,1.179
75,110,0.32
75,111,0.17
75,112,0.332
75,113,0.393
75,114,0.294
75,115,0.404
75,116,0.576
75,117,0.426
75,118,0.577
75,119,0.763
75,120,1.23
75,121,0.586
75,122,1.457
75,123,1.578
75,124,1.013
75,125,1.075
75,126,0.934
75,127,1.627
75,128,1.901
75,129,2.379
75,130,1.78
75,131,1.968
75,132,1.578
76,1,0.659
76,2,0.794
76,3,0.906
76,4,0.997
76,5,1.091
76,6,0.538
76,7,0.671
76,8,0.784
76,9,0.857
76,10,0.991
76,11,1.08
76,12,0.753
76,13,0.874
76,14,0.975
76,15,0.622
76,16,0.758
76,17,0.919
76,18,0.675
76,19,0.82
76,20,0.96
76,21,0.673
76,22,0.75
76,23,0.861
76,24,1.06
76,25,0.813
76,26,0.938
76,27,1.078
76,28,0.979
76,29,1.125
76,30,1.444
76,31,1.343
76,32,1.267
76,33,1.21
76,34,1.382
76,35,1.158
76,36,1.119
76,37,1.037
76,38,1.099
76,39,1.095
76,40,0.967
76,41,0.882
76,42,1.007
76,43,0.932
76,44,0.848
76,45,0.743
76,46,1.401
76,47,1.47
76,48,1.483
76,49,1.57
76,50,1.152
76,51,1.324
76,52,1.332
76,53,1.478
76,54,1.011
76,55,1.153
76,56,1.162
76,57,1.271
76,58,0.843
76,59,0.903
76,60,1.027
76,61,1.169
76,62,0.789
76,63,0.753
76,64,0.628
76,65,0.724
76,66,0.668
76,67,0.529
76,68,0.598
76,69,0.45
76,70,0.386
76,71,0.446
76,72,0.41
76,73,0.256
76,74,0.432
76,75,0.397
76,76,0.066
76,77,0.412
76,78,0.567
76,79,0.705
76,80,0.258
76,81,0.377
76,82,0.507
76,83,0.23
76,84,0.438
76,85,0.509
76,86,0.526
76,87,0.286
76,88,0.478
76,89,0.367
76,90,0.56
76,91,0.679
76,92,0.502
76,93,0.565
76,94,0.686
76,95,0.833
76,96,0.721
76,97,0.696
76,98,0.786
76,99,1.005
76,100,1.121
76,101,1.22
76,102,0.769
76,103,0.927
76,104,1.061
76,105,1.067
76,106,1.245
76,107,1.347
76,108,0.938
76,109,1.031
76,110,0.503
76,111,0.406
76,112,0.225
76,113,0.536
76,114,0.438
76,115,0.401
76,116,0.719
76,117,0.57
76,118,0.521
76,119,0.907
76,120,1.376
76,121,0.798
76,122,1.309
76,123,1.764
76,124,1.225
76,125,1.041
76,126,1.077
76,127,1.48
76,128,1.754
76,129,2.214
76,130,1.606
76,131,1.85
76,132,1.678
77,1,0.266
77,2,0.402
77,3,0.543
77,4,0.674
77,5,0.768
77,6,0.146
77,7,0.278
77,8,0.423
77,9,0.561
77,10,0.699
77,11,0.788
77,12,0.513
77,13,0.648
77,14,0.749
77,15,0.542
77,16,0.634
77,17,0.749
77,18,0.618
77,19,0.766
77,20,0.899
77,21,0.733
77,22,0.754
77,23,0.872
77,24,1.071
77,25,0.887
77,26,0.962
77,27,1.101
77,28,1.097
77,29,1.251
77,30,1.186
77,31,1.082
77,32,1.005
77,33,0.948
77,34,1.124
77,35,0.897
77,36,0.858
77,37,0.776
77,38,0.889
77,39,0.85
77,40,0.706
77,41,0.621
77,42,0.788
77,43,0.722
77,44,0.629
77,45,0.481
77,46,1.11
77,47,1.078
77,48,1.09
77,49,1.177
77,50,0.76
77,51,0.931
77,52,0.939
77,53,1.085
77,54,0.618
77,55,0.76
77,56,0.769
77,57,0.878
77,58,0.451
77,59,0.511
77,60,0.635
77,61,0.776
77,62,0.655
77,63,0.534
77,64,0.379
77,65,0.61
77,66,0.553
77,67,0.413
77,68,0.483
77,69,0.335
77,70,0.271
77,71,0.568
77,72,0.495
77,73,0.27
77,74,0.643
77,75,0.618
77,76,0.412
77,77,0.067
77,78,0.177
77,79,0.418
77,80,0.17
77,81,0.261
77,82,0.392
77,83,0.291
77,84,0.471
77,85,0.615
77,86,0.631
77,87,0.429
77,88,0.612
77,89,0.562
77,90,0.748
77,91,0.798
77,92,0.696
77,93,0.759
77,94,0.88
77,95,1.028
77,96,0.916
77,97,0.891
77,98,0.981
77,99,1.2
77,100,1.274
77,101,1.346
77,102,0.963
77,103,1.121
77,104,1.255
77,105,1.261
77,106,1.439
77,107,1.473
77,108,1.132
77,109,1.226
77,110,0.798
77,111,0.691
77,112,0.52
77,113,0.831
77,114,0.733
77,115,0.671
77,116,1.014
77,117,0.865
77,118,0.79
77,119,1.197
77,120,1.157
77,121,0.783
77,122,1.504
77,123,1.545
77,124,1.21
77,125,1.252
77,126,1.372
77,127,1.571
77,128,1.845
77,129,2.187
77,130,1.213
77,131,1.457
77,132,1.417
78,1,0.342
78,2,0.278
78,3,0.412
78,4,0.55
78,5,0.644
78,6,0.282
78,7,0.145
78,8,0.291
78,9,0.411
78,10,0.549
78,11,0.638
78,12,0.362
78,13,0.498
78,14,0.599
78,15,0.393
78,16,0.486
78,17,0.6
78,18,0.47
78,19,0.617
78,20,0.75
78,21,0.6
78,22,0.605
78,23,0.723
78,24,0.922
78,25,0.739
78,26,0.813
78,27,0.952
78,28,0.949
78,29,1.102
78,30,1.253
78,31,1.149
78,32,1.072
78,33,0.949
78,34,1.191
78,35,0.964
78,36,0.925
78,37,0.843
78,38,0.943
78,39,0.917
78,40,0.773
78,41,0.688
78,42,0.853
78,43,0.776
78,44,0.696
78,45,0.549
78,46,1.087
78,47,0.984
78,48,0.997
78,49,1.084
78,50,0.745
78,51,0.84
78,52,0.846
78,53,0.992
78,54,0.603
78,55,0.667
78,56,0.676
78,57,0.785
78,58,0.471
78,59,0.417
78,60,0.541
78,61,0.683
78,62,0.633
78,63,0.602
78,64,0.461
78,65,0.713
78,66,0.656
78,67,0.391
78,68,0.647
78,69,0.499
78,70,0.435
78,71,0.732
78,72,0.659
78,73,0.434
78,74,0.807
78,75,0.782
78,76,0.569
78,77,0.177
78,78,0.066
78,79,0.268
78,80,0.325
78,81,0.244
78,82,0.261
78,83,0.446
78,84,0.369
78,85,0.493
78,86,0.51
78,87,0.584
78,88,0.514
78,89,0.71
78,90,0.649
78,91,0.677
78,92,0.841
78,93,0.776
78,94,0.825
78,95,0.896
78,96,1.032
78,97,0.907
78,98,0.997
78,99,1.068
78,100,1.125
78,101,1.197
78,102,1.099
78,103,1.175
78,104,1.29
78,105,1.245
78,106,1.395
78,107,1.324
78,108,1.268
78,109,1.28
78,110,0.953
78,111,0.855
78,112,0.675
78,113,0.986
78,114,0.888
78,115,0.826
78,116,1.169
78,117,1.02
78,118,0.945
78,119,1.336
78,120,1.222
78,121,0.947
78,122,1.487
78,123,1.61
78,124,1.374
78,125,1.416
78,126,1.527
78,127,1.422
78,128,1.696
78,129,2.038
78,130,1.12
78,131,1.364
78,132,1.484
79,1,0.457
79,2,0.386
79,3,0.296
79,4,0.407
79,5,0.502
79,6,0.432
79,7,0.267
79,8,0.152
79,9,0.267
79,10,0.405
79,11,0.489
79,12,0.146
79,13,0.283
79,14,0.383
79,15,0.32
79,16,0.411
79,17,0.515
79,18,0.396
79,19,0.544
79,20,0.636
79,21,0.522
79,22,0.532
79,23,0.65
79,24,0.818
79,25,0.665
79,26,0.74
79,27,0.879
79,28,0.875
79,29,1.029
79,30,1.368
79,31,1.264
79,32,1.188
79,33,1.023
79,34,1.306
79,35,1.079
79,36,1.04
79,37,0.925
79,38,1.104
79,39,1.032
79,40,0.888
79,41,0.803
79,42,1.003
79,43,0.937
79,44,0.819
79,45,0.664
79,46,1.048
79,47,0.946
79,48,0.919
79,49,1.006
79,50,0.818
79,51,0.802
79,52,0.768
79,53,0.907
79,54,0.677
79,55,0.629
79,56,0.598
79,57,0.684
79,58,0.575
79,59,0.491
79,60,0.454
79,61,0.579
79,62,0.812
79,63,0.749
79,64,0.594
79,65,0.892
79,66,0.835
79,67,0.57
79,68,0.829
79,69,0.681
79,70,0.616
79,71,0.913
79,72,0.84
79,73,0.615
79,74,0.944
79,75,0.938
79,76,0.704
79,77,0.413
79,78,0.262
79,79,0.065
79,80,0.48
79,81,0.332
79,82,0.209
79,83,0.573
79,84,0.445
79,85,0.425
79,86,0.501
79,87,0.71
79,88,0.565
79,89,0.761
79,90,0.691
79,91,0.665
79,92,0.893
79,93,0.818
79,94,0.844
79,95,0.822
79,96,1.074
79,97,0.95
79,98,1.04
79,99,0.994
79,100,1.052
79,101,1.124
79,102,1.151
79,103,1.218
79,104,1.216
79,105,1.171
79,106,1.322
79,107,1.251
79,108,1.32
79,109,1.322
79,110,1.079
79,111,0.983
79,112,0.801
79,113,1.113
79,114,1.014
79,115,0.886
79,116,1.296
79,117,1.147
79,118,1.006
79,119,1.388
79,120,1.372
79,121,1.129
79,122,1.414
79,123,1.76
79,124,1.555
79,125,1.553
79,126,1.654
79,127,1.348
79,128,1.608
79,129,1.923
79,130,1.082
79,131,1.326
79,132,1.566
80,1,0.423
80,2,0.558
80,3,0.68
80,4,0.81
80,5,0.903
80,6,0.302
80,7,0.433
80,8,0.559
80,9,0.67
80,10,0.804
80,11,0.884
80,12,0.559
80,13,0.678
80,14,0.778
80,15,0.456
80,16,0.568
80,17,0.725
80,18,0.532
80,19,0.68
80,20,0.82
80,21,0.622
80,22,0.668
80,23,0.772
80,24,0.971
80,25,0.777
80,26,0.862
80,27,1.001
80,28,0.998
80,29,1.151
80,30,1.342
80,31,1.238
80,32,1.162
80,33,1.105
80,34,1.28
80,35,1.053
80,36,1.014
80,37,0.932
80,38,1.012
80,39,1.006
80,40,0.862
80,41,0.777
80,42,0.919
80,43,0.845
80,44,0.76
80,45,0.638
80,46,1.267
80,47,1.234
80,48,1.247
80,49,1.333
80,50,0.916
80,51,1.088
80,52,1.095
80,53,1.242
80,54,0.774
80,55,0.917
80,56,0.925
80,57,1.035
80,58,0.607
80,59,0.667
80,60,0.791
80,61,0.933
80,62,0.701
80,63,0.666
80,64,0.535
80,65,0.637
80,66,0.58
80,67,0.441
80,68,0.51
80,69,0.362
80,70,0.298
80,71,0.514
80,72,0.478
80,73,0.201
80,74,0.5
80,75,0.494
80,76,0.258
80,77,0.17
80,78,0.323
80,79,0.483
80,80,0.067
80,81,0.152
80,82,0.282
80,83,0.135
80,84,0.351
80,85,0.46
80,86,0.476
80,87,0.273
80,88,0.456
80,89,0.406
80,90,0.592
80,91,0.643
80,92,0.54
80,93,0.603
80,94,0.724
80,95,0.872
80,96,0.76
80,97,0.735
80,98,0.825
80,99,1.044
80,100,1.16
80,101,1.246
80,102,0.807
80,103,0.965
80,104,1.099
80,105,1.105
80,106,1.283
80,107,1.373
80,108,0.976
80,109,1.07
80,110,0.642
80,111,0.545
80,112,0.364
80,113,0.675
80,114,0.577
80,115,0.515
80,116,0.858
80,117,0.709
80,118,0.634
80,119,1.041
80,120,1.289
80,121,0.777
80,122,1.348
80,123,1.677
80,124,1.204
80,125,1.109
80,126,1.216
80,127,1.471
80,128,1.745
80,129,2.108
80,130,1.37
80,131,1.614
80,132,1.573
81,1,0.489
81,2,0.511
81,3,0.534
81,4,0.663
81,5,0.757
81,6,0.394
81,7,0.378
81,8,0.412
81,9,0.523
81,10,0.657
81,11,0.738
81,12,0.412
81,13,0.531
81,14,0.632
81,15,0.309
81,16,0.421
81,17,0.578
81,18,0.386
81,19,0.533
81,20,0.674
81,21,0.488
81,22,0.521
81,23,0.625
81,24,0.824
81,25,0.654
81,26,0.716
81,27,0.854
81,28,0.851
81,29,1.004
81,30,1.4
81,31,1.296
81,32,1.219
81,33,1.131
81,34,1.338
81,35,1.11
81,36,1.071
81,37,0.989
81,38,1.09
81,39,1.063
81,40,0.92
81,41,0.835
81,42,0.999
81,43,0.923
81,44,0.843
81,45,0.695
81,46,1.277
81,47,1.183
81,48,1.174
81,49,1.26
81,50,0.927
81,51,1.039
81,52,1.022
81,53,1.162
81,54,0.785
81,55,0.866
81,56,0.852
81,57,0.938
81,58,0.618
81,59,0.643
81,60,0.691
81,61,0.833
81,62,0.779
81,63,0.748
81,64,0.608
81,65,0.724
81,66,0.667
81,67,0.528
81,68,0.597
81,69,0.449
81,70,0.385
81,71,0.635
81,72,0.576
81,73,0.288
81,74,0.621
81,75,0.615
81,76,0.381
81,77,0.261
81,78,0.252
81,79,0.336
81,80,0.154
81,81,0.066
81,82,0.136
81,83,0.25
81,84,0.219
81,85,0.368
81,86,0.385
81,87,0.387
81,88,0.363
81,89,0.52
81,90,0.499
81,91,0.552
81,92,0.655
81,93,0.626
81,94,0.7
81,95,0.811
81,96,0.874
81,97,0.757
81,98,0.847
81,99,0.983
81,100,1.027
81,101,1.099
81,102,0.922
81,103,1.025
81,104,1.159
81,105,1.127
81,106,1.297
81,107,1.226
81,108,1.091
81,109,1.13
81,110,0.756
81,111,0.66
81,112,0.478
81,113,0.79
81,114,0.691
81,115,0.629
81,116,0.973
81,117,0.824
81,118,0.749
81,119,1.156
81,120,1.369
81,121,0.864
81,122,1.37
81,123,1.757
81,124,1.291
81,125,1.23
81,126,1.331
81,127,1.325
81,128,1.598
81,129,1.961
81,130,1.319
81,131,1.563
81,132,1.63
82,1,0.588
82,2,0.521
82,3,0.452
82,4,0.551
82,5,0.645
82,6,0.524
82,7,0.39
82,8,0.308
82,9,0.411
82,10,0.545
82,11,0.608
82,12,0.28
82,13,0.401
82,14,0.502
82,15,0.177
82,16,0.289
82,17,0.446
82,18,0.254
82,19,0.401
82,20,0.542
82,21,0.356
82,22,0.389
82,23,0.493
82,24,0.692
82,25,0.522
82,26,0.584
82,27,0.722
82,28,0.719
82,29,0.872
82,30,1.499
82,31,1.395
82,32,1.318
82,33,1.179
82,34,1.437
82,35,1.21
82,36,1.171
82,37,1.081
82,38,1.189
82,39,1.163
82,40,1.019
82,41,0.934
82,42,1.099
82,43,1.022
82,44,0.942
82,45,0.794
82,46,1.204
82,47,1.102
82,48,1.075
82,49,1.162
82,50,0.974
82,51,0.958
82,52,0.924
82,53,1.063
82,54,0.833
82,55,0.785
82,56,0.754
82,57,0.84
82,58,0.717
82,59,0.647
82,60,0.61
82,61,0.735
82,62,0.879
82,63,0.847
82,64,0.707
82,65,0.854
82,66,0.797
82,67,0.637
82,68,0.727
82,69,0.579
82,70,0.515
82,71,0.765
82,72,0.706
82,73,0.418
82,74,0.751
82,75,0.745
82,76,0.511
82,77,0.392
82,78,0.264
82,79,0.224
82,80,0.284
82,81,0.136
82,82,0.066
82,83,0.38
82,84,0.26
82,85,0.26
82,86,0.335
82,87,0.518
82,88,0.399
82,89,0.596
82,90,0.526
82,91,0.5
82,92,0.727
82,93,0.652
82,94,0.679
82,95,0.679
82,96,0.909
82,97,0.784
82,98,0.874
82,99,0.851
82,100,0.895
82,101,0.967
82,102,0.985
82,103,1.052
82,104,1.073
82,105,1.028
82,106,1.165
82,107,1.094
82,108,1.154
82,109,1.156
82,110,0.886
82,111,0.79
82,112,0.608
82,113,0.92
82,114,0.822
82,115,0.721
82,116,1.103
82,117,0.954
82,118,0.84
82,119,1.222
82,120,1.468
82,121,0.994
82,122,1.271
82,123,1.856
82,124,1.421
82,125,1.36
82,126,1.461
82,127,1.193
82,128,1.466
82,129,1.829
82,130,1.238
82,131,1.482
82,132,1.722
83,1,0.544
83,2,0.68
83,3,0.778
83,4,0.87
83,5,0.963
83,6,0.423
83,7,0.554
83,8,0.656
83,9,0.729
83,10,0.864
83,11,0.952
83,12,0.626
83,13,0.746
83,14,0.847
83,15,0.495
83,16,0.63
83,17,0.791
83,18,0.502
83,19,0.647
83,20,0.787
83,21,0.5
83,22,0.577
83,23,0.689
83,24,0.888
83,25,0.656
83,26,0.765
83,27,0.906
83,28,0.885
83,29,1.032
83,30,1.464
83,31,1.36
83,32,1.283
83,33,1.226
83,34,1.402
83,35,1.174
83,36,1.135
83,37,1.053
83,38,1.133
83,39,1.127
83,40,0.984
83,41,0.899
83,42,1.041
83,43,0.966
83,44,0.882
83,45,0.759
83,46,1.388
83,47,1.355
83,48,1.368
83,49,1.455
83,50,1.037
83,51,1.209
83,52,1.217
83,53,1.363
83,54,0.896
83,55,1.038
83,56,1.047
83,57,1.156
83,58,0.728
83,59,0.788
83,60,0.912
83,61,1.054
83,62,0.823
83,63,0.787
83,64,0.657
83,65,0.758
83,66,0.701
83,67,0.562
83,68,0.632
83,69,0.484
83,70,0.419
83,71,0.493
83,72,0.457
83,73,0.307
83,74,0.479
83,75,0.404
83,76,0.239
83,77,0.291
83,78,0.444
83,79,0.577
83,80,0.135
83,81,0.25
83,82,0.38
83,83,0.067
83,84,0.266
83,85,0.337
83,86,0.353
83,87,0.141
83,88,0.324
83,89,0.274
83,90,0.46
83,91,0.522
83,92,0.408
83,93,0.471
83,94,0.592
83,95,0.74
83,96,0.628
83,97,0.603
83,98,0.693
83,99,0.912
83,100,1.028
83,101,1.126
83,102,0.675
83,103,0.833
83,104,0.967
83,105,0.973
83,106,1.151
83,107,1.254
83,108,0.844
83,109,0.938
83,110,0.51
83,111,0.413
83,112,0.232
83,113,0.543
83,114,0.445
83,115,0.383
83,116,0.726
83,117,0.577
83,118,0.502
83,119,0.909
83,120,1.41
83,121,0.845
83,122,1.216
83,123,1.798
83,124,1.272
83,125,1.088
83,126,1.084
83,127,1.376
83,128,1.65
83,129,2.041
83,130,1.491
83,131,1.735
83,132,1.694
84,1,0.694
84,2,0.629
84,3,0.651
84,4,0.742
84,5,0.836
84,6,0.604
84,7,0.496
84,8,0.529
84,9,0.602
84,10,0.736
84,11,0.825
84,12,0.498
84,13,0.619
84,14,0.72
84,15,0.367
84,16,0.502
84,17,0.664
84,18,0.368
84,19,0.513
84,20,0.653
84,21,0.366
84,22,0.443
84,23,0.555
84,24,0.754
84,25,0.522
84,26,0.631
84,27,0.772
84,28,0.766
84,29,0.922
84,30,1.605
84,31,1.501
84,32,1.424
84,33,1.291
84,34,1.543
84,35,1.316
84,36,1.277
84,37,1.193
84,38,1.295
84,39,1.269
84,40,1.125
84,41,1.04
84,42,1.205
84,43,1.128
84,44,1.048
84,45,0.901
84,46,1.402
84,47,1.3
84,48,1.29
84,49,1.37
84,50,1.087
84,51,1.156
84,52,1.139
84,53,1.258
84,54,0.946
84,55,0.983
84,56,0.969
84,57,1.035
84,58,0.823
84,59,0.76
84,60,0.808
84,61,0.93
84,62,0.985
84,63,0.954
84,64,0.813
84,65,0.934
84,66,0.877
84,67,0.738
84,68,0.807
84,69,0.659
84,70,0.595
84,71,0.712
84,72,0.676
84,73,0.498
84,74,0.698
84,75,0.604
84,76,0.438
84,77,0.471
84,78,0.37
84,79,0.449
84,80,0.351
84,81,0.219
84,82,0.26
84,83,0.266
84,84,0.067
84,85,0.203
84,86,0.219
84,87,0.332
84,88,0.191
84,89,0.387
84,90,0.326
84,91,0.388
84,92,0.518
84,93,0.453
84,94,0.536
84,95,0.664
84,96,0.709
84,97,0.584
84,98,0.674
84,99,0.836
84,100,0.943
